get metadata from header,parseDataReportFlag ok,infra.grpc.invoker,parse metadata,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,funName=concurrentNoPaging run task end,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,funName=DataCompose,parent node is not exist,no need or no have tags,computeAndCompare same,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,build <:*:>,allNum=<:NUM:>,protection for <:*:> have compare <:NUM:>,no page <:*:>,no page <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no <:*:>,Response=<:MAP:>,superiorAndDeputy empty,message,approve callback start,svc.ApproveCallback failed,approve status error,<:query signature:>,msg,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,<:ownDeptIDs:>,query ge<:updateFanweiEmployee failed:>,Dao.GetSession,error occurred in <:NewAccessRequest:>,token check failed,<:deptLeaderManageDeptIDs:>,<:listManageOrgReq:>,GetSupervisorPosition success,[GetBaseInfoByEmpID] db ge<:updateFanweiEmployee failed:>,GetBaseInfoByEmpID failed,protection for <:*:> done,parent deptIDs=[<:SEQ:>],callback status error,build <:*:> reply,<:YID:>,no api page resources,check failed,protection.ComputeAndDiff failed,<:*:> started successfully,sign switch is off [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,[GetAuthorizedDept] getAllDept success,dept inChargeSuperiors is empty,checkCheckPer<:updateFanweiEmployee failed:>,s.getAuthObject objects=[dealer id customer id],checkAndBuildListPermDataReq failed,ListFieldValues failed,p.svc.GetSingleYidSingleFieldPermDat<:updateFanweiEmployee failed:>,<:tagID:>,<:listReq:>,GrpcDataReportInterceptor parse methodSet: <:MAP:>,loadKdConfig success,len(deptYids)=<:NUM:>,len(allDeptMembers)=<:NUM:>,get other dutyCommittee backup employee success,AuthSessionVali<:updateFanweiEmployee failed:>,Dao.NewSession,Login(totp verify) success,"""userID"":""<:SEQ:>""",SendWeChatMarkdownMsg failed,Sending login weChat markdown messag<:updateFanweiEmployee failed:>,ok: true [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,[GetAuthorizedEmp] getAllEmp success count=<:NUM:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,timestamp
5158,5158,5158,5158,2035,24,166,144,24,24,120,120,120,24,24,24,0,22,2035,0,0,24,0,22,26,26,166,0,0,0,0,0,2,0,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 12:28:00
5114,5114,5114,5115,2021,24,163,146,24,24,119,119,117,24,24,24,0,17,2021,0,0,24,0,17,29,29,163,0,0,0,0,0,5,2,5,5,5,4,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 12:30:00
5149,5149,5150,5148,2030,24,160,144,24,24,122,122,120,24,24,24,0,16,2030,0,0,24,0,16,26,26,160,0,0,0,0,0,2,1,2,2,2,2,0,7,2,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 12:32:00
5147,5147,5147,5147,2034,24,258,143,24,24,120,120,118,24,24,24,0,115,2034,0,0,24,0,115,26,26,258,0,0,0,0,0,2,2,2,2,2,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 12:34:00
5175,5175,5175,5175,2046,24,168,145,24,24,121,121,118,24,24,24,0,23,2046,0,0,24,0,23,27,27,168,0,0,0,0,0,3,3,3,3,3,3,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 12:36:00
5162,5162,5162,5163,2041,24,162,146,24,24,121,121,119,24,24,24,0,16,2041,0,0,24,0,16,28,28,162,0,0,0,0,0,4,1,4,4,4,4,0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 12:38:00
5166,5166,5166,5165,2043,22,166,145,22,22,120,120,118,22,22,22,0,21,2043,0,0,22,0,21,27,27,166,0,0,0,0,0,3,1,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 12:40:00
5141,5141,5141,5141,2026,24,158,143,24,24,123,123,119,24,24,24,0,15,2026,0,0,24,0,15,26,26,158,0,0,0,0,0,2,4,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 12:42:00
5150,5150,5150,5150,2034,24,163,144,24,24,119,119,118,24,24,24,0,19,2034,0,0,24,0,19,26,26,163,0,0,0,0,0,2,1,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 12:44:00
5160,5160,5160,5161,2033,24,170,147,24,24,120,120,119,24,24,24,0,23,2033,0,0,24,0,23,29,29,170,0,0,0,0,0,5,1,5,5,5,5,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 12:46:00
5150,5150,5150,5149,2038,24,157,144,24,24,118,118,118,24,24,24,0,13,2038,0,0,24,0,13,26,26,157,0,0,0,0,0,2,0,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 12:48:00
5156,5156,5156,5156,2039,24,160,144,24,24,119,119,118,24,24,24,0,16,2039,0,0,24,0,16,27,27,160,0,0,0,0,0,3,1,3,3,3,2,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 12:50:00
5152,5152,5152,5153,2036,24,162,146,24,24,122,122,119,24,24,24,0,16,2036,0,0,24,0,16,28,28,162,0,0,0,0,0,4,3,4,4,4,4,0,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 12:52:00
5162,5162,5162,5161,2040,24,164,144,24,24,119,119,118,24,24,24,0,20,2040,0,0,24,0,20,26,26,164,0,0,0,0,0,2,1,2,2,2,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 12:54:00
5110,5110,5110,5112,2018,24,160,144,24,24,119,119,118,24,24,24,0,16,2018,0,0,24,0,16,27,27,160,0,0,0,0,0,3,1,3,3,3,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 12:56:00
5143,5143,5143,5141,2034,24,153,143,24,24,119,119,118,24,24,24,0,10,2034,0,0,24,0,10,26,26,153,0,0,0,0,0,2,1,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 12:58:00
5156,5156,5156,5156,2035,24,169,147,24,24,120,120,119,24,24,24,0,22,2035,0,0,24,0,22,29,29,169,0,0,0,0,0,5,1,5,5,5,5,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:00:00
5149,5149,5149,5149,2031,24,170,144,24,24,120,120,118,24,24,24,0,26,2031,0,0,24,0,26,26,26,170,0,0,0,0,0,2,1,2,2,2,2,0,4,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:02:00
5159,5159,5159,5159,2031,24,273,143,24,24,119,119,119,24,24,24,0,130,2031,0,0,24,0,130,26,26,273,0,0,0,0,0,2,0,2,2,2,2,0,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:04:00
5166,5166,5166,5166,2038,24,172,145,24,24,120,120,119,24,24,24,0,27,2038,0,0,24,0,27,27,27,172,0,0,0,0,0,3,1,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:06:00
5163,5163,5163,5163,2040,24,169,146,24,24,120,120,118,24,24,24,0,23,2040,0,0,24,0,23,28,28,169,0,0,0,0,0,4,2,4,4,4,4,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:08:00
5169,5169,5169,5169,2033,24,179,145,24,24,119,119,119,24,24,24,0,34,2033,0,0,24,0,34,27,27,179,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:10:00
5167,5167,5167,5168,2034,24,179,143,24,24,119,119,118,24,24,24,0,36,2034,0,0,24,0,36,26,26,179,0,0,0,0,0,2,1,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:12:00
5155,5155,5155,5156,2032,22,167,144,22,22,121,121,119,22,22,22,0,23,2032,0,0,22,0,23,26,26,167,0,0,0,0,0,2,2,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:14:00
5170,5170,5170,5168,2046,24,165,147,24,24,121,121,120,24,24,24,0,18,2046,0,0,24,0,18,29,29,165,0,0,0,0,0,5,1,5,5,5,4,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:16:00
5159,5159,5159,5159,2036,24,168,144,24,24,118,118,118,24,24,24,0,24,2036,0,0,24,0,24,26,26,168,0,0,0,0,0,2,0,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:18:00
5118,5118,5118,5118,2017,24,165,143,24,24,120,120,118,24,24,24,0,22,2017,0,0,24,0,22,26,26,165,0,0,0,0,0,3,2,3,3,3,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:20:00
5147,5147,5147,5147,2034,24,161,145,24,24,119,119,118,24,24,24,0,16,2034,0,0,24,0,16,28,28,161,0,0,0,0,0,4,1,4,4,4,4,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:22:00
5145,5145,5145,5145,2031,24,159,144,24,24,120,120,119,24,24,24,0,15,2031,0,0,24,0,15,26,26,159,0,0,0,0,0,2,1,2,2,2,2,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:24:00
5161,5161,5161,5163,2034,24,175,145,24,24,120,120,118,24,24,24,0,30,2034,0,0,24,0,30,27,27,175,0,0,0,0,0,3,2,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:26:00
5164,5164,5164,5162,2041,24,162,143,24,24,120,120,120,24,24,24,0,19,2041,0,0,24,0,19,26,26,162,0,0,0,0,0,2,0,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:28:00
5156,5156,5156,5156,2031,24,174,147,24,24,120,120,119,24,24,24,0,27,2031,0,0,24,0,27,29,29,174,0,0,0,0,0,5,1,5,5,5,5,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:30:00
5147,5147,5147,5147,2036,24,154,144,24,24,119,119,118,24,24,24,0,10,2036,0,0,24,0,10,26,26,154,0,0,0,0,0,2,1,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:32:00
5164,5164,5164,5165,2039,24,169,144,24,24,121,121,119,24,24,24,0,25,2039,0,0,24,0,25,26,26,169,0,0,0,0,0,2,1,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:34:00
5164,5164,5164,5163,2035,24,174,144,24,24,118,118,118,24,24,24,0,30,2035,0,0,24,0,30,27,27,174,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:36:00
5156,5156,5156,5156,2038,24,165,146,24,24,120,120,118,24,24,24,0,19,2038,0,0,24,0,19,28,28,165,0,0,0,0,0,4,2,4,4,4,4,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:38:00
5161,5161,5161,5161,2040,24,161,144,24,24,119,119,119,24,24,24,0,17,2040,0,0,24,0,17,26,26,161,0,0,0,0,0,2,0,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:40:00
5153,5153,5153,5153,2032,24,170,145,24,24,119,119,118,24,24,24,0,25,2032,0,0,24,0,25,27,27,170,0,0,0,0,0,3,1,3,3,3,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:42:00
5125,5125,5125,5126,2026,22,268,142,22,22,118,118,118,22,22,22,0,126,2026,0,0,22,0,126,26,26,268,0,0,0,0,0,2,0,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:44:00
5157,5157,5157,5156,2034,24,168,147,24,24,120,120,118,24,24,24,0,21,2034,0,0,24,0,21,29,29,168,0,0,0,0,0,5,2,5,5,5,4,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:46:00
5149,5149,5149,5149,2033,24,162,144,24,24,120,120,118,24,24,24,0,18,2033,0,0,24,0,18,26,26,162,0,0,0,0,0,2,2,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:48:00
5156,5156,5156,5156,2035,24,160,144,24,24,122,122,119,24,24,24,0,16,2035,0,0,24,0,16,26,26,160,0,0,0,0,0,2,1,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:50:00
5155,5155,5155,5155,2033,24,170,146,24,24,120,120,118,24,24,24,0,24,2033,0,0,24,0,24,29,29,170,0,0,0,0,0,5,1,5,5,5,5,0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:52:00
5147,5147,5147,5147,2031,24,160,144,24,24,120,120,119,24,24,24,0,16,2031,0,0,24,0,16,26,26,160,0,0,0,0,0,2,1,2,2,2,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:54:00
5161,5161,5161,5162,2038,24,167,145,24,24,119,119,118,24,24,24,0,22,2038,0,0,24,0,22,27,27,167,0,0,0,0,0,3,1,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:56:00
5147,5147,5147,5146,2028,24,163,143,24,24,119,119,119,24,24,24,0,20,2028,0,0,24,0,20,26,26,163,0,0,0,0,0,2,0,2,2,2,2,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 13:58:00
5157,5157,5157,5157,2034,24,298,175,24,24,119,119,118,24,24,24,0,123,2034,0,0,24,0,123,57,57,298,0,0,0,0,0,19,0,5,5,5,5,42,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:00:00
5139,5139,5139,5140,2026,24,216,190,24,24,120,120,118,24,24,24,0,26,2026,0,0,24,0,26,72,72,216,0,0,0,0,0,25,2,2,2,2,2,69,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:02:00
5142,5142,5142,5143,2032,24,162,145,24,24,119,119,119,24,24,24,0,17,2032,0,0,24,0,17,28,28,162,0,0,0,0,0,3,0,2,2,2,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:04:00
5154,5154,5154,5152,2033,24,183,159,24,24,119,119,118,24,24,24,0,24,2033,0,0,24,0,24,41,41,183,0,0,0,0,0,10,0,3,3,3,2,21,0,2,2,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:06:00
5157,5157,5157,5157,2034,24,167,146,24,24,119,119,118,24,24,24,0,21,2034,0,0,24,0,21,28,28,167,0,0,0,0,0,4,1,4,4,4,4,0,0,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:08:00
5112,5112,5112,5112,2021,24,206,184,24,24,119,119,118,24,24,24,0,22,2021,0,0,24,0,22,67,67,206,0,0,0,0,0,22,1,2,2,2,2,62,11,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:10:00
5142,5142,5142,5142,2034,24,155,144,24,24,120,120,118,24,24,24,0,11,2034,0,0,24,0,11,27,27,155,0,0,0,0,0,3,0,3,3,3,2,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:12:00
5160,5160,5160,5161,2037,24,276,144,24,24,119,119,119,24,24,24,0,132,2037,0,0,24,0,132,26,26,276,0,0,0,0,0,2,0,2,2,2,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:14:00
5171,5171,5171,5171,2041,22,178,147,22,22,119,119,118,22,22,22,0,31,2041,0,0,22,0,31,29,29,178,0,0,0,0,0,5,1,5,5,5,5,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:16:00
5164,5164,5164,5163,2047,24,163,143,24,24,118,118,118,24,24,24,0,20,2047,0,0,24,0,20,26,26,163,0,0,0,0,0,2,0,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:18:00
5146,5146,5146,5147,2032,24,160,144,24,24,119,119,119,24,24,24,0,16,2032,0,0,24,0,16,26,26,160,0,0,0,0,0,2,0,2,2,2,2,0,17,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:20:00
5148,5148,5148,5147,2028,24,174,147,24,24,120,120,118,24,24,24,0,27,2028,0,0,24,0,27,29,29,174,0,0,0,0,0,5,1,5,5,5,5,0,13,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:22:00
5109,5109,5109,5109,2014,24,214,144,24,24,121,121,118,24,24,24,0,70,2014,0,0,24,0,19,27,27,214,0,0,0,0,0,3,1,3,2,2,2,0,1,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:24:00
5134,5134,5134,5135,2032,24,154,144,24,24,118,118,118,24,24,24,0,10,2032,0,0,24,0,10,27,27,154,0,0,0,0,0,3,0,3,3,3,3,0,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:26:00
5140,5140,5140,5139,2034,24,157,144,24,24,121,121,119,24,24,24,0,13,2034,0,0,24,0,13,26,26,157,0,0,0,0,0,2,2,2,2,2,2,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:28:00
5135,5135,5135,5136,2035,24,155,146,24,24,119,119,118,24,24,24,0,9,2035,0,0,24,0,9,28,28,155,0,0,0,0,0,4,1,4,4,4,4,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:30:00
5130,5130,5130,5130,2033,24,149,145,24,24,118,118,118,24,24,24,0,4,2033,0,0,24,0,4,27,27,149,0,0,0,0,0,3,0,3,3,3,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:32:00
5109,5109,5109,5108,2023,24,151,143,24,24,118,118,118,24,24,24,0,8,2023,0,0,24,0,8,26,26,151,0,0,0,0,0,2,0,2,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:34:00
5147,5147,5147,5147,2040,24,150,144,24,24,118,118,118,24,24,24,0,6,2040,0,0,24,0,6,27,27,150,0,0,0,0,0,3,0,3,3,3,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:36:00
5150,5150,5150,5150,2038,24,157,146,24,24,119,119,119,24,24,24,0,11,2038,0,0,24,0,11,28,28,157,0,0,0,0,0,4,0,4,4,4,4,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 14:38:00
