,country,platform,city,client_version,media,network,target_metric
462,RU,Windows,Kazan,cv_08,Video,ethernet,True
463,UK,Android,Birmingham,cv_03,Audio,wi-fi,True
464,FR,Android,Paris,cv_08,Video,wi-fi,True
465,FR,Windows,Montpellier,cv_09,Video,wi-fi,True
466,DK,Android,Copenhagen,cv_10,Audio,wi-fi,True
467,DK,Mac,Arhus,cv_08,Video,wi-fi,True
468,HK,iOS,Hong Kong,cv_06,Audio,wi-fi,True
469,AE,Windows,Abu Dhabi,cv_02,Audio,ethernet,True
470,FI,Windows,Helsinki,cv_06,Video,ethernet,True
471,DK,Android,Copenhagen,cv_03,Audio,wi-fi,True
472,US,Android,San Francisco,cv_08,Video,wi-fi,True
473,FR,Windows,Paris,cv_08,Audio,ethernet,True
474,DK,Windows,Copenhagen,cv_03,Audio,wi-fi,True
475,AU,Android,Melbourne,cv_09,Video,wi-fi,True
476,AU,Android,Melbourne,cv_05,Audio,wi-fi,True
477,UK,Android,London,cv_08,Audio,wi-fi,True
478,IN,iOS,Mumbai,cv_08,Audio,3G,True
479,US,Android,Seattle,cv_05,Audio,wi-fi,True
480,HK,Android,Hong Kong,cv_05,Video,wi-fi,True
481,RU,Android,Moscow,cv_07,Audio,LTE,True
482,US,Android,New York,cv_02,Video,LTE,True
483,US,Android,New York,cv_09,Audio,3G,False
484,IN,Windows,Banglor,cv_08,Audio,ethernet,True
485,UK,Windows,London,cv_06,Audio,wi-fi,False
486,UK,Windows,London,cv_03,Video,wi-fi,True
487,FR,Android,Paris,cv_03,Video,wi-fi,True
488,AE,Windows,Abu Dhabi,cv_07,Video,ethernet,True
489,AE,Mac,Dubai,cv_05,Audio,ethernet,True
490,FI,Windows,Helsinki,cv_02,Audio,wi-fi,True
491,IN,iOS,Mumbai,cv_07,Video,LTE,True
492,DK,Windows,Copenhagen,cv_08,Video,wi-fi,True
493,HK,iOS,Kowloon,cv_06,Audio,wi-fi,True
494,US,Mac,Chicago,cv_08,Audio,wi-fi,True
495,NG,Windows,Lagos,cv_08,Audio,wi-fi,True
496,FR,Windows,Paris,cv_10,ScreenShare,ethernet,True
497,RU,Android,Saint Petersburg,cv_02,Audio,LTE,True
498,DK,Windows,Copenhagen,cv_05,Audio,ethernet,True
499,HK,Windows,Hong Kong,cv_10,Video,wi-fi,True
500,FR,Android,Marseille,cv_09,Audio,wi-fi,True
501,FI,Android,Helsinki,cv_10,Audio,LTE,True
502,FI,Mac,Helsinki,cv_05,ScreenShare,ethernet,True
503,AE,Windows,Dubai,cv_07,Audio,wi-fi,True
504,HK,Windows,Hong Kong,cv_05,Audio,ethernet,True
505,UK,Windows,London,cv_08,Audio,ethernet,True
506,IN,Android,Hyderabad,cv_08,Audio,3G,True
507,UK,Android,Manchester,cv_04,Video,3G,True
508,BE,Android,Antwerp,cv_07,Audio,3G,True
509,FI,Android,Helsinki,cv_08,Audio,wi-fi,True
510,BE,Windows,Ghent,cv_09,Audio,wi-fi,True
511,DK,Android,Arhus,cv_06,Audio,wi-fi,True
512,IN,Windows,Banglor,cv_09,Audio,ethernet,True
513,US,Android,San Francisco,cv_07,Audio,wi-fi,False
514,BE,Mac,Brussels,cv_04,Audio,wi-fi,True
515,UK,Windows,Liverpool,cv_05,Audio,ethernet,True
516,FR,iOS,Paris,cv_07,Video,wi-fi,True
517,KR,Windows,Seoul,cv_05,Video,wi-fi,True
518,US,Android,Los Angeles,cv_07,Audio,LTE,True
519,HK,Android,Hong Kong,cv_08,Audio,wi-fi,False
520,US,Windows,Miami,cv_01,Audio,wi-fi,True
521,BE,Windows,Brussels,cv_04,Video,ethernet,True
522,FR,Android,Marseille,cv_10,Video,wi-fi,True
523,FR,Windows,Paris,cv_08,Audio,ethernet,True
524,FR,Android,Paris,cv_05,Video,wi-fi,True
525,FR,Windows,Nice,cv_08,Video,wi-fi,True
526,NG,iOS,Lagos,cv_09,Video,wi-fi,True
527,KR,Windows,Seoul,cv_10,Audio,ethernet,True
528,US,Android,Los Angeles,cv_08,Video,wi-fi,True
529,UK,Mac,London,cv_07,Video,wi-fi,True
530,DK,Windows,Copenhagen,cv_06,Audio,wi-fi,True
531,US,Android,New York,cv_04,Video,LTE,False
532,FR,Android,Nice,cv_05,Video,3G,False
533,AU,Windows,Sydney,cv_06,Video,wi-fi,True
534,DK,Windows,Copenhagen,cv_04,Video,wi-fi,True
535,HK,Windows,Hong Kong,cv_08,Video,ethernet,True
536,FR,Windows,Paris,cv_08,Video,wi-fi,True
537,AU,Windows,Canberra,cv_08,Video,wi-fi,True
538,HK,Windows,Kowloon,cv_08,Video,wi-fi,True
539,US,Mac,San Francisco,cv_07,Audio,wi-fi,True
540,DK,Windows,Copenhagen,cv_06,Audio,wi-fi,True
541,FR,Windows,Paris,cv_07,Video,ethernet,True
542,UK,Windows,Liverpool,cv_07,Audio,wi-fi,True
543,AU,Windows,Melbourne,cv_09,Video,ethernet,False
544,DK,Windows,Copenhagen,cv_08,Audio,ethernet,True
545,IN,Android,Hyderabad,cv_04,Audio,LTE,True
546,US,Android,San Francisco,cv_08,Audio,wi-fi,True
547,HK,iOS,Hong Kong,cv_07,Audio,wi-fi,True
548,IN,Windows,Banglor,cv_03,Audio,wi-fi,False
549,US,Windows,San Francisco,cv_02,Audio,wi-fi,True
550,HK,Android,Hong Kong,cv_07,Audio,LTE,True
551,HK,iOS,Hong Kong,cv_08,Audio,wi-fi,True
552,RU,Windows,Novosibirsk,cv_07,Video,ethernet,True
553,UK,Windows,London,cv_07,Audio,wi-fi,True
554,US,Mac,Seattle,cv_06,Video,wi-fi,True
555,AU,Windows,Sydney,cv_09,Audio,wi-fi,True
556,IN,Windows,New Delhi,cv_08,Video,wi-fi,True
557,BE,Windows,Antwerp,cv_08,ScreenShare,ethernet,True
558,UK,Windows,London,cv_02,Video,wi-fi,True
559,NG,iOS,Kano,cv_08,Audio,LTE,True
560,UK,Android,Birmingham,cv_10,Video,wi-fi,True
561,UK,iOS,Liverpool,cv_10,Video,LTE,True
562,FI,Windows,Helsinki,cv_09,Video,ethernet,True
563,DK,Windows,Copenhagen,cv_07,Audio,ethernet,True
564,US,Android,San Francisco,cv_06,Audio,3G,True
565,US,Windows,New York,cv_09,Audio,ethernet,True
566,AE,Windows,Dubai,cv_04,Audio,wi-fi,True
567,FR,Android,Montpellier,cv_04,Video,LTE,True
568,FI,Android,Turku,cv_05,Video,wi-fi,True
569,IN,Windows,Banglor,cv_07,Audio,wi-fi,True
570,DK,iOS,Copenhagen,cv_07,Audio,LTE,True
571,BE,Mac,Brussels,cv_08,ScreenShare,wi-fi,True
572,HK,Windows,Hong Kong,cv_04,Audio,wi-fi,True
573,IN,Android,Mumbai,cv_05,ScreenShare,wi-fi,True
574,US,Mac,Chicago,cv_07,Audio,ethernet,True
575,HK,iOS,Hong Kong,cv_03,Audio,3G,True
576,RU,Windows,Moscow,cv_06,Audio,wi-fi,True
577,AE,Windows,Dubai,cv_08,Video,ethernet,True
578,DK,iOS,Copenhagen,cv_07,Audio,wi-fi,True
579,IN,Android,Banglor,cv_07,Audio,LTE,True
580,IN,Windows,Hyderabad,cv_04,Audio,wi-fi,True
581,AE,Android,Abu Dhabi,cv_03,Audio,wi-fi,True
582,UK,Windows,Birmingham,cv_06,Audio,ethernet,True
583,FR,Windows,Marseille,cv_08,Audio,wi-fi,True
584,RU,Mac,Kazan,cv_04,Audio,wi-fi,True
585,DK,Mac,Copenhagen,cv_08,Audio,wi-fi,True
586,UK,Windows,Manchester,cv_08,Video,wi-fi,True
587,US,Android,San Francisco,cv_09,Audio,wi-fi,True
588,IN,Windows,Hyderabad,cv_09,Audio,ethernet,True
589,DK,Android,Copenhagen,cv_08,Audio,wi-fi,True
590,UK,Windows,Liverpool,cv_07,Audio,ethernet,True
591,UK,iOS,Manchester,cv_08,Audio,wi-fi,True
592,DK,Windows,Copenhagen,cv_09,Audio,ethernet,False
593,DK,Windows,Copenhagen,cv_09,Audio,ethernet,True
594,FR,Mac,Montpellier,cv_09,Audio,wi-fi,True
595,NG,Windows,Lagos,cv_07,Video,wi-fi,True
596,US,Android,San Francisco,cv_08,Video,3G,True
597,IN,Windows,Mumbai,cv_07,Video,wi-fi,True
598,UK,Windows,Manchester,cv_10,Video,ethernet,True
599,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
600,UK,Windows,Liverpool,cv_05,Video,wi-fi,True
601,UK,Android,London,cv_10,Video,wi-fi,True
602,US,Android,New York,cv_09,Audio,LTE,True
603,IN,Windows,New Delhi,cv_05,Video,ethernet,True
604,HK,Android,Hong Kong,cv_08,Audio,wi-fi,True
605,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
606,RU,iOS,Yekaterinburg,cv_08,Audio,wi-fi,True
607,FI,Windows,Helsinki,cv_09,Audio,wi-fi,True
608,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
609,HK,Android,Kowloon,cv_05,Audio,LTE,True
610,FI,Windows,Helsinki,cv_05,Video,wi-fi,True
611,KR,Mac,Seoul,cv_08,ScreenShare,wi-fi,True
612,FI,Windows,Helsinki,cv_02,Audio,ethernet,True
613,US,Android,Miami,cv_08,Audio,LTE,True
614,IN,iOS,Banglor,cv_05,Audio,wi-fi,True
615,UK,Windows,London,cv_10,Audio,ethernet,True
616,FI,Android,Helsinki,cv_03,Video,wi-fi,True
617,RU,Android,Novosibirsk,cv_08,Audio,LTE,True
618,KR,Windows,Busan,cv_08,Video,wi-fi,True
619,DK,Windows,Copenhagen,cv_08,Audio,wi-fi,True
620,HK,Windows,Kowloon,cv_08,Audio,ethernet,True
621,UK,Android,Birmingham,cv_09,Video,wi-fi,True
622,FI,iOS,Helsinki,cv_03,Audio,LTE,True
623,AE,iOS,Dubai,cv_07,Video,LTE,True
624,NG,Windows,Lagos,cv_09,Video,ethernet,True
625,NG,Windows,Lagos,cv_01,Audio,wi-fi,True
626,IN,Windows,Mumbai,cv_07,Video,ethernet,True
627,IN,Windows,Banglor,cv_08,ScreenShare,ethernet,True
628,NG,Android,Lagos,cv_07,Video,3G,True
629,RU,iOS,Moscow,cv_08,Video,wi-fi,True
630,DK,Android,Copenhagen,cv_05,Video,LTE,True
631,DK,Windows,Copenhagen,cv_07,Audio,wi-fi,True
632,IN,Android,Mumbai,cv_07,Audio,LTE,True
633,FI,Mac,Helsinki,cv_08,ScreenShare,ethernet,True
634,UK,Windows,London,cv_08,Audio,wi-fi,True
635,FI,Windows,Helsinki,cv_06,Audio,wi-fi,True
636,UK,Android,London,cv_08,Audio,LTE,True
637,IN,Android,Banglor,cv_09,Audio,wi-fi,True
638,IN,Windows,Banglor,cv_05,Audio,ethernet,True
639,DK,Windows,Copenhagen,cv_10,Video,wi-fi,True
640,AE,Android,Abu Dhabi,cv_05,Video,LTE,True
641,RU,Windows,Moscow,cv_07,Video,ethernet,True
642,FR,Windows,Paris,cv_09,Audio,wi-fi,True
643,FI,Windows,Helsinki,cv_08,Audio,ethernet,True
644,RU,Windows,Yekaterinburg,cv_08,Audio,wi-fi,True
645,AU,Windows,Canberra,cv_04,Video,wi-fi,True
646,AE,Windows,Abu Dhabi,cv_05,Video,wi-fi,True
647,KR,Windows,Seoul,cv_09,ScreenShare,wi-fi,True
648,NG,iOS,Lagos,cv_07,Audio,wi-fi,True
649,BE,Android,Antwerp,cv_09,Audio,LTE,True
650,BE,Android,Brussels,cv_09,Audio,3G,True
651,FI,Android,Helsinki,cv_07,Audio,wi-fi,True
652,DK,Windows,Copenhagen,cv_04,Video,wi-fi,True
653,DK,Android,Copenhagen,cv_08,Audio,wi-fi,True
654,RU,iOS,Moscow,cv_05,ScreenShare,wi-fi,True
655,FR,iOS,Paris,cv_09,Video,3G,True
656,DK,Mac,Copenhagen,cv_08,Video,wi-fi,True
657,FI,Windows,Helsinki,cv_05,Video,ethernet,True
658,IN,Windows,Banglor,cv_04,Audio,ethernet,True
659,IN,Windows,New Delhi,cv_08,Audio,wi-fi,True
660,AU,Windows,Sydney,cv_09,Video,ethernet,True
661,IN,Windows,Mumbai,cv_08,Audio,wi-fi,True
662,HK,Windows,Hong Kong,cv_07,Video,wi-fi,True
663,US,Windows,Los Angeles,cv_08,Audio,wi-fi,True
664,AE,Mac,Dubai,cv_09,Audio,ethernet,True
665,FR,iOS,Paris,cv_05,Audio,LTE,True
666,FR,Windows,Paris,cv_04,Video,ethernet,True
667,RU,iOS,Kazan,cv_06,Audio,wi-fi,True
668,UK,Windows,London,cv_05,Video,wi-fi,True
669,FR,Windows,Paris,cv_06,Audio,wi-fi,True
670,DK,Android,Arhus,cv_07,Video,LTE,True
671,DK,Android,Copenhagen,cv_09,Audio,LTE,True
672,IN,Android,New Delhi,cv_08,Audio,LTE,True
673,FI,Mac,Helsinki,cv_08,Video,wi-fi,True
674,AU,Windows,Melbourne,cv_05,Audio,ethernet,True
675,IN,Windows,Mumbai,cv_05,Audio,ethernet,True
676,FR,Android,Paris,cv_08,Audio,wi-fi,True
677,IN,Windows,Hyderabad,cv_10,Audio,ethernet,True
678,FI,Android,Helsinki,cv_08,Audio,3G,True
679,IN,Android,New Delhi,cv_08,Audio,wi-fi,True
680,DK,Windows,Copenhagen,cv_08,Audio,wi-fi,True
681,RU,Windows,Saint Petersburg,cv_07,Audio,wi-fi,True
682,BE,Windows,Antwerp,cv_03,Audio,wi-fi,True
683,FR,Windows,Paris,cv_06,Video,wi-fi,True
684,UK,Windows,Birmingham,cv_07,Audio,ethernet,True
685,HK,Windows,Kowloon,cv_05,Audio,wi-fi,True
686,IN,Windows,Hyderabad,cv_07,Audio,ethernet,True
687,FI,Windows,Helsinki,cv_08,Audio,ethernet,True
688,DK,Windows,Copenhagen,cv_08,Audio,wi-fi,False
689,IN,Android,Mumbai,cv_07,Audio,wi-fi,True
690,FI,Android,Tampere,cv_08,Audio,LTE,True
691,HK,Android,Hong Kong,cv_08,Audio,wi-fi,True
692,FI,Windows,Helsinki,cv_09,Video,ethernet,True
693,US,Android,New York,cv_08,Video,wi-fi,True
694,RU,iOS,Moscow,cv_05,Audio,LTE,True
695,RU,Windows,Moscow,cv_08,Video,wi-fi,True
696,FI,iOS,Helsinki,cv_07,Video,wi-fi,True
697,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
698,NG,Windows,Lagos,cv_07,Video,wi-fi,True
699,DK,iOS,Arhus,cv_05,Video,LTE,True
700,US,Android,Miami,cv_10,Audio,wi-fi,False
701,DK,iOS,Copenhagen,cv_08,Audio,wi-fi,True
702,FR,Windows,Paris,cv_10,Audio,ethernet,True
703,BE,Windows,Antwerp,cv_06,Video,ethernet,True
704,FI,Android,Helsinki,cv_09,Audio,wi-fi,True
705,RU,Windows,Novosibirsk,cv_05,Video,ethernet,True
706,AU,Windows,Perth,cv_05,Audio,wi-fi,True
707,IN,iOS,New Delhi,cv_02,Audio,wi-fi,True
708,IN,Android,Mumbai,cv_09,Video,wi-fi,True
709,IN,Windows,Mumbai,cv_03,ScreenShare,wi-fi,True
710,BE,Windows,Brussels,cv_05,Audio,wi-fi,True
711,FR,Windows,Nice,cv_03,Audio,wi-fi,True
712,FI,Windows,Turku,cv_10,Video,wi-fi,True
713,FR,iOS,Paris,cv_05,Audio,wi-fi,True
714,IN,Mac,Mumbai,cv_08,Video,ethernet,True
715,DK,Windows,Copenhagen,cv_07,Audio,ethernet,True
716,FI,Android,Helsinki,cv_04,Audio,3G,True
717,AU,Windows,Melbourne,cv_08,Audio,wi-fi,True
718,FR,Android,Marseille,cv_05,Audio,wi-fi,True
719,IN,Android,Mumbai,cv_08,Audio,wi-fi,True
720,UK,Windows,Liverpool,cv_03,Audio,ethernet,True
721,FI,Android,Helsinki,cv_08,ScreenShare,wi-fi,True
722,UK,Windows,London,cv_08,Audio,ethernet,True
723,FR,Windows,Paris,cv_08,Audio,ethernet,True
724,US,Android,Miami,cv_04,Audio,3G,True
725,BE,Windows,Brussels,cv_08,Video,ethernet,True
726,AU,Mac,Sydney,cv_08,Audio,ethernet,True
727,UK,Mac,Birmingham,cv_08,Audio,ethernet,True
728,FR,Windows,Paris,cv_06,Audio,wi-fi,True
729,FR,Windows,Marseille,cv_06,Audio,wi-fi,True
730,IN,Windows,Hyderabad,cv_05,Audio,ethernet,True
731,FR,Android,Nice,cv_08,Audio,LTE,True
732,IN,Mac,New Delhi,cv_07,Video,ethernet,True
733,KR,Windows,Busan,cv_04,Audio,wi-fi,True
734,IN,Windows,Mumbai,cv_04,Video,wi-fi,True
735,UK,Windows,London,cv_07,Video,wi-fi,True
736,DK,Android,Copenhagen,cv_08,Audio,LTE,True
737,FR,Android,Nice,cv_04,Video,wi-fi,True
738,HK,Windows,Hong Kong,cv_03,Audio,ethernet,True
739,AU,Mac,Canberra,cv_05,Audio,ethernet,True
740,AU,Windows,Melbourne,cv_07,Video,wi-fi,True
741,US,Android,Miami,cv_05,Audio,LTE,True
742,HK,Android,Hong Kong,cv_08,Video,wi-fi,True
743,DK,Windows,Copenhagen,cv_06,Video,wi-fi,False
744,UK,Android,London,cv_09,Audio,LTE,True
745,US,Android,New York,cv_05,Audio,3G,True
746,HK,Windows,Hong Kong,cv_08,Video,ethernet,True
747,RU,Windows,Yekaterinburg,cv_03,Video,wi-fi,False
748,IN,Windows,New Delhi,cv_09,Audio,wi-fi,True
749,HK,Windows,Hong Kong,cv_08,Video,wi-fi,True
750,UK,Android,London,cv_08,Video,wi-fi,True
751,FI,Android,Helsinki,cv_04,Video,wi-fi,True
752,US,Android,Seattle,cv_08,Video,wi-fi,True
753,US,iOS,Los Angeles,cv_07,Audio,wi-fi,True
754,FI,Android,Turku,cv_07,Audio,wi-fi,True
755,US,Android,Seattle,cv_07,Audio,LTE,True
756,AE,Windows,Dubai,cv_08,Audio,wi-fi,True
757,UK,Android,Birmingham,cv_04,Audio,wi-fi,True
758,RU,Mac,Novosibirsk,cv_05,Video,ethernet,True
759,BE,Android,Ghent,cv_02,Audio,wi-fi,True
760,HK,Android,Kowloon,cv_08,Audio,wi-fi,True
761,IN,Windows,Hyderabad,cv_05,Video,wi-fi,True
762,US,Android,Los Angeles,cv_08,Audio,wi-fi,False
763,IN,Windows,New Delhi,cv_08,Audio,wi-fi,True
764,UK,Windows,Liverpool,cv_05,Video,wi-fi,True
765,UK,Windows,Birmingham,cv_08,Audio,wi-fi,True
766,HK,Windows,Kowloon,cv_04,Audio,ethernet,True
767,FI,Mac,Helsinki,cv_09,Video,ethernet,True
768,HK,Windows,Hong Kong,cv_03,Audio,wi-fi,False
769,RU,Android,Moscow,cv_07,Audio,3G,True
770,FR,Windows,Montpellier,cv_04,Audio,ethernet,True
771,HK,Windows,Hong Kong,cv_09,ScreenShare,wi-fi,True
772,UK,iOS,Liverpool,cv_09,Audio,wi-fi,True
773,HK,iOS,Hong Kong,cv_04,Video,wi-fi,True
774,AE,Android,Abu Dhabi,cv_07,Audio,wi-fi,False
775,DK,Android,Arhus,cv_09,Audio,wi-fi,True
776,FI,Windows,Helsinki,cv_08,Video,wi-fi,True
777,AU,Windows,Canberra,cv_08,Audio,ethernet,True
778,RU,Windows,Novosibirsk,cv_05,Video,ethernet,True
779,KR,Windows,Incheon,cv_09,Video,wi-fi,True
780,NG,Android,Lagos,cv_09,Video,LTE,True
781,IN,Windows,Banglor,cv_08,Audio,wi-fi,True
782,BE,Windows,Brussels,cv_09,Audio,ethernet,True
783,HK,Android,Hong Kong,cv_06,Audio,LTE,True
784,FI,Android,Helsinki,cv_10,Video,wi-fi,True
785,BE,Android,Brussels,cv_05,Audio,wi-fi,True
786,IN,iOS,New Delhi,cv_08,Audio,3G,True
787,RU,Windows,Novosibirsk,cv_04,Audio,wi-fi,True
788,HK,Windows,Hong Kong,cv_10,ScreenShare,wi-fi,True
789,RU,Windows,Kazan,cv_08,Audio,wi-fi,True
790,FR,Windows,Nice,cv_09,Audio,wi-fi,True
791,US,Android,Miami,cv_05,ScreenShare,LTE,True
792,FI,Windows,Helsinki,cv_07,Audio,ethernet,True
793,UK,iOS,Birmingham,cv_10,Audio,LTE,True
794,AE,Windows,Abu Dhabi,cv_08,Audio,wi-fi,True
795,HK,Android,Hong Kong,cv_06,Audio,wi-fi,True
796,NG,Windows,Kano,cv_06,Audio,wi-fi,True
797,RU,Android,Moscow,cv_07,Audio,wi-fi,True
798,KR,Windows,Seoul,cv_06,Audio,ethernet,True
799,FR,Windows,Paris,cv_08,Audio,wi-fi,True
800,FI,Windows,Helsinki,cv_08,Audio,ethernet,True
801,FI,Android,Helsinki,cv_07,Video,wi-fi,True
802,UK,Android,London,cv_07,Audio,wi-fi,True
803,HK,Windows,Kowloon,cv_07,Audio,wi-fi,True
804,IN,Windows,New Delhi,cv_03,Video,wi-fi,True
805,HK,Windows,Hong Kong,cv_07,Video,wi-fi,True
806,IN,Windows,Banglor,cv_07,Audio,wi-fi,True
807,US,Android,Chicago,cv_07,Audio,LTE,True
808,US,Android,San Francisco,cv_07,Audio,wi-fi,True
809,BE,Windows,Brussels,cv_08,Audio,wi-fi,True
810,AU,Android,Canberra,cv_08,Audio,LTE,True
811,FR,iOS,Paris,cv_05,Audio,LTE,True
812,UK,Windows,Liverpool,cv_09,Audio,ethernet,True
813,IN,Windows,Mumbai,cv_02,Audio,wi-fi,True
814,US,Android,Los Angeles,cv_03,Audio,wi-fi,False
815,AU,Windows,Melbourne,cv_07,Audio,wi-fi,True
816,IN,Windows,New Delhi,cv_10,Audio,ethernet,True
817,US,Android,Seattle,cv_07,ScreenShare,LTE,True
818,AU,iOS,Sydney,cv_08,Video,3G,True
819,RU,Android,Yekaterinburg,cv_08,Audio,wi-fi,True
820,BE,Windows,Brussels,cv_04,Audio,wi-fi,True
821,RU,Android,Kazan,cv_08,Audio,LTE,True
822,AE,Windows,Sharjah,cv_09,Audio,wi-fi,True
823,RU,Android,Kazan,cv_08,Audio,wi-fi,True
824,BE,Windows,Brussels,cv_04,Audio,wi-fi,True
825,UK,iOS,London,cv_08,Audio,wi-fi,True
826,US,Windows,Seattle,cv_08,Audio,wi-fi,True
827,FR,Windows,Marseille,cv_08,Audio,wi-fi,True
828,US,Android,Seattle,cv_04,Audio,LTE,False
829,HK,Windows,Hong Kong,cv_04,Audio,wi-fi,True
830,FR,Windows,Paris,cv_04,Audio,wi-fi,True
831,US,Mac,New York,cv_08,Audio,wi-fi,True
832,FI,Windows,Helsinki,cv_07,Video,ethernet,True
833,FR,Windows,Paris,cv_08,Video,wi-fi,True
834,HK,Mac,Hong Kong,cv_04,Audio,wi-fi,True
835,US,Android,New York,cv_05,Video,wi-fi,True
836,RU,Android,Moscow,cv_03,Audio,3G,True
837,FR,iOS,Paris,cv_04,Audio,wi-fi,True
838,FR,Android,Marseille,cv_08,Audio,wi-fi,False
839,FR,Windows,Paris,cv_07,Video,ethernet,False
840,RU,Windows,Novosibirsk,cv_08,Audio,wi-fi,True
841,FI,Windows,Helsinki,cv_09,ScreenShare,wi-fi,True
842,IN,Windows,Hyderabad,cv_07,Audio,ethernet,True
843,FR,Android,Paris,cv_09,Audio,wi-fi,True
844,BE,Windows,Brussels,cv_08,Video,ethernet,True
845,FR,Windows,Paris,cv_09,Audio,ethernet,True
846,AU,Windows,Perth,cv_07,Audio,wi-fi,True
847,AU,Windows,Sydney,cv_07,Audio,ethernet,True
848,HK,Android,Hong Kong,cv_07,Audio,LTE,True
849,UK,Windows,London,cv_08,Video,wi-fi,True
850,FR,Windows,Paris,cv_01,Video,ethernet,True
851,AE,iOS,Abu Dhabi,cv_08,Audio,wi-fi,True
852,RU,Android,Novosibirsk,cv_08,Video,wi-fi,True
853,DK,Windows,Copenhagen,cv_09,Audio,wi-fi,True
854,US,Android,Seattle,cv_09,Video,wi-fi,True
855,US,iOS,San Francisco,cv_08,Audio,3G,True
856,AU,Android,Melbourne,cv_08,Video,wi-fi,True
857,US,Android,Seattle,cv_08,Audio,wi-fi,True
858,FR,Android,Paris,cv_03,Audio,wi-fi,True
859,KR,Android,Seoul,cv_07,Video,LTE,True
860,DK,Windows,Copenhagen,cv_08,Audio,ethernet,True
861,UK,Android,London,cv_09,Audio,wi-fi,True
862,BE,Android,Brussels,cv_03,Video,LTE,True
863,KR,Windows,Busan,cv_04,Audio,ethernet,True
864,IN,Windows,New Delhi,cv_09,Audio,wi-fi,True
865,FI,Android,Turku,cv_08,Audio,LTE,True
866,US,Android,Seattle,cv_08,Audio,LTE,True
867,FI,Mac,Helsinki,cv_07,Audio,ethernet,True
868,IN,Windows,New Delhi,cv_07,Audio,ethernet,True
869,IN,Android,Mumbai,cv_06,Audio,wi-fi,True
870,US,Android,Los Angeles,cv_07,Audio,wi-fi,True
871,IN,Windows,Hyderabad,cv_10,Video,wi-fi,True
872,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
873,US,Windows,Seattle,cv_07,Video,wi-fi,True
874,IN,iOS,New Delhi,cv_07,Video,wi-fi,True
875,AR,Windows,Bueno Aires,cv_07,Video,wi-fi,True
876,RU,Android,Moscow,cv_08,Audio,wi-fi,True
877,AU,Android,Perth,cv_07,Audio,3G,True
878,DK,Android,Copenhagen,cv_08,Audio,wi-fi,True
879,FR,Windows,Montpellier,cv_08,Audio,wi-fi,True
880,NG,Windows,Lagos,cv_10,Audio,ethernet,True
881,UK,Windows,London,cv_04,Video,wi-fi,True
882,UK,iOS,London,cv_07,Audio,LTE,True
883,US,Android,New York,cv_06,Audio,3G,False
884,IN,Windows,Mumbai,cv_08,Audio,ethernet,True
885,AU,Android,Canberra,cv_07,Audio,wi-fi,True
886,DK,Android,Copenhagen,cv_08,Video,wi-fi,True
887,IN,Windows,Mumbai,cv_08,Audio,ethernet,True
888,AE,Windows,Dubai,cv_08,Audio,wi-fi,True
889,IN,Windows,Banglor,cv_09,Audio,wi-fi,True
890,UK,Windows,London,cv_07,Audio,ethernet,True
891,US,iOS,San Francisco,cv_08,Video,wi-fi,True
892,RU,Windows,Novosibirsk,cv_08,Video,ethernet,True
893,IN,iOS,Banglor,cv_08,Audio,wi-fi,True
894,FR,Windows,Paris,cv_08,Audio,wi-fi,True
895,HK,Windows,Kowloon,cv_07,Audio,ethernet,True
896,FR,Windows,Paris,cv_10,Audio,wi-fi,True
897,DK,Windows,Copenhagen,cv_08,Audio,ethernet,True
898,FI,Windows,Helsinki,cv_08,ScreenShare,wi-fi,True
899,UK,Android,Liverpool,cv_10,Video,LTE,True
900,US,Android,Seattle,cv_09,Audio,wi-fi,False
901,US,Android,Seattle,cv_08,Video,LTE,False
902,DK,Mac,Copenhagen,cv_07,Video,wi-fi,True
903,HK,Windows,Hong Kong,cv_07,ScreenShare,ethernet,True
904,UK,Windows,London,cv_06,Video,wi-fi,False
905,HK,Windows,Hong Kong,cv_09,Video,wi-fi,True
906,IN,Android,Hyderabad,cv_08,Audio,3G,True
907,FI,Windows,Helsinki,cv_03,Audio,wi-fi,True
908,IN,Windows,Mumbai,cv_05,Video,wi-fi,False
909,UK,Windows,Liverpool,cv_05,Audio,ethernet,True
910,AE,Windows,Abu Dhabi,cv_07,Audio,wi-fi,True
911,AU,Mac,Melbourne,cv_05,Audio,ethernet,False
912,FI,Windows,Helsinki,cv_04,Audio,ethernet,True
913,BE,Android,Antwerp,cv_09,Video,3G,True
914,US,Android,Chicago,cv_07,Video,wi-fi,True
915,BE,Android,Antwerp,cv_05,Video,3G,True
916,FR,Android,Montpellier,cv_07,Audio,wi-fi,True
917,IN,Windows,New Delhi,cv_03,Video,wi-fi,True
918,KR,Android,Busan,cv_09,Video,LTE,True
919,DK,Windows,Arhus,cv_04,Audio,wi-fi,True
920,UK,Windows,Liverpool,cv_06,Video,ethernet,True
921,US,iOS,New York,cv_08,Video,wi-fi,True
922,BE,Windows,Ghent,cv_07,Video,wi-fi,True
923,NG,Windows,Lagos,cv_08,Audio,ethernet,True
