,country,platform,city,client_version,media,network,target_metric
461,US,Windows,Seattle,cv_05,Audio,wi-fi,True
462,AU,Windows,Sydney,cv_10,Video,wi-fi,True
463,HK,Windows,Hong Kong,cv_10,Video,wi-fi,True
464,FI,Windows,Tampere,cv_09,Audio,wi-fi,True
465,RU,Windows,Novosibirsk,cv_03,Video,ethernet,True
466,FI,Windows,Helsinki,cv_07,Audio,ethernet,True
467,FR,Windows,Paris,cv_08,Audio,ethernet,True
468,KR,Windows,Seoul,cv_07,Audio,wi-fi,True
469,US,Android,Seattle,cv_09,Video,wi-fi,True
470,US,iOS,San Francisco,cv_09,Audio,wi-fi,True
471,RU,Windows,Kazan,cv_08,Video,wi-fi,True
472,UK,Windows,London,cv_10,Video,ethernet,True
473,FI,iOS,Tampere,cv_08,Audio,wi-fi,True
474,UK,Mac,Birmingham,cv_07,Audio,wi-fi,True
475,US,Mac,New York,cv_02,Audio,ethernet,True
476,UK,iOS,London,cv_08,Audio,wi-fi,True
477,US,Mac,Los Angeles,cv_10,Video,ethernet,True
478,US,Android,San Francisco,cv_07,Video,wi-fi,True
479,AU,Windows,Sydney,cv_08,Audio,ethernet,True
480,UK,Windows,Manchester,cv_05,Audio,wi-fi,False
481,FR,Windows,Montpellier,cv_09,Video,wi-fi,True
482,UK,Windows,London,cv_08,Audio,ethernet,False
483,US,Android,Miami,cv_07,Audio,wi-fi,True
484,FI,Windows,Helsinki,cv_04,Audio,wi-fi,True
485,AE,Windows,Dubai,cv_07,Audio,wi-fi,True
486,FI,Windows,Helsinki,cv_06,Audio,wi-fi,True
487,UK,Windows,Birmingham,cv_04,Audio,wi-fi,True
488,DK,Windows,Copenhagen,cv_08,Audio,ethernet,True
489,RU,Windows,Novosibirsk,cv_09,Audio,wi-fi,True
490,NG,Windows,Lagos,cv_05,Video,wi-fi,True
491,UK,Android,Liverpool,cv_08,Audio,wi-fi,True
492,FI,Windows,Tampere,cv_08,Audio,ethernet,True
493,US,Android,San Francisco,cv_07,Video,LTE,True
494,US,Windows,Miami,cv_08,Video,ethernet,True
495,IN,Android,New Delhi,cv_07,Video,LTE,True
496,RU,Windows,Yekaterinburg,cv_05,Audio,wi-fi,True
497,UK,Mac,Birmingham,cv_09,Audio,ethernet,True
498,UK,Windows,London,cv_08,Audio,wi-fi,True
499,AE,Windows,Dubai,cv_08,Audio,wi-fi,True
500,BE,Windows,Antwerp,cv_05,Audio,wi-fi,True
501,HK,Windows,Hong Kong,cv_09,Audio,wi-fi,True
502,AU,iOS,Melbourne,cv_07,Audio,LTE,True
503,FI,Windows,Helsinki,cv_04,Audio,wi-fi,True
504,IN,Windows,New Delhi,cv_09,Audio,wi-fi,True
505,IN,Android,Mumbai,cv_03,Audio,LTE,True
506,AR,Windows,La Plata,cv_04,Audio,wi-fi,True
507,HK,Windows,Hong Kong,cv_09,Audio,ethernet,True
508,US,Windows,Chicago,cv_07,Video,wi-fi,True
509,DK,Android,Copenhagen,cv_08,Audio,wi-fi,True
510,FI,Android,Helsinki,cv_05,Audio,3G,True
511,US,Android,Seattle,cv_10,Audio,LTE,True
512,FR,Windows,Paris,cv_09,Audio,ethernet,True
513,FI,Android,Helsinki,cv_07,Video,wi-fi,True
514,US,Mac,Miami,cv_04,Audio,wi-fi,True
515,AU,Windows,Perth,cv_06,Video,wi-fi,True
516,AU,Android,Melbourne,cv_09,Audio,wi-fi,True
517,US,Android,Los Angeles,cv_05,Audio,wi-fi,True
518,FI,Windows,Helsinki,cv_08,Video,ethernet,True
519,RU,Mac,Moscow,cv_08,Audio,wi-fi,True
520,US,Android,Seattle,cv_08,Video,wi-fi,True
521,FR,Android,Montpellier,cv_09,Audio,wi-fi,True
522,DK,Android,Copenhagen,cv_08,Audio,LTE,True
523,US,iOS,Seattle,cv_09,ScreenShare,LTE,True
524,AE,Android,Sharjah,cv_08,Audio,3G,True
525,IN,Windows,New Delhi,cv_07,Audio,wi-fi,True
526,US,Android,San Francisco,cv_08,Audio,3G,True
527,US,Android,Seattle,cv_08,Video,LTE,True
528,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
529,US,Android,Chicago,cv_08,Video,wi-fi,True
530,FR,Windows,Nice,cv_03,Audio,wi-fi,True
531,FR,iOS,Montpellier,cv_07,Video,3G,True
532,UK,Windows,Birmingham,cv_02,Audio,ethernet,True
533,AE,Windows,Dubai,cv_04,Audio,wi-fi,True
534,US,Android,Seattle,cv_09,Audio,wi-fi,True
535,FI,Android,Helsinki,cv_04,Audio,wi-fi,True
536,UK,Android,London,cv_08,Video,LTE,True
537,AU,Windows,Sydney,cv_08,Audio,wi-fi,True
538,AU,Mac,Sydney,cv_05,Audio,ethernet,True
539,US,Android,Seattle,cv_09,Audio,wi-fi,True
540,US,Windows,Seattle,cv_08,Video,wi-fi,True
541,DK,Android,Copenhagen,cv_05,Audio,wi-fi,False
542,FR,Windows,Montpellier,cv_07,Audio,wi-fi,True
543,US,Android,Seattle,cv_07,ScreenShare,wi-fi,True
544,FI,Windows,Helsinki,cv_09,Audio,wi-fi,True
545,HK,Mac,Hong Kong,cv_04,Audio,wi-fi,True
546,FI,Android,Helsinki,cv_08,ScreenShare,LTE,True
547,FI,iOS,Helsinki,cv_05,Video,3G,True
548,UK,Android,Liverpool,cv_10,Audio,3G,True
549,US,Android,Seattle,cv_05,Audio,wi-fi,True
550,FR,Windows,Nice,cv_05,Audio,ethernet,True
551,FR,Windows,Paris,cv_02,Audio,wi-fi,True
552,FR,Windows,Paris,cv_07,Audio,ethernet,True
553,DK,Windows,Arhus,cv_06,Audio,wi-fi,True
554,BE,Android,Brussels,cv_09,Audio,wi-fi,False
555,US,Android,Los Angeles,cv_08,Audio,wi-fi,True
556,DK,Windows,Copenhagen,cv_09,Video,wi-fi,True
557,US,Android,Chicago,cv_08,Audio,LTE,False
558,RU,Windows,Kazan,cv_08,Audio,ethernet,True
559,HK,Windows,Kowloon,cv_07,Audio,wi-fi,True
560,US,Android,Seattle,cv_08,Audio,wi-fi,False
561,US,Android,Los Angeles,cv_08,Audio,wi-fi,True
562,US,Android,Los Angeles,cv_08,ScreenShare,LTE,False
563,FR,Windows,Marseille,cv_08,Video,ethernet,True
564,UK,Windows,Birmingham,cv_04,Video,wi-fi,True
565,IN,Windows,Banglor,cv_09,Video,ethernet,True
566,US,iOS,Chicago,cv_08,Audio,LTE,True
567,FI,Android,Helsinki,cv_08,Audio,wi-fi,True
568,FR,Windows,Marseille,cv_08,Audio,wi-fi,True
569,HK,Mac,Kowloon,cv_09,Video,ethernet,True
570,DK,Windows,Copenhagen,cv_04,Audio,wi-fi,True
571,US,Android,Miami,cv_07,Audio,wi-fi,True
572,UK,Windows,London,cv_08,Audio,wi-fi,True
573,HK,iOS,Hong Kong,cv_08,Video,wi-fi,True
574,HK,Android,Hong Kong,cv_07,Audio,LTE,True
575,HK,Windows,Hong Kong,cv_05,Audio,wi-fi,False
576,US,Android,Seattle,cv_09,Video,LTE,True
577,FI,Windows,Turku,cv_04,Audio,wi-fi,True
578,US,Android,Seattle,cv_08,Video,LTE,True
579,UK,Windows,Birmingham,cv_09,Video,ethernet,True
580,US,Android,Los Angeles,cv_06,Video,wi-fi,True
581,FI,Windows,Helsinki,cv_08,Video,wi-fi,True
582,NG,Windows,Lagos,cv_08,Audio,wi-fi,True
583,BE,Windows,Brussels,cv_07,Video,ethernet,True
584,IN,Android,Hyderabad,cv_08,Video,LTE,True
585,US,Android,Seattle,cv_08,Video,LTE,True
586,FI,Windows,Helsinki,cv_06,Audio,ethernet,True
587,KR,Windows,Busan,cv_08,ScreenShare,wi-fi,True
588,US,Mac,San Francisco,cv_04,Audio,ethernet,True
589,BE,Windows,Brussels,cv_07,Audio,ethernet,True
590,US,Android,Los Angeles,cv_03,Video,wi-fi,False
591,FI,Windows,Helsinki,cv_09,Audio,wi-fi,True
592,US,Windows,Seattle,cv_08,Video,wi-fi,True
593,US,Android,Chicago,cv_05,Video,LTE,True
594,IN,Windows,Banglor,cv_07,Video,wi-fi,True
595,BE,Windows,Brussels,cv_04,Audio,wi-fi,True
596,UK,Windows,London,cv_07,Video,ethernet,True
597,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
598,US,Android,New York,cv_08,Audio,wi-fi,True
599,RU,Windows,Moscow,cv_07,ScreenShare,wi-fi,True
600,RU,Windows,Kazan,cv_03,Audio,ethernet,True
601,BE,Windows,Brussels,cv_06,Video,ethernet,True
602,FR,Android,Nice,cv_05,Audio,LTE,True
603,HK,Windows,Kowloon,cv_05,Audio,ethernet,True
604,DK,Mac,Arhus,cv_07,Video,ethernet,True
605,RU,Android,Novosibirsk,cv_09,Video,wi-fi,True
606,US,Android,Chicago,cv_03,Audio,LTE,True
607,IN,Windows,Hyderabad,cv_08,Video,ethernet,True
608,UK,Windows,Manchester,cv_08,Video,ethernet,True
609,UK,Mac,London,cv_07,Audio,ethernet,True
610,AU,Android,Melbourne,cv_07,Audio,3G,True
611,US,Android,San Francisco,cv_07,Video,wi-fi,True
612,US,iOS,Miami,cv_05,Audio,3G,True
613,US,Android,San Francisco,cv_08,Audio,LTE,True
614,US,Android,Seattle,cv_06,Video,LTE,False
615,US,Android,Seattle,cv_08,ScreenShare,LTE,True
616,US,Android,New York,cv_02,Video,wi-fi,False
617,FI,Windows,Helsinki,cv_05,Video,wi-fi,True
618,US,Android,New York,cv_05,Audio,LTE,True
619,AR,Mac,Cordoba,cv_03,Audio,wi-fi,True
620,FR,Windows,Paris,cv_10,Video,ethernet,True
621,IN,Android,Mumbai,cv_09,Audio,wi-fi,True
622,US,Windows,Los Angeles,cv_04,Audio,wi-fi,True
623,AU,Windows,Sydney,cv_10,Audio,ethernet,True
624,UK,Windows,Birmingham,cv_08,Audio,wi-fi,False
625,UK,Windows,Manchester,cv_09,Audio,wi-fi,True
626,NG,iOS,Lagos,cv_04,Video,wi-fi,True
627,IN,Mac,Hyderabad,cv_08,Video,ethernet,True
628,AU,Windows,Perth,cv_10,Video,ethernet,True
629,BE,Android,Brussels,cv_08,Audio,wi-fi,True
630,FI,iOS,Helsinki,cv_05,ScreenShare,wi-fi,False
631,IN,iOS,New Delhi,cv_07,Video,wi-fi,True
632,US,Android,Miami,cv_07,Video,wi-fi,False
633,AR,Windows,Cordoba,cv_08,Audio,wi-fi,True
634,UK,Android,London,cv_07,Audio,wi-fi,True
635,US,Android,New York,cv_08,Video,wi-fi,True
636,FI,iOS,Helsinki,cv_05,Video,3G,True
637,RU,Windows,Moscow,cv_04,Audio,ethernet,True
638,US,Android,San Francisco,cv_07,Video,wi-fi,True
639,UK,Windows,London,cv_07,Audio,ethernet,True
640,US,Windows,San Francisco,cv_07,Audio,wi-fi,True
641,FR,Windows,Montpellier,cv_07,Audio,wi-fi,True
642,AU,Windows,Canberra,cv_05,Video,wi-fi,True
643,US,Android,Los Angeles,cv_04,Audio,wi-fi,False
644,US,Android,Miami,cv_07,Audio,LTE,True
645,US,Android,Chicago,cv_09,Video,wi-fi,True
646,FI,Android,Helsinki,cv_09,Video,wi-fi,True
647,RU,Android,Moscow,cv_07,Audio,wi-fi,True
648,RU,Windows,Novosibirsk,cv_08,ScreenShare,ethernet,True
649,FR,Windows,Paris,cv_07,Video,wi-fi,True
650,US,Android,Seattle,cv_07,Video,wi-fi,False
651,US,Mac,Los Angeles,cv_07,Audio,ethernet,True
652,US,iOS,Seattle,cv_07,Video,wi-fi,True
653,US,Android,Los Angeles,cv_08,Audio,wi-fi,True
654,US,Android,Chicago,cv_10,Audio,LTE,True
655,FI,Windows,Helsinki,cv_08,Audio,ethernet,True
656,IN,Windows,New Delhi,cv_08,Video,wi-fi,True
657,US,Android,Seattle,cv_08,Audio,wi-fi,True
658,HK,Windows,Hong Kong,cv_04,Video,ethernet,True
659,BE,Android,Brussels,cv_07,Video,wi-fi,True
660,US,Windows,Seattle,cv_08,Audio,wi-fi,True
661,US,Windows,Seattle,cv_05,Audio,wi-fi,True
662,FR,iOS,Montpellier,cv_08,Audio,wi-fi,True
663,NG,Android,Lagos,cv_04,Video,wi-fi,True
664,FR,Windows,Nice,cv_08,Audio,wi-fi,True
665,US,Android,New York,cv_07,Audio,LTE,False
666,US,Android,Los Angeles,cv_07,Audio,LTE,True
667,IN,Windows,New Delhi,cv_08,Audio,ethernet,True
668,RU,Windows,Yekaterinburg,cv_08,Audio,ethernet,True
669,AU,iOS,Melbourne,cv_06,Video,wi-fi,True
670,NG,Windows,Kano,cv_08,Audio,wi-fi,True
671,AE,Android,Abu Dhabi,cv_04,Audio,LTE,True
672,FR,Windows,Montpellier,cv_05,Audio,ethernet,True
673,IN,Windows,Hyderabad,cv_08,Video,ethernet,True
674,US,Android,Seattle,cv_05,Audio,wi-fi,False
675,US,Android,Seattle,cv_04,Video,LTE,True
676,US,Android,New York,cv_07,Audio,wi-fi,True
677,US,Android,New York,cv_07,Audio,wi-fi,True
678,NG,Mac,Kano,cv_08,Audio,wi-fi,True
679,UK,Windows,London,cv_07,Audio,ethernet,True
680,FI,Android,Helsinki,cv_10,Audio,wi-fi,True
681,RU,Android,Moscow,cv_10,Audio,wi-fi,True
682,FI,Windows,Helsinki,cv_05,Audio,ethernet,True
683,US,Windows,Chicago,cv_09,Video,wi-fi,True
684,DK,Windows,Copenhagen,cv_08,Audio,ethernet,True
685,US,Android,Seattle,cv_04,Video,wi-fi,True
686,IN,Windows,New Delhi,cv_05,Video,ethernet,True
687,BE,Windows,Brussels,cv_08,Audio,wi-fi,True
688,IN,Android,Banglor,cv_05,Audio,LTE,True
689,US,Android,San Francisco,cv_07,Audio,wi-fi,True
690,BE,Windows,Brussels,cv_07,Audio,wi-fi,True
691,IN,Android,Mumbai,cv_04,Video,3G,True
692,FI,Windows,Helsinki,cv_08,Video,wi-fi,True
693,UK,Windows,Birmingham,cv_10,Audio,wi-fi,True
694,IN,iOS,Banglor,cv_03,Audio,wi-fi,True
695,US,Android,Miami,cv_05,Audio,wi-fi,True
696,US,Android,Chicago,cv_06,Video,wi-fi,True
697,AE,Android,Dubai,cv_08,Audio,wi-fi,True
698,FR,Windows,Paris,cv_07,Audio,wi-fi,True
699,FR,Windows,Paris,cv_04,Video,wi-fi,True
700,RU,Windows,Saint Petersburg,cv_07,Audio,ethernet,True
701,HK,Windows,Kowloon,cv_07,ScreenShare,wi-fi,False
702,KR,Windows,Busan,cv_02,Video,wi-fi,True
703,HK,Windows,Hong Kong,cv_08,Audio,wi-fi,True
704,IN,Windows,Hyderabad,cv_09,Audio,wi-fi,True
705,FR,Mac,Montpellier,cv_07,Audio,wi-fi,True
706,US,Mac,Chicago,cv_09,Video,ethernet,True
707,US,iOS,Chicago,cv_09,Audio,LTE,True
708,FI,Windows,Helsinki,cv_10,Audio,wi-fi,True
709,AE,Windows,Dubai,cv_03,Audio,ethernet,True
710,US,Android,Miami,cv_09,Audio,wi-fi,False
711,US,iOS,New York,cv_03,Video,wi-fi,True
712,BE,Windows,Brussels,cv_07,Video,ethernet,True
713,US,Android,Los Angeles,cv_05,ScreenShare,wi-fi,False
714,IN,Windows,Mumbai,cv_09,Audio,ethernet,True
715,UK,Windows,London,cv_09,Audio,ethernet,True
716,FI,Windows,Helsinki,cv_10,Video,ethernet,True
717,AE,Mac,Abu Dhabi,cv_03,Video,wi-fi,True
718,US,Android,Los Angeles,cv_05,Audio,LTE,True
719,US,Android,Seattle,cv_08,Audio,LTE,True
720,FI,Windows,Turku,cv_09,ScreenShare,wi-fi,False
721,HK,iOS,Kowloon,cv_08,Video,wi-fi,True
722,US,Android,Miami,cv_07,Video,wi-fi,True
723,FI,Windows,Helsinki,cv_05,Video,wi-fi,True
724,US,Android,Seattle,cv_08,Video,LTE,False
725,US,Android,San Francisco,cv_05,Audio,wi-fi,True
726,FI,Android,Helsinki,cv_07,Audio,wi-fi,True
727,US,Mac,Seattle,cv_03,Video,wi-fi,True
728,HK,Android,Hong Kong,cv_07,Video,wi-fi,True
729,UK,Android,Liverpool,cv_05,Audio,wi-fi,True
730,HK,Windows,Kowloon,cv_08,ScreenShare,ethernet,True
731,US,Windows,New York,cv_09,Audio,ethernet,True
732,US,Android,Los Angeles,cv_08,Audio,wi-fi,True
733,HK,Windows,Hong Kong,cv_05,Video,wi-fi,True
734,AU,Windows,Sydney,cv_07,Video,ethernet,True
735,AE,Windows,Abu Dhabi,cv_08,Audio,ethernet,True
736,IN,Android,Mumbai,cv_08,Audio,wi-fi,True
737,US,Mac,Seattle,cv_08,Audio,ethernet,True
738,US,Android,Chicago,cv_07,Video,LTE,True
739,US,Android,New York,cv_04,Video,LTE,True
740,FR,Windows,Montpellier,cv_03,Video,wi-fi,True
741,BE,Windows,Antwerp,cv_08,Audio,ethernet,True
742,AE,iOS,Dubai,cv_05,Audio,wi-fi,True
743,UK,Windows,London,cv_04,Audio,wi-fi,True
744,IN,iOS,Mumbai,cv_07,Video,wi-fi,True
745,RU,Android,Moscow,cv_10,Video,wi-fi,True
746,US,Android,San Francisco,cv_07,Audio,wi-fi,True
747,US,Windows,Seattle,cv_10,Video,ethernet,True
748,US,Windows,Seattle,cv_05,Video,wi-fi,True
749,US,Android,Miami,cv_08,Video,wi-fi,True
750,AE,Windows,Dubai,cv_07,Audio,wi-fi,True
751,IN,Windows,New Delhi,cv_07,Video,ethernet,True
752,US,Android,San Francisco,cv_10,Audio,wi-fi,True
753,US,Android,Seattle,cv_08,Audio,wi-fi,True
754,US,Mac,Los Angeles,cv_10,Audio,wi-fi,True
755,US,iOS,Los Angeles,cv_10,Video,wi-fi,True
756,IN,Windows,Hyderabad,cv_09,Audio,wi-fi,True
757,US,Windows,Los Angeles,cv_10,Audio,wi-fi,True
758,US,Android,San Francisco,cv_04,Video,wi-fi,True
759,FI,iOS,Helsinki,cv_05,Video,LTE,True
760,HK,iOS,Hong Kong,cv_07,Audio,wi-fi,True
761,US,Android,Los Angeles,cv_08,Audio,LTE,True
762,US,Windows,Seattle,cv_08,Audio,ethernet,True
763,AU,Windows,Perth,cv_05,Audio,ethernet,True
764,IN,Mac,New Delhi,cv_07,Video,wi-fi,True
765,AU,Mac,Melbourne,cv_08,Audio,ethernet,True
766,AU,Android,Sydney,cv_08,Audio,LTE,True
767,US,Android,New York,cv_09,Video,wi-fi,True
768,DK,Mac,Copenhagen,cv_08,Audio,ethernet,True
769,FR,Windows,Paris,cv_10,Audio,ethernet,True
770,FR,Mac,Nice,cv_08,Audio,wi-fi,True
771,FR,Mac,Marseille,cv_04,Audio,wi-fi,True
772,NG,Android,Kano,cv_07,Audio,wi-fi,True
773,US,Android,New York,cv_08,Video,wi-fi,True
774,US,Android,Seattle,cv_08,Audio,wi-fi,False
775,RU,Windows,Yekaterinburg,cv_08,Audio,wi-fi,True
776,DK,Windows,Copenhagen,cv_08,Audio,wi-fi,True
777,KR,Windows,Seoul,cv_08,Audio,wi-fi,True
778,UK,Mac,Birmingham,cv_02,Audio,ethernet,True
779,UK,iOS,Birmingham,cv_08,Audio,LTE,True
780,RU,Windows,Novosibirsk,cv_07,Audio,wi-fi,True
781,RU,iOS,Kazan,cv_07,Audio,wi-fi,True
782,US,Windows,Seattle,cv_07,Video,ethernet,True
783,IN,iOS,Hyderabad,cv_08,Audio,3G,False
784,UK,Windows,London,cv_07,Audio,wi-fi,True
785,RU,Windows,Moscow,cv_04,Audio,wi-fi,True
786,US,Android,San Francisco,cv_09,Audio,LTE,True
787,HK,Windows,Hong Kong,cv_07,Audio,wi-fi,False
788,FI,Android,Helsinki,cv_07,Video,LTE,True
789,US,Android,Seattle,cv_08,Video,wi-fi,False
790,FR,Android,Paris,cv_09,Video,wi-fi,True
791,UK,iOS,London,cv_09,Video,LTE,True
792,FI,iOS,Helsinki,cv_07,Audio,LTE,True
793,UK,Mac,Birmingham,cv_08,Audio,wi-fi,True
794,DK,Windows,Copenhagen,cv_09,Audio,wi-fi,True
795,FR,iOS,Paris,cv_03,Video,LTE,True
796,FI,Windows,Helsinki,cv_07,Audio,ethernet,True
797,FI,Windows,Turku,cv_10,Audio,ethernet,True
798,US,Android,Miami,cv_01,Video,wi-fi,True
799,US,Android,Chicago,cv_07,Audio,wi-fi,True
800,DK,Mac,Copenhagen,cv_08,Video,ethernet,True
801,UK,Android,London,cv_07,Audio,LTE,False
802,DK,Windows,Arhus,cv_05,ScreenShare,wi-fi,True
803,US,Android,Chicago,cv_07,Video,LTE,True
804,FI,Android,Helsinki,cv_06,Audio,wi-fi,True
805,US,Android,San Francisco,cv_09,Audio,LTE,True
806,AU,Android,Sydney,cv_05,Audio,wi-fi,True
807,US,Windows,Chicago,cv_09,Audio,wi-fi,True
808,BE,Windows,Ghent,cv_08,Audio,wi-fi,True
809,US,Android,Seattle,cv_05,Audio,wi-fi,True
810,US,Windows,San Francisco,cv_05,Audio,ethernet,True
811,US,Windows,San Francisco,cv_05,Audio,ethernet,True
812,UK,Windows,Liverpool,cv_07,Audio,wi-fi,True
813,FR,Android,Paris,cv_07,Video,LTE,True
814,US,Mac,Los Angeles,cv_10,ScreenShare,ethernet,True
815,HK,Android,Kowloon,cv_07,Video,wi-fi,True
816,US,Android,Seattle,cv_07,Audio,wi-fi,False
817,US,Mac,Seattle,cv_08,Audio,ethernet,True
818,FI,Android,Helsinki,cv_07,Video,wi-fi,True
819,FR,Mac,Paris,cv_07,Video,wi-fi,True
820,US,Mac,Seattle,cv_08,Video,wi-fi,True
821,IN,Windows,Banglor,cv_07,Audio,wi-fi,True
822,US,Windows,Chicago,cv_07,Audio,ethernet,True
823,FI,Windows,Helsinki,cv_09,Video,wi-fi,True
824,DK,Mac,Copenhagen,cv_07,Audio,ethernet,True
825,UK,iOS,Liverpool,cv_02,Audio,wi-fi,True
826,US,iOS,New York,cv_07,Audio,3G,True
827,US,Android,Seattle,cv_10,Audio,wi-fi,True
828,US,Android,Seattle,cv_05,Audio,LTE,True
829,FR,Windows,Paris,cv_08,Video,wi-fi,True
830,FR,iOS,Paris,cv_08,Audio,LTE,True
831,HK,iOS,Hong Kong,cv_05,Audio,wi-fi,True
832,DK,Windows,Copenhagen,cv_08,Video,wi-fi,True
833,DK,Android,Copenhagen,cv_07,Audio,wi-fi,True
834,DK,Windows,Arhus,cv_07,Video,wi-fi,True
835,US,Android,Seattle,cv_08,Video,LTE,False
836,DK,iOS,Copenhagen,cv_08,Audio,LTE,True
837,RU,iOS,Novosibirsk,cv_05,Audio,LTE,True
838,UK,Android,London,cv_07,Audio,wi-fi,True
839,BE,Android,Antwerp,cv_05,ScreenShare,LTE,True
840,DK,Android,Copenhagen,cv_09,Audio,wi-fi,True
841,US,Android,Chicago,cv_08,Video,wi-fi,False
842,NG,Mac,Lagos,cv_06,Audio,wi-fi,True
843,AE,Android,Dubai,cv_05,Audio,wi-fi,True
844,FI,Windows,Helsinki,cv_08,Video,wi-fi,True
845,HK,Mac,Kowloon,cv_02,Audio,ethernet,True
846,FI,Windows,Turku,cv_08,Video,wi-fi,True
847,RU,Windows,Kazan,cv_06,Video,wi-fi,True
848,UK,Android,Liverpool,cv_02,Video,3G,True
849,US,Android,Los Angeles,cv_05,Audio,wi-fi,True
850,US,Windows,Chicago,cv_09,Video,wi-fi,True
851,HK,Windows,Hong Kong,cv_08,Video,ethernet,True
852,UK,Windows,London,cv_05,Audio,wi-fi,True
853,HK,Windows,Hong Kong,cv_09,Audio,wi-fi,True
854,UK,Windows,London,cv_07,Audio,wi-fi,True
855,US,Windows,Miami,cv_08,Audio,ethernet,True
856,RU,Android,Yekaterinburg,cv_08,Video,wi-fi,True
857,IN,Windows,Banglor,cv_07,Video,wi-fi,True
858,FI,Android,Helsinki,cv_08,Audio,wi-fi,True
859,US,Android,Miami,cv_06,Audio,wi-fi,True
860,AE,Windows,Sharjah,cv_10,Video,wi-fi,True
861,US,Android,Miami,cv_03,Video,LTE,True
862,DK,Mac,Arhus,cv_08,Video,ethernet,True
863,FI,Windows,Turku,cv_07,Video,ethernet,True
864,HK,Windows,Hong Kong,cv_09,Video,ethernet,True
865,UK,Android,Birmingham,cv_04,Audio,wi-fi,True
866,IN,Windows,Banglor,cv_08,Audio,wi-fi,True
867,US,Android,Los Angeles,cv_07,Audio,3G,True
868,IN,iOS,New Delhi,cv_05,Audio,wi-fi,True
869,HK,Android,Hong Kong,cv_07,Audio,wi-fi,True
870,US,Android,New York,cv_07,Video,LTE,False
871,US,Windows,Chicago,cv_06,Video,ethernet,True
872,US,Android,Los Angeles,cv_08,Audio,wi-fi,True
873,IN,Windows,Banglor,cv_09,ScreenShare,wi-fi,True
874,FR,Windows,Nice,cv_08,Audio,wi-fi,True
875,FI,Mac,Helsinki,cv_09,Video,ethernet,True
876,UK,iOS,Birmingham,cv_05,Video,LTE,True
877,FI,Windows,Tampere,cv_08,ScreenShare,wi-fi,True
878,BE,Windows,Antwerp,cv_04,Video,wi-fi,True
879,FI,Windows,Helsinki,cv_08,Video,ethernet,True
880,US,Android,Seattle,cv_08,Video,LTE,True
881,US,Android,Chicago,cv_08,Video,LTE,True
882,FI,Android,Helsinki,cv_06,Audio,LTE,True
883,US,iOS,Los Angeles,cv_09,Audio,3G,True
884,UK,Windows,London,cv_08,Audio,ethernet,True
885,US,Android,San Francisco,cv_07,Video,wi-fi,True
886,UK,Android,Birmingham,cv_10,Audio,LTE,True
887,IN,Windows,Mumbai,cv_09,Video,wi-fi,True
888,FI,Windows,Helsinki,cv_08,Video,ethernet,True
889,IN,Windows,Mumbai,cv_04,Audio,wi-fi,True
890,FR,Android,Montpellier,cv_07,Video,wi-fi,True
891,IN,Windows,Hyderabad,cv_07,Audio,wi-fi,True
892,FR,Android,Nice,cv_07,Video,wi-fi,True
893,DK,Mac,Arhus,cv_08,Video,ethernet,True
894,UK,Android,Liverpool,cv_08,Audio,wi-fi,True
895,US,Android,Seattle,cv_08,Audio,wi-fi,False
896,IN,Windows,Banglor,cv_07,Video,wi-fi,True
897,IN,Mac,Banglor,cv_05,Video,wi-fi,True
898,FI,Android,Helsinki,cv_08,Audio,LTE,True
899,AU,Windows,Sydney,cv_07,Video,wi-fi,True
900,HK,Mac,Hong Kong,cv_08,Video,ethernet,True
901,IN,Android,New Delhi,cv_08,Audio,wi-fi,True
902,AU,Windows,Melbourne,cv_10,Video,ethernet,True
903,US,Android,Seattle,cv_04,Video,wi-fi,True
904,AU,Windows,Sydney,cv_04,Audio,wi-fi,True
905,US,Windows,New York,cv_07,Audio,ethernet,True
906,AR,Windows,Bueno Aires,cv_08,Audio,wi-fi,True
907,FI,Mac,Helsinki,cv_09,Video,ethernet,True
908,AE,Android,Abu Dhabi,cv_07,Video,LTE,True
909,US,Android,New York,cv_05,Video,wi-fi,True
910,UK,iOS,London,cv_03,Video,wi-fi,True
911,US,Windows,New York,cv_04,Video,wi-fi,True
912,HK,Windows,Kowloon,cv_09,Audio,wi-fi,True
913,BE,Windows,Brussels,cv_07,Audio,wi-fi,True
914,UK,Windows,London,cv_07,Audio,ethernet,True
915,FI,Android,Helsinki,cv_05,Video,wi-fi,True
916,FR,Windows,Paris,cv_02,Video,wi-fi,True
917,FR,Android,Nice,cv_07,Video,wi-fi,True
918,US,Mac,San Francisco,cv_07,Audio,ethernet,True
919,RU,Windows,Moscow,cv_04,Video,ethernet,True
920,IN,Windows,Hyderabad,cv_04,Video,wi-fi,True
921,UK,Windows,Manchester,cv_09,Audio,wi-fi,True
922,AU,Mac,Melbourne,cv_09,Video,wi-fi,True
923,US,Windows,New York,cv_07,Audio,wi-fi,True
924,US,Windows,Miami,cv_08,Video,wi-fi,True
925,US,Android,Seattle,cv_05,Audio,LTE,True
926,FI,Android,Helsinki,cv_08,Video,wi-fi,True
927,FR,Windows,Montpellier,cv_04,Audio,wi-fi,True
928,US,iOS,Seattle,cv_06,Video,wi-fi,True
