request,response,infra.grpc.handler,QueryCard,"verifyCard: match cardNo local, <:cardNo:> <:transactionID:> <:spanID:>","CardQuery <:*:> channel, <:cardNo:> <:transactionID:> <:spanID:>",call by <:*:> fn:QueryCard call cost:<:NUM:> <:traceID:> <:transactionID:> <:spanID:>,CardQuery <:*:> <:<:resp:>,"verifyCardLocal: s.dao.GetCard failed, err=sql: no rows in result set <:traceID:> <:transactionID:> <:spanID:>","verifyCard: match cardNo by channel, <:cardNo:> valid=<:STATUS:>, <:cardBin:>",verifyCard: <:cardNo:> Yrouter:<:STATUS:> <:traceID:> <:transactionID:> <:spanID:>,verifyCard: <:cardNo:> <:<:resp:>,need retry pre call <:*:> err:card is invalid <:traceID:> <:transactionID:> <:spanID:>,buildBinMap: get bins count=<:NUM:>,syncCardBin: get card bin <:MAP:>,"s.MatchByNameAndNo failed, errCode=<:NUM:>, <:cardNo:> <:*:> <:traceID:> <:transactionID:> <:spanID:>",<:ChineseInfo:>，cardNo:<:SEQ:> <:resp:>,"s.dao.GetBankByNo failed, err=sql: no rows in result set, <:bankNo:> <:transactionID:> <:spanID:>","matchRetByBankNameOrNo: s.BankMatchByBankNo failed, err=sql: no rows in result set, <:bankNo:> <:transactionID:> <:spanID:>","binMatch failed, <:cardNo:> <:transactionID:> <:spanID:>",huaDaoCardQuery <:*:> err:&{<:NUM:> <:ChineseInfo:>} <:traceID:> <:transactionID:> <:spanID:>,"cardQuery: <:*:> failed, <:*:>",<:ChineseInfo:>，cardNo:<:NUM:> <:resp:>,"s.dao.GetBankByName failed, err=sql: no rows in result set, <:*:> <:traceID:> <:transactionID:> <:spanID:>","matchRetByBankNameOrNo: s.BankMatchByName failed, err=sql: no rows in result set, <:*:> <:traceID:> <:transactionID:> <:spanID:>","Alert! New bank name=Discover <:*:> Services，I, code= <:traceID:> <:transactionID:> <:spanID:>",need retry pre call <:*:> err:need retry err: <:NUM:> error occurred: * <:*:> <:*:> context deadline exceeded (Client.Timeout exceeded while awaiting headers) <:traceID:> <:transactionID:> <:spanID:>,"DoPost: client.Do failed, <:ERRORPOST:>","CardQuery: util.DoPost failed, <:ERRORPOST:>","verifyCard: all bank channel failed, <:cardNo:> by yrouter <:traceID:> <:transactionID:> <:spanID:>","s.BinMatch failed, errCode=<:NUM:>, <:cardNo:> <:transactionID:> <:spanID:>","s.getCacheBank failed, err=sql: no rows in result set <:traceID:> <:transactionID:> <:spanID:>","need retry pre call cid:juHe err:not need retry err: <:NUM:> error occurred: * juHe invalid response, errorCode=<:NUM:> <:traceID:> <:transactionID:> <:spanID:>",addNewCardBin: add new <:cardBin:>,"verifyCardLocal: not match card local, card in blacklist, <:cardNo:> <:transactionID:> <:spanID:>","client.Do failed, <:ERRORGET:>","CardQuery juhe util.DoGet failed, <:ERRORGET:>",watchConfigHandler,ykms addr: ykms://ycard@<:IP:>:<:NUM:>,"watchConfigHandler, hotConfig={ChannelWeight: {ID:<:NUM:> Percent:<:NUM:>} {ID:<:NUM:> Percent:<:NUM:>} {ID:<:NUM:> Percent:<:NUM:>} {ID:<:NUM:> Percent:<:NUM:>} {ID:<:NUM:> Percent:<:NUM:>} CardBlacklist: {ChannelID:<:NUM:> CardList: <:SEQ:> } }","s.MatchByNameAndNo failed, errCode=<:NUM:>, <:cardNo:> <:NUM:>, bankName= <:traceID:> <:transactionID:> <:spanID:>","verifyCard: <:cardNo:> <:<:resp:> * Post ""<:URL:>"": context deadline exceeded (Client.Timeout exceeded while awaiting headers) <:traceID:> <:transactionID:> <:spanID:>","need retry pre call cid:yuShan err:need retry err: <:NUM:> error occurred: * Post ""<:URL:>"": EOF <:traceID:> <:transactionID:> <:spanID:>",timestamp
1291,1291,626,724,507,109,108,108,109,109,109,108,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:01:58
1263,1263,579,658,446,105,106,106,102,102,102,103,4,12,12,5,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:03:58
1301,1301,651,744,531,106,106,106,106,106,106,106,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:05:58
1288,1288,630,726,496,116,116,116,113,113,113,113,4,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:07:58
1304,1304,679,758,551,103,103,103,100,100,100,100,4,12,12,5,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:09:58
1260,1260,123,139,61,39,39,39,39,39,39,39,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:11:58
1289,1289,64,55,31,12,12,12,12,12,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:13:58
1302,1302,147,307,44,176,175,175,61,61,61,60,153,12,12,65,31,20,20,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:15:58
1288,1288,171,457,41,310,310,310,94,94,94,94,288,12,12,83,56,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:17:58
1283,1283,441,681,126,264,265,265,91,91,91,92,231,12,12,256,49,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:19:58
1293,1293,646,724,530,99,98,98,96,96,96,95,4,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:21:58
1292,1292,463,542,345,98,99,99,98,98,98,99,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:23:58
1297,1297,609,681,494,94,94,94,93,93,93,93,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:25:58
1295,1295,535,612,419,99,99,99,93,93,93,93,8,12,12,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:27:58
1272,1272,704,803,567,118,118,118,118,118,118,118,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:29:58
1292,1292,582,692,436,128,127,127,125,125,125,124,4,12,12,5,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:31:58
1295,1295,576,657,443,107,107,107,107,107,107,107,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:33:58
1300,1300,544,657,402,134,135,135,116,116,116,117,24,12,12,10,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:35:58
1251,1251,521,597,386,103,103,103,103,103,103,103,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:37:58
1303,1303,610,695,475,110,109,109,110,110,110,109,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:39:58
1296,1296,584,676,449,113,114,114,113,113,113,114,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:41:58
1287,1287,615,721,473,124,124,124,124,124,124,124,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:43:58
1300,1300,473,549,369,87,87,87,85,85,85,85,2,12,12,14,0,8,8,6,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:45:58
1272,1272,74,71,29,20,20,20,20,20,20,20,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:47:58
1304,1304,109,115,53,31,31,31,31,31,31,31,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:49:58
1289,1289,157,394,44,255,254,254,83,83,83,82,229,12,12,70,47,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:51:58
1291,1291,176,477,39,321,322,322,101,101,101,102,293,12,12,87,54,4,4,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:53:58
1271,1271,604,809,285,224,224,224,107,107,107,107,156,12,12,232,35,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:55:58
1290,1290,628,689,514,88,87,87,88,88,88,87,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:57:58
1300,1300,604,703,465,118,119,119,118,118,118,119,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 14:59:58
1293,1293,635,723,507,111,111,111,105,105,105,105,8,12,12,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:01:58
1269,1269,607,691,482,105,105,105,104,104,104,104,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:03:58
1302,1302,573,662,423,121,121,121,118,118,118,118,4,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:05:58
1290,1290,532,620,396,112,112,112,112,112,112,112,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:07:58
1300,1300,556,653,424,114,114,114,114,114,114,114,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:09:58
1293,1293,644,742,494,122,122,122,122,122,122,122,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:11:58
1258,1258,706,791,555,118,118,118,114,114,114,114,5,12,12,5,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:13:58
1301,1301,584,663,441,111,111,111,111,111,111,111,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:15:58
1294,1294,630,715,493,111,111,111,111,111,111,111,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:17:58
1300,1300,718,826,561,133,133,133,130,130,130,130,4,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:19:58
1274,1274,358,397,280,59,59,59,58,58,58,58,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:21:58
1288,1288,107,129,41,44,44,44,44,44,44,44,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:23:58
1298,1298,82,126,36,57,56,56,33,33,33,32,31,12,12,8,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:25:58
1289,1289,178,472,36,316,316,316,100,100,100,100,289,12,12,93,56,4,4,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:27:58
1302,1302,220,535,59,342,342,342,120,120,120,120,296,12,12,87,58,4,4,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:29:58
1256,1256,682,827,368,164,165,165,104,104,104,105,80,12,12,210,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:31:58
1294,1294,657,739,526,107,107,107,106,106,106,106,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:33:58
1302,1302,618,717,474,122,121,121,122,122,122,121,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:35:58
1287,1287,613,699,478,110,111,111,110,110,110,111,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:37:58
1281,1281,627,709,488,106,106,106,106,106,106,106,0,12,12,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:39:58
1299,1299,640,733,510,112,112,112,111,111,111,111,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:41:58
1292,1292,631,712,502,105,105,105,105,105,105,105,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:43:58
1301,1301,626,698,505,96,96,96,93,93,93,93,4,12,12,5,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:45:58
1259,1259,608,696,473,113,112,112,110,110,110,109,4,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:47:58
1304,1304,623,717,473,123,124,124,119,119,119,120,5,12,12,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:49:58
1291,1291,585,671,454,109,108,108,109,109,109,108,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:51:58
1284,1284,661,752,517,117,118,118,111,111,111,112,8,12,12,6,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:53:58
1309,1309,148,154,89,32,32,32,32,32,32,32,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:55:58
1265,1265,110,123,37,39,39,39,39,39,39,39,0,12,12,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:57:58
1304,1304,111,213,34,123,122,122,49,49,49,48,98,12,12,31,20,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 15:59:58
1291,1291,153,426,32,298,298,298,84,84,84,84,286,12,12,83,57,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:01:58
1280,1280,346,629,39,304,305,305,88,88,88,89,288,12,12,269,58,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:03:58
1291,1291,587,677,455,112,112,112,109,109,109,109,4,12,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:05:58
1280,1280,670,764,528,114,114,114,114,114,114,114,0,12,12,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:07:58
1310,1310,701,769,555,107,107,107,101,101,101,101,8,12,12,7,0,4,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:09:58
1293,1293,664,748,531,108,108,108,108,108,108,108,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:11:58
1282,1282,695,785,541,122,122,122,122,122,122,122,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:13:58
1283,1283,696,803,543,131,131,131,125,125,125,125,8,12,12,6,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:15:58
1289,1289,645,759,500,133,133,133,126,126,126,126,9,12,12,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:17:58
1301,1301,649,741,507,115,114,114,112,112,112,111,4,12,12,9,0,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:19:58
1289,1289,571,707,400,162,163,163,131,131,131,132,41,12,12,22,1,12,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:21:58
1289,1289,556,657,410,130,130,130,116,116,116,116,18,12,12,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:23:58
1289,1289,607,696,473,116,116,116,107,107,107,107,12,12,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:25:58
1288,1288,639,732,492,120,120,120,120,120,120,120,0,12,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:27:58
1300,1300,723,797,584,100,100,100,100,100,100,100,0,12,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:29:58
1289,1289,217,236,137,46,46,46,43,43,43,43,4,12,12,9,0,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:31:58
1267,1267,81,81,33,22,22,22,22,22,22,22,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:33:58
1302,1302,117,226,42,127,126,126,48,48,48,47,105,12,12,34,19,0,0,0,3,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:35:58
1292,1292,271,563,124,321,321,321,103,103,103,103,291,12,12,88,57,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:37:58
1298,1298,305,593,41,312,312,312,94,94,94,94,290,12,12,217,59,4,4,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:39:58
1292,1292,785,869,595,114,115,115,100,100,100,101,19,12,12,63,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:41:58
1272,1272,673,786,510,137,137,137,134,134,134,134,4,12,12,5,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:43:58
1300,1300,529,600,410,92,92,92,86,86,86,86,8,12,12,14,1,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:45:58
1288,1288,639,731,489,120,120,120,114,114,114,114,8,12,12,10,0,8,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:47:58
1293,1293,523,585,417,84,84,84,84,84,84,84,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:49:58
1278,1278,643,752,489,126,125,125,126,126,126,125,0,12,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:51:58
1292,1292,611,705,467,114,115,115,114,114,114,115,0,12,12,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:53:58
1300,1300,721,824,569,129,129,129,126,126,126,126,4,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:55:58
1287,1287,661,766,517,135,135,135,114,114,114,114,28,12,12,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:57:58
1275,1275,532,623,404,113,112,112,107,107,107,106,8,12,12,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 16:59:58
1291,1291,633,774,474,170,171,171,129,129,129,130,54,12,12,13,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:01:58
1290,1290,613,712,479,118,118,118,115,115,115,115,4,12,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:03:58
1306,1306,642,740,484,129,129,129,126,126,126,126,4,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:05:58
1288,1288,654,744,534,106,105,105,105,105,105,104,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:07:58
1279,1279,620,707,475,113,113,113,111,111,111,111,3,12,12,9,0,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:09:58
1292,1292,748,839,595,110,111,111,109,109,109,110,1,12,12,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:11:58
1290,1290,628,710,485,106,105,105,104,104,104,103,2,12,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:13:58
1300,1300,691,769,571,102,102,102,92,92,92,92,14,12,12,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:15:58
1261,1261,622,737,480,134,135,135,122,122,122,123,16,12,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:17:58
1306,1306,417,460,319,70,70,70,67,67,67,67,4,12,12,5,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:19:58
1291,1291,100,98,32,28,28,28,25,25,25,25,4,12,12,13,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:21:58
1283,1283,84,89,24,30,30,30,30,30,30,30,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:23:58
1312,1312,199,448,53,287,286,286,94,94,94,93,257,12,12,79,52,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:25:58
1266,1266,204,504,63,324,325,325,103,103,103,104,295,12,12,87,55,4,4,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:27:58
1305,1305,674,840,320,208,208,208,100,100,100,100,144,12,12,248,31,20,20,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:29:58
1289,1289,703,793,545,124,124,124,124,124,124,124,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:31:58
1299,1299,738,799,561,95,95,95,95,95,95,95,0,12,12,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:33:58
1296,1296,723,802,582,108,108,108,101,101,101,101,9,12,12,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:35:58
1260,1260,617,665,484,89,89,89,89,89,89,89,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:37:58
1300,1300,700,776,553,113,113,113,110,110,110,110,4,12,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:39:58
1293,1293,695,751,562,93,92,92,93,93,93,92,0,12,12,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:41:58
1291,1291,646,732,493,120,121,121,114,114,114,115,8,12,12,6,0,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:43:58
1274,1274,645,715,499,107,107,107,107,107,107,107,0,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:45:58
1287,1287,676,735,544,93,93,93,90,90,90,90,4,12,12,9,0,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:47:58
1305,1305,606,693,458,118,118,118,109,109,109,109,12,12,12,11,0,8,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:49:58
1294,1294,690,771,529,117,117,117,111,111,111,111,8,12,12,14,0,12,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:51:58
1292,1292,716,809,519,132,132,132,122,122,122,122,13,12,12,39,2,36,36,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:53:58
1274,1274,717,783,585,95,95,95,95,95,95,95,0,12,12,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:55:58
1288,1288,651,720,515,105,105,105,99,99,99,99,8,12,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:57:58
1302,1302,678,768,533,120,120,120,105,105,105,105,20,12,12,13,3,8,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-04 17:59:58
