parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags,build <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,timestamp,unknown,timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", node=""10.200.65.114"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8.1","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-5778cb86bf-tmvfd"",metrics_path=""/metrics/cadvisor""} [1m]) * 100",target_metric
20,20,20,20,0,0,47,0,0,28,19,0,0,1,1,0,0,0,0,47,28,28,19,4,4,1,4,4,4,2,2,2,2023-11-22 13:48:00,0,1700651880,258.23828125,4280242.133333334,3955680.0,4280242.133333334,14.999855479998386,18.256959633339036,1
12,12,12,12,0,0,39,0,0,27,12,0,0,0,0,0,0,0,0,39,27,27,12,3,3,0,3,3,3,2,2,2,2023-11-22 13:50:00,0,1700652000,251.08203125,4431907.2,3971430.666666666,4431907.2,15.095247835553085,21.720068363332146,1
22,22,22,22,0,0,46,0,0,26,20,0,0,2,2,1,0,0,0,46,26,26,20,2,2,1,2,2,2,2,2,2,2023-11-22 13:52:00,0,1700652120,246.01171875,5428467.466666667,4949852.533333333,5428467.466666667,19.23339155999808,13.0487499766726,1
14,14,14,14,0,0,43,0,0,29,14,0,0,0,0,0,0,0,0,43,29,29,14,5,5,0,5,5,5,2,2,2,2023-11-22 13:54:00,0,1700652240,258.5625,3364457.0971398093,3160715.78105207,3364457.0971398093,13.281334308956607,20.651325071669827,1
13,13,13,13,0,0,40,0,0,27,13,0,0,0,0,0,0,0,0,40,27,27,13,3,3,0,3,3,3,2,2,2,2023-11-22 13:56:00,0,1700652360,245.328125,4171030.4,3734220.533333333,4171030.4,16.49075126889026,21.835853019996037,1
22,22,22,22,0,0,45,0,0,26,19,0,0,3,3,0,0,0,0,45,26,26,19,2,2,2,2,2,2,2,2,2,2023-11-22 13:58:00,1,1700652480,246.5546875,5360472.533333333,4982044.266666667,5360472.533333333,20.98215575777835,23.324859739999127,1
17,17,17,17,0,0,44,0,0,27,17,0,0,0,0,0,0,0,0,44,27,27,17,3,3,0,3,3,3,2,2,2,2023-11-22 14:00:00,0,1700652600,246.3984375,4315495.466666667,4038619.466666667,4315495.466666667,15.934283124443027,30.599040080002553,1
22,20,22,22,0,0,47,0,0,29,18,0,0,2,2,1,0,0,0,47,29,29,18,5,5,1,5,5,5,2,2,2,2023-11-22 14:02:00,0,1700652720,250.890625,4962488.0,4466578.4,4962488.0,19.437302335556726,18.154462446667218,1
16,16,16,16,0,0,41,0,0,26,15,0,0,1,1,0,0,0,0,41,26,26,15,2,2,0,2,2,2,2,2,2,2023-11-22 14:04:00,1,1700652840,255.0078125,6003423.2,5521851.2,6003423.2,14.62585369555907,18.68491521000881,1
15,16,15,15,0,0,41,0,0,27,14,0,0,1,1,0,0,0,0,41,27,27,14,3,3,1,3,3,3,2,2,2,2023-11-22 14:06:00,0,1700652960,247.39453125,5302240.0,4787593.6,5302240.0,19.805717111117296,22.363896816665754,1
27,27,27,27,0,0,50,0,0,26,24,0,0,3,3,0,0,0,0,50,26,26,24,2,2,2,2,2,2,2,2,2,2023-11-22 14:08:00,1,1700653080,246.3671875,2754186.933333333,2490506.933333333,2754186.933333333,16.151008448885275,25.24662968666235,1
16,16,16,16,0,0,45,0,0,29,16,0,0,0,0,0,0,0,0,45,29,29,16,5,5,0,5,5,4,2,2,2,2023-11-22 14:10:00,1,1700653200,265.0234375,4518128.8,4185946.4,4518128.8,14.9607259155568,19.506667440000452,1
14,14,14,14,0,0,40,0,0,26,14,0,0,0,0,0,0,0,0,40,26,26,14,2,2,0,2,2,2,2,2,2,2023-11-22 14:12:00,0,1700653320,247.21875,4106970.666666666,3543849.333333333,4106970.666666666,16.74400315110688,23.829164966664397,1
19,19,19,19,0,0,44,0,0,27,17,0,0,2,2,0,0,0,0,44,27,27,17,3,3,1,3,3,2,2,2,2,2023-11-22 14:14:00,2,1700653440,248.05859375,4955363.2,4592966.4,4955363.2,20.04877696889,21.093204566677738,1
19,19,19,19,0,0,47,0,0,29,18,0,0,0,0,0,0,0,0,47,29,29,18,5,5,0,5,5,5,2,2,2,2023-11-22 14:16:00,2,1700653560,250.3515625,4572624.266666667,4205625.333333333,4572624.266666667,17.90445982443796,20.189285676666863,1
19,19,19,19,0,0,44,0,0,26,18,0,0,1,1,0,0,0,0,44,26,26,18,2,2,1,2,2,2,2,2,2,2023-11-22 14:18:00,0,1700653680,266.31640625,3991680.0,3697543.2,3991680.0,15.228356953327117,23.907482363332143,1
14,14,14,14,0,0,40,0,0,28,12,0,0,1,1,0,0,0,0,40,27,27,12,3,3,1,3,3,3,2,2,2,2023-11-22 14:20:00,2,1700653800,248.3671875,4863901.333333333,4572139.466666667,4863901.333333333,14.612924302216722,32.319794466663254,1
22,22,22,22,0,0,46,0,0,26,20,0,0,2,2,0,0,0,0,46,26,26,20,2,2,2,2,2,2,2,2,2,2023-11-22 14:22:00,0,1700653920,258.19140625,6317063.733333332,5641662.933333334,6317063.733333332,22.550288051109728,13.884588766668458,1
18,18,18,18,0,0,47,0,0,29,18,0,0,0,0,0,0,0,0,47,29,29,18,5,5,0,5,5,5,2,2,2,2023-11-22 14:24:00,0,1700654040,250.86328125,2778619.733333333,2509401.066666667,2778619.733333333,12.548609613335836,20.69456708332533,1
17,17,17,17,0,0,41,0,0,27,14,0,0,2,2,0,0,0,0,41,27,27,14,3,3,1,3,3,3,2,2,2,2023-11-22 14:26:00,6,1700654160,258.42578125,3925386.933333333,3670593.333333334,3925386.933333333,20.242410602222666,34.33386009333238,1
11,11,11,11,0,0,37,0,0,26,11,0,0,0,0,0,0,0,0,37,26,26,11,2,2,0,2,2,2,2,2,2,2023-11-22 14:28:00,0,1700654280,259.15625,4925324.533333333,4440636.0,4925324.533333333,15.86521685111317,14.25543265667026,1
20,20,20,20,0,0,46,0,0,27,19,0,0,1,1,0,0,0,0,46,27,27,19,3,3,0,3,3,3,2,2,2,2023-11-22 14:30:00,1,1700654400,258.37890625,4839781.866666666,4438948.0,4839781.866666666,18.918475671113512,21.45064803332692,1
21,21,21,21,0,0,45,0,0,26,19,0,0,2,2,1,0,0,0,45,26,26,19,2,2,1,2,2,2,2,2,2,2023-11-22 14:32:00,0,1700654520,245.703125,4086647.7333333325,3468009.6,4086647.7333333325,14.065195662220098,30.836820320000697,1
23,23,23,23,0,0,52,0,0,29,23,0,0,0,0,0,0,0,0,52,29,29,23,5,5,0,5,5,4,2,2,2,2023-11-22 14:34:00,1,1700654640,246.79296875,4220311.466666667,3927193.333333334,4220311.466666667,21.123020939994603,10.58470006333664,1
2413,2413,2413,2413,949,10,108,10,10,80,28,10,949,55,55,54,10,10,10,108,26,26,28,2,2,1,2,2,2,2,2,2,2023-11-22 14:36:00,0,1700654760,248.05859375,5247406.933333334,4870954.4,5247406.933333334,8.754030077778022,30.771586233337683,1
9804,9804,9804,9804,3879,46,266,46,46,251,15,46,3879,228,228,227,46,46,46,266,26,26,15,3,3,0,3,3,2,2,2,2,2023-11-22 14:38:00,2,1700654880,251.15625,3826657.866666666,3541881.8666666667,3826657.866666666,17.921654988887084,24.723488636664115,1
10278,10278,10278,10278,4072,46,277,46,46,262,15,46,4072,236,236,236,46,46,46,277,26,26,15,2,2,0,2,2,2,2,2,2,2023-11-22 14:40:00,0,1700655000,244.02734375,6422948.8,5823164.0,6422948.8,19.32979195555769,24.514632976667293,1
10235,10233,10233,10233,4044,48,277,48,48,264,13,48,4044,240,240,239,48,48,48,277,30,30,13,5,5,0,5,5,5,2,2,2,2023-11-22 14:42:00,1,1700655120,243.62109375,4921548.8,4336194.666666667,4921548.8,15.008408835549035,33.2880269866655,1
10277,10279,10279,10279,4069,48,277,48,48,262,15,48,4069,237,237,236,48,48,48,277,27,27,15,3,3,0,3,3,3,2,2,2,2023-11-22 14:44:00,1,1700655240,262.5546875,3141926.666666666,2992309.066666667,3141926.666666666,9.32834685778491,22.094723150003123,1
10290,10289,10289,10289,4076,48,278,48,48,262,16,48,4076,238,238,237,48,48,48,278,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-22 14:46:00,1,1700655360,259.37890625,4211672.266666667,3891120.266666666,4211672.266666667,13.499108997776705,18.947809823342446,1
10289,10289,10289,10289,4074,48,281,48,48,262,19,48,4074,240,240,237,48,48,48,281,27,27,19,3,3,0,3,3,3,2,2,2,2023-11-22 14:48:00,3,1700655480,247.859375,4598398.666666667,4188381.6,4598398.666666667,17.446874904441454,10.412826846671424,1
10272,10272,10272,10272,4055,48,288,48,48,264,24,48,4055,237,237,237,48,48,48,288,29,29,24,5,5,0,5,5,5,2,2,2,2023-11-22 14:50:00,0,1700655600,248.15625,4398573.066666666,3980460.0,4398573.066666666,12.760395588888464,16.702853243332356,1
10286,10285,10285,10285,4073,48,280,48,48,261,19,48,4073,237,237,237,48,48,48,280,26,26,19,2,2,0,2,2,2,2,2,2,2023-11-22 14:52:00,2,1700655720,253.28515625,2291469.6,2060372.8,2291469.6,13.242362780001711,18.385366693340377,1
10283,10282,10282,10282,4073,48,281,47,47,263,18,47,4073,239,239,238,47,48,47,281,27,27,18,3,3,1,3,3,3,2,2,2,2023-11-22 14:54:00,0,1700655840,244.640625,5757334.133333334,5429286.666666667,5757334.133333334,14.883391291118135,27.065787749997984,1
10279,10280,10280,10280,4070,46,285,47,47,261,24,47,4070,239,239,236,47,46,47,285,26,26,24,2,2,3,2,2,2,2,2,2,2023-11-22 14:56:00,0,1700655960,249.7578125,2397824.0,2177121.8666666667,2397824.0,12.053301988893912,16.860502803331958,1
10264,10266,10266,10266,4064,48,281,48,48,264,17,48,4064,237,237,237,48,48,48,281,29,29,17,5,5,0,5,5,5,2,2,2,2023-11-22 14:58:00,0,1700656080,244.91796875,5764438.666666668,5248176.266666667,5764438.666666668,13.308661764442348,25.73837692667439,1
10288,10287,10287,10287,4074,48,278,48,48,263,15,48,4074,238,238,237,48,48,48,278,27,27,15,3,3,0,3,3,3,2,2,2,2023-11-22 15:00:00,1,1700656200,247.015625,5697107.466666668,5076629.066666666,5697107.466666668,11.95547668000573,13.207111536661007,1
10263,10258,10261,10261,4048,48,276,48,48,261,15,48,4048,241,241,238,48,48,48,276,26,26,15,2,2,3,2,2,2,2,2,2,2023-11-22 15:02:00,0,1700656320,243.66015625,5854730.666666668,5266082.666666667,5854730.666666668,15.090488133331142,23.512983936670928,1
10213,10216,10215,10215,4044,48,270,48,48,260,10,48,4044,234,234,234,48,48,48,270,26,26,10,3,3,0,3,3,3,2,2,2,2023-11-22 15:04:00,2,1700656440,251.375,4310228.177182281,3970568.8097856883,4310228.177182281,12.462230183650673,14.125735863075018,1
10302,10300,10300,10300,4084,48,274,48,48,265,9,48,4084,239,239,238,48,48,48,274,29,29,9,5,5,1,5,5,5,2,2,2,2023-11-22 15:06:00,0,1700656560,253.7421875,3054865.4467886537,2848237.3096023733,3054865.4467886537,13.115771822818935,14.146803273006796,1
10294,10295,10295,10295,4075,47,283,47,47,260,23,47,4075,237,237,236,47,47,47,283,26,26,23,2,2,1,2,2,2,2,2,2,2023-11-22 15:08:00,0,1700656680,250.59375,3907049.333333334,3650441.066666667,3907049.333333334,6.377457866668314,13.157164913342664,1
10315,10316,10316,10316,4088,48,283,48,48,263,20,48,4088,241,241,238,48,48,48,283,27,27,20,3,3,3,3,3,3,2,2,2,2023-11-22 15:10:00,0,1700656800,259.60546875,5700366.133333334,5322649.333333333,5700366.133333334,13.61589229555749,12.341555856667886,1
10304,10305,10305,10305,4087,47,327,47,47,266,61,47,4087,238,238,236,47,47,47,327,30,30,10,6,6,1,5,5,5,2,2,2,2023-11-22 15:12:00,53,1700656920,246.93359375,5781849.333333332,5330604.8,5781849.333333332,14.54597518889285,22.592036819999823,1
10312,10310,10310,10310,4079,48,282,48,48,262,20,48,4079,238,238,238,48,48,48,282,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-22 15:14:00,0,1700657040,250.8984375,4074818.666666666,3683882.933333333,4074818.666666666,11.70201625332993,20.05478308333598,1
10311,10313,10313,10313,4088,48,276,48,48,262,14,48,4088,236,236,236,48,48,48,276,26,26,14,2,2,0,2,2,2,2,2,2,2023-11-22 15:16:00,0,1700657160,245.1875,2668165.333333333,2261867.733333333,2668165.333333333,9.98772381333563,24.347441009995237,1
10312,10311,10311,10311,4087,48,276,48,48,261,15,48,4087,240,240,238,48,48,48,276,27,27,15,3,3,0,3,3,2,2,2,2,2023-11-22 15:18:00,3,1700657280,252.13671875,5002141.866666666,4702400.8,5002141.866666666,16.903344848890104,26.504690616663236,1
10301,10302,10302,10302,4081,48,281,48,48,265,16,48,4081,236,236,236,48,48,48,281,29,29,16,5,5,0,5,5,4,2,2,2,2023-11-22 15:20:00,1,1700657400,258.7890625,4665981.066666666,4341323.466666667,4665981.066666666,14.911010208888909,26.19843107334115,1
10280,10278,10278,10278,4063,48,281,48,48,262,19,48,4063,240,240,238,48,48,48,281,26,26,19,2,2,0,2,2,2,2,2,2,2023-11-22 15:22:00,2,1700657520,256.90234375,4190156.0,3555575.733333333,4190156.0,12.058228653331751,28.357730400008826,1
10304,10306,10306,10306,4084,48,272,48,48,261,11,48,4084,237,237,236,48,48,48,272,27,27,11,3,3,0,3,3,3,2,2,2,2023-11-22 15:24:00,1,1700657640,252.6328125,6125578.933333334,5652928.266666668,6125578.933333334,14.613949057780296,27.121774726668573,1
10296,10295,10295,10295,4068,48,278,47,47,262,16,47,4068,239,239,238,47,48,47,278,26,26,16,2,2,0,2,2,2,2,2,2,2023-11-22 15:26:00,3,1700657760,259.578125,3757213.866666666,3457366.666666666,3757213.866666666,7.9489071155613695,21.665455133334035,1
10225,10226,10226,10226,4055,46,272,47,47,263,9,47,4055,238,238,236,47,46,47,272,29,29,9,5,5,2,5,5,5,2,2,2,2023-11-22 15:28:00,0,1700657880,261.06640625,4302527.2,3948276.8,4302527.2,16.219767548884395,33.381424516664985,1
10307,10306,10306,10306,4080,48,279,48,48,263,16,48,4080,238,238,236,48,48,48,279,27,27,16,3,3,2,3,3,3,2,2,2,2023-11-22 15:30:00,2,1700658000,248.5703125,4234883.2,3928794.933333333,4234883.2,12.919727748885634,26.04385390666721,1
10297,10297,10297,10297,4076,48,282,48,48,262,20,48,4076,238,238,238,48,48,48,282,26,26,20,2,2,0,2,2,2,2,2,2,2023-11-22 15:32:00,0,1700658120,246.34765625,6091846.4,5495049.6,6091846.4,12.31036256222675,25.17087707332394,1
10283,10284,10284,10284,4066,48,279,48,48,261,18,48,4066,237,237,236,48,48,48,279,27,27,18,3,3,0,3,3,3,2,2,2,2023-11-22 15:34:00,1,1700658240,247.61328125,4043754.933333333,3868926.933333333,4043754.933333333,8.000980344448989,27.442232356673536,1
10302,10301,10301,10301,4077,48,277,48,48,265,12,48,4077,239,239,238,48,48,48,277,29,29,12,5,5,1,5,5,5,2,2,2,2023-11-22 15:36:00,0,1700658360,245.1796875,4654697.959727963,4375409.521269503,4654697.959727963,10.97352023825397,22.95709268902423,1
10326,10327,10327,10327,4089,48,290,48,48,262,28,48,4089,237,237,236,48,48,48,290,26,26,28,2,2,1,2,2,2,2,2,2,2023-11-22 15:38:00,0,1700658480,249.265625,5089481.6,4707404.266666667,5089481.6,17.044583922219722,20.580195623333566,1
10299,10297,10297,10297,4074,48,278,48,48,263,15,48,4074,240,240,238,48,48,48,278,27,27,15,3,3,1,3,3,2,2,2,2,2023-11-22 15:40:00,2,1700658600,253.109375,3189154.4,2976068.266666666,3189154.4,16.958431511108447,22.526650589995068,1
10261,10262,10262,10262,4050,47,277,47,47,262,15,47,4050,236,236,236,47,47,47,277,28,28,15,4,4,0,4,4,4,2,2,2,2023-11-22 15:42:00,2,1700658720,251.82421875,4602645.333333333,4145218.1333333324,4602645.333333333,13.472518286661296,11.528565393333945,1
10295,10296,10296,10296,4073,47,282,47,47,263,19,47,4073,238,238,238,47,47,47,282,27,27,19,3,3,0,3,3,2,2,2,2,2023-11-22 15:44:00,1,1700658840,260.3515625,5409523.466666667,4996419.466666667,5409523.466666667,16.36030402666721,25.380570820004014,1
10289,10289,10289,10289,4067,48,281,48,48,262,19,48,4067,236,236,236,48,48,48,281,26,26,19,2,2,0,2,2,2,2,2,2,2023-11-22 15:46:00,0,1700658960,246.53515625,4167116.0,3769600.266666666,4167116.0,18.602488448887016,22.18760117666534,1
10297,10297,10297,10297,4077,48,280,48,48,262,18,48,4077,239,239,237,48,48,48,280,27,27,18,3,3,1,3,3,3,2,2,2,2023-11-22 15:48:00,1,1700659080,247.12890625,5500687.466666667,4969490.4,5500687.466666667,9.04863016444627,22.191597053327612,1
10289,10287,10287,10287,4067,48,277,48,48,264,13,48,4067,238,238,237,48,48,48,277,29,29,13,5,5,1,5,5,5,2,2,2,2023-11-22 15:50:00,0,1700659200,255.74609375,2187040.0,1914635.7333333332,2187040.0,17.065810251111138,22.254567476666125,1
10213,10213,10213,10213,4040,48,281,48,48,260,21,48,4040,237,237,236,48,48,48,281,26,26,21,2,2,1,2,2,2,2,2,2,2023-11-22 15:52:00,2,1700659320,254.43359375,2729294.666666666,2485875.466666667,2729294.666666666,7.399593984438171,24.70426476332553,1
10307,10309,10309,10309,4082,48,279,48,48,262,17,48,4082,238,238,236,48,48,48,279,27,27,17,3,3,2,3,3,3,2,2,2,2023-11-22 15:54:00,8,1700659440,256.94921875,5639600.266666668,5164463.466666667,5639600.266666668,20.927592497779788,16.96424703333226,1
10316,10315,10315,10315,4085,46,273,46,46,262,11,46,4085,240,240,239,46,46,46,273,26,26,11,2,2,1,2,2,2,2,2,2,2023-11-22 15:56:00,0,1700659560,254.76953125,4698600.0,4396473.866666666,4698600.0,13.905077037779849,14.816220673334708,1
10308,10309,10309,10309,4071,48,291,48,48,265,26,48,4071,238,238,236,48,48,48,291,29,29,26,5,5,2,5,5,5,2,2,2,2023-11-22 15:58:00,0,1700659680,256.01953125,4814793.710021322,4526400.852878465,4814793.710021322,16.052198676255365,34.83397615937482,1
10299,10299,10299,10299,4074,48,281,48,48,262,19,48,4074,238,238,238,48,48,48,281,27,27,19,3,3,0,3,3,3,2,2,2,2023-11-22 16:00:00,0,1700659800,256.15625,2229909.47270182,1886252.1165255646,2229909.47270182,12.169700404416824,25.220793383778854,1
10277,10274,10277,10277,4052,48,283,48,48,262,21,48,4052,240,240,237,48,48,48,283,26,26,21,2,2,2,2,2,2,2,2,2,2023-11-22 16:02:00,1,1700659920,257.8125,5208357.066666666,4699621.6,5208357.066666666,15.797647322219241,23.786688133332067,1
10283,10283,10283,10283,4064,48,281,48,48,264,17,48,4064,239,239,239,48,48,48,281,29,29,17,5,5,0,5,5,4,2,2,2,2023-11-22 16:04:00,1,1700660040,247.98046875,4445417.6,4081069.066666667,4445417.6,9.645982953338214,24.03049774666821,1
10257,10257,10257,10257,4046,48,281,48,48,262,19,48,4046,237,237,236,48,48,48,281,26,26,19,2,2,1,2,2,2,2,2,2,2023-11-22 16:06:00,0,1700660160,247.19921875,2184613.8666666667,1991064.0,2184613.8666666667,14.060886268885545,23.07975627999743,1
10178,10176,10176,10176,4014,48,272,48,48,261,11,48,4014,236,236,236,48,48,48,272,27,27,11,3,3,0,3,3,2,2,2,2,2023-11-22 16:08:00,1,1700660280,249.07421875,5090045.6,4635808.8,5090045.6,15.93123156888598,25.831330223336412,1
10244,10244,10244,10244,4047,48,278,47,47,260,18,47,4047,239,239,238,47,48,47,278,26,26,18,2,2,1,2,2,2,2,2,2,2023-11-22 16:10:00,0,1700660400,251.078125,4819807.6448828615,4351738.7276302185,4819807.6448828615,17.741474138261488,25.094157919818983,1
10267,10269,10269,10269,4061,47,283,48,48,265,18,48,4061,238,238,236,48,47,48,283,29,29,18,5,5,2,5,5,5,2,2,2,2023-11-22 16:12:00,10,1700660520,258.203125,4134899.2,3841146.933333333,4134899.2,17.67903753777824,22.735322103326325,1
10269,10268,10268,10268,4065,47,276,47,47,262,14,47,4065,238,238,238,47,47,47,276,27,27,14,3,3,0,3,3,3,2,2,2,2023-11-22 16:14:00,2,1700660640,255.9765625,3713239.466666667,3411650.666666666,3713239.466666667,14.832931306672338,20.9589293700022,1
10298,10300,10299,10299,4076,48,279,48,48,261,18,48,4076,237,237,236,48,48,48,279,26,26,18,2,2,1,2,2,2,2,2,2,2023-11-22 16:16:00,0,1700660760,246.890625,5304543.466666667,4885225.066666666,5304543.466666667,14.426386726667664,20.528035753341104,1
10195,10193,10193,10193,4042,48,271,48,48,261,10,48,4042,238,238,236,48,48,48,271,27,27,10,3,3,2,3,3,3,2,2,2,2023-11-22 16:18:00,0,1700660880,245.8125,4438251.466666667,4096353.6,4438251.466666667,16.294509640000697,21.82587436000176,1
10262,10264,10264,10264,4066,48,279,48,48,264,15,48,4066,236,236,236,48,48,48,279,29,29,15,5,5,0,5,5,5,2,2,2,2023-11-22 16:20:00,0,1700661000,251.953125,4452513.066666666,4158158.1333333324,4452513.066666666,9.235716264447547,20.11665733333454,1
10262,10261,10261,10261,4048,46,283,46,46,261,22,46,4048,243,243,239,46,46,46,283,26,26,22,2,2,2,2,2,2,2,2,2,2023-11-22 16:22:00,2,1700661120,254.8359375,4212908.8,3820730.933333333,4212908.8,12.567058473335537,14.033243226670795,1
10283,10284,10284,10284,4069,48,274,48,48,262,12,48,4069,236,236,236,48,48,48,274,27,27,12,3,3,0,3,3,3,2,2,2,2023-11-22 16:24:00,0,1700661240,252.11328125,4346983.733333333,4046751.7333333325,4346983.733333333,11.976009266662812,24.022516376668744,1
10312,10311,10311,10311,4082,48,275,48,48,262,13,48,4082,239,239,238,48,48,48,275,26,26,13,2,2,0,2,2,2,2,2,2,2023-11-22 16:26:00,3,1700661360,249.60546875,3867028.3751792205,3600910.1397085786,3867028.3751792205,13.832317064006686,21.777752735822983,1
10302,10302,10301,10301,4072,48,287,48,48,265,22,48,4072,237,237,236,48,48,48,287,29,29,22,5,5,0,5,5,4,2,2,2,2023-11-22 16:28:00,2,1700661480,251.51953125,4529349.863360661,4243834.699726721,4529349.863360661,16.08377134572709,22.779511491045408,1
10304,10306,10306,10306,4076,48,280,48,48,262,18,48,4076,239,239,238,48,48,48,280,26,26,18,2,2,1,2,2,2,2,2,2,2023-11-22 16:30:00,2,1700661600,249.7890625,4753696.371398078,4421020.5442902865,4753696.371398078,8.61439241818153,22.72396206643373,1
10290,10290,10290,10290,4073,48,275,48,48,263,12,48,4073,236,236,236,48,48,48,275,27,27,12,3,3,0,3,3,2,2,2,2,2023-11-22 16:32:00,1,1700661720,250.67578125,6455128.0,5877966.933333334,6455128.0,12.980838311106911,21.74066038666448,1
10308,10304,10304,10304,4084,48,275,48,48,260,15,48,4084,241,241,238,48,48,48,275,26,26,15,2,2,2,2,2,2,2,2,2,2023-11-22 16:34:00,1,1700661840,252.109375,4953711.466666667,4675418.4,4953711.466666667,19.236264095557594,35.71139161998872,1
10300,10304,10304,10304,4073,48,284,48,48,265,19,48,4073,236,236,236,48,48,48,284,29,29,19,5,5,0,5,5,5,2,2,2,2023-11-22 16:36:00,0,1700661960,247.59375,5903391.2,5332953.866666666,5903391.2,17.457225724445177,13.179139646660285,1
10314,10313,10313,10313,4079,48,286,48,48,263,23,48,4079,241,241,238,48,48,48,286,27,27,23,3,3,2,3,3,3,2,2,2,2023-11-22 16:38:00,1,1700662080,250.16015625,4998429.866666666,4544845.333333333,4998429.866666666,13.4331802355478,26.701882579994468,1
10301,10301,10301,10301,4081,48,273,48,48,262,11,48,4081,238,238,238,48,48,48,273,26,26,11,2,2,0,2,2,2,2,2,2,2023-11-22 16:40:00,0,1700662200,244.76171875,4746376.266666667,4345823.2,4746376.266666667,10.029563426667462,27.643309163334685,1
10296,10297,10296,10296,4073,48,281,48,48,265,16,48,4073,236,236,236,48,48,48,281,29,29,16,5,5,0,5,5,5,2,2,2,2023-11-22 16:42:00,5,1700662320,253.40234375,4272145.866666666,3732352.533333333,4272145.866666666,9.759692660000939,23.93405912333644,1
10213,10212,10212,10212,4040,46,275,46,46,259,16,46,4040,239,239,236,46,46,46,275,27,27,16,3,3,2,3,3,3,2,2,2,2023-11-22 16:44:00,3,1700662440,265.015625,3796823.2,3505498.933333333,3796823.2,12.71410501555591,24.51491839000179,1
10290,10291,10291,10291,4069,48,281,48,48,263,18,48,4069,236,236,236,48,48,48,281,27,27,18,3,3,0,3,3,3,2,2,2,2023-11-22 16:46:00,0,1700662560,257.734375,5352743.2,4865479.2,5352743.2,20.118371473339113,14.342049089997694,1
10319,10319,10318,10318,4094,48,272,48,48,262,10,48,4094,239,239,238,48,48,48,272,26,26,10,2,2,1,2,2,2,2,2,2,2023-11-22 16:48:00,3,1700662680,258.22265625,4669991.733333333,4326716.0,4669991.733333333,24.21672606889236,21.09439938000529,1
10293,10293,10293,10293,4072,48,278,48,48,265,13,48,4072,237,237,236,48,48,48,278,29,29,13,5,5,1,5,5,5,2,2,2,2023-11-22 16:50:00,1,1700662800,248.80078125,5272009.866666666,4931619.733333333,5272009.866666666,13.613580468890078,12.566616666663322,1
10318,10320,10320,10320,4086,48,280,48,48,263,17,48,4086,240,240,238,48,48,48,280,27,27,17,3,3,2,3,3,2,2,2,2,2023-11-22 16:52:00,1,1700662920,259.4609375,5036068.533333333,4463581.066666666,5036068.533333333,15.276031484447431,18.23389144333002,1
