parseDataReportFlag ok,infra.grpc.invoker,get metadata from header,parse metadata,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,funName=concurrentNoPaging run task end,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,funName=DataCompose,no need or no have tags,parent node is not exist,allNum=<:NUM:>,computeAndCompare same,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,protection for <:*:> have compare <:NUM:>,no page <:*:>,no page <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no <:*:>,msg,Response=<:MAP:>,superiorAndDeputy empty,message,build <:*:> reply,<:ownDeptIDs:>,approve callback start,svc.ApproveCallback failed,approve status error,<:query signature:>,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,query ge<:updateFanweiEmployee failed:>,not find dictionary type=<:NUM:>,Dao.GetSession,<:deptLeaderManageDeptIDs:>,<:listManageOrgReq:>,error occurred in <:NewAccessRequest:>,token check failed,protection for <:*:> done,GetSupervisorPosition success,[GetBaseInfoByEmpID] db ge<:updateFanweiEmployee failed:>,GetBaseInfoByEmpID failed,no api page resources,parent deptIDs=[<:SEQ:>],callback status error,sign switch is off [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:YID:>,check failed,protection.ComputeAndDiff failed,<:*:> started successfully,ykmsyid <:*:> start kms,[GetAuthorizedDept] getAllDept success,dept inChargeSuperiors is empty,checkCheckPer<:updateFanweiEmployee failed:>,s.getAuthObject objects=[dealer id customer id],checkAndBuildListPermDataReq failed,ListFieldValues failed,p.svc.GetSingleYidSingleFieldPermDat<:updateFanweiEmployee failed:>,<:tagID:>,<:listReq:>,GrpcDataReportInterceptor parse methodSet: <:MAP:>,loadKdConfig success,len(deptYids)=<:NUM:>,len(allDeptMembers)=<:NUM:>,get other dutyCommittee backup employee success,AuthSessionVali<:updateFanweiEmployee failed:>,Dao.NewSession,Login(totp verify) success,"""userID"":""<:SEQ:>""",SendWeChatMarkdownMsg failed,Sending login weChat markdown messag<:updateFanweiEmployee failed:>,ok: true [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,[GetAuthorizedEmp] getAllEmp success count=<:NUM:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,version,ykms addr: ykms://yid@ykms:<:NUM:>,ykmsyid DefaultDEK.Error rpc error: code = Unknown desc = <:NUM:>-the kek(name:yid:<:id:>xx,captcha is using redis store,NewRedisStore use GoRediStore,Init noeq success,yos init success,ymsg init success,cuid init success,s.cfg.Prometheus.Interval=<:NUM:>,yid grpc ListFieldValues failed,timestamp
5100,5100,5100,5100,2022,24,148,24,24,142,24,117,117,117,0,2022,6,24,24,0,24,0,0,0,148,6,26,26,0,0,0,0,0,2,0,2,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 15:50:00
5146,5146,5146,5146,2033,24,156,24,24,145,24,119,119,119,0,2033,11,24,24,0,24,0,0,0,156,11,27,27,0,0,0,0,4,3,0,3,0,0,3,3,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 15:52:00
5151,5151,5151,5151,2045,22,254,22,22,146,22,118,118,118,0,2045,108,22,22,0,22,0,0,0,254,108,28,28,0,0,0,0,4,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 15:54:00
5133,5133,5133,5133,2034,24,145,24,24,143,24,119,119,119,0,2034,2,24,24,0,24,0,0,0,145,2,26,26,0,0,0,0,3,2,0,2,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 15:56:00
5137,5137,5137,5138,2036,24,148,24,24,145,24,118,118,118,0,2036,3,24,24,0,24,0,0,0,148,3,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 15:58:00
5140,5140,5140,5139,2030,24,159,24,24,146,24,118,118,118,0,2030,13,24,24,0,24,0,0,0,159,13,28,28,0,0,0,0,9,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:00:00
5114,5113,5114,5115,2022,24,151,24,24,144,24,119,119,119,0,2022,7,24,24,0,24,0,0,0,151,7,27,27,0,0,0,0,4,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:02:00
5140,5140,5140,5139,2032,24,151,24,24,144,24,119,119,118,0,2032,7,24,24,0,24,0,0,0,151,7,26,26,0,0,0,0,7,2,1,2,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:04:00
5135,5135,5135,5135,2031,24,147,24,24,144,24,118,118,118,0,2031,3,24,24,0,24,0,0,0,147,3,26,26,0,0,0,0,0,2,0,2,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:06:00
5136,5136,5136,5136,2031,24,153,24,24,147,24,119,119,119,0,2031,6,24,24,0,24,0,0,0,153,6,29,29,0,0,0,0,2,5,0,5,0,0,5,5,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:08:00
5148,5148,5148,5148,2040,24,150,24,24,143,24,118,118,118,0,2040,7,24,24,0,24,0,0,0,150,7,26,26,0,0,0,0,0,2,0,2,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:10:00
5161,5161,5161,5162,2045,24,156,24,24,144,24,120,120,119,0,2045,12,24,24,0,24,0,0,0,156,12,26,26,0,0,0,0,1,2,1,2,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:12:00
5101,5101,5101,5100,2020,24,145,24,24,143,24,118,118,117,0,2020,2,24,24,0,24,0,0,0,145,2,26,26,0,0,0,0,0,3,0,3,0,0,3,3,2,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:14:00
5144,5144,5144,5144,2037,24,153,24,24,146,24,119,119,119,0,2037,7,24,24,0,24,0,0,0,153,7,28,28,0,0,0,0,14,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:16:00
5140,5141,5140,5140,2036,24,150,24,24,144,24,119,119,118,0,2036,6,24,24,0,24,0,0,0,150,6,27,27,0,0,0,0,5,3,1,3,0,0,3,3,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:18:00
5146,5146,5146,5146,2040,24,149,24,24,144,24,118,118,118,0,2040,5,24,24,0,24,0,0,0,149,5,26,26,0,0,0,0,6,2,0,2,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:20:00
5132,5132,5132,5132,2033,24,149,24,24,144,24,119,119,119,0,2033,5,24,24,0,24,0,0,0,149,5,26,26,0,0,0,0,0,2,0,2,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:22:00
5148,5148,5148,5148,2042,24,205,24,24,148,24,118,118,118,0,2042,57,24,24,0,24,0,0,0,205,6,30,30,0,0,0,0,0,6,0,6,51,0,5,5,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:24:00
5135,5135,5135,5135,2032,24,146,24,24,143,24,119,119,119,0,2032,3,24,24,0,24,0,0,0,146,3,26,26,0,0,0,0,0,2,0,2,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:26:00
5136,5136,5136,5136,2036,22,148,22,22,145,22,118,118,118,0,2036,3,22,22,0,22,0,0,0,148,3,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:28:00
5135,5135,5135,5136,2031,24,252,24,24,146,24,119,119,119,0,2031,106,24,24,0,24,0,0,0,252,106,28,28,0,0,0,0,3,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:30:00
5134,5135,5134,5133,2034,24,149,24,24,145,24,118,118,118,0,2034,4,24,24,0,24,0,0,0,149,4,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:32:00
5130,5130,5130,5131,2029,24,149,24,24,144,24,118,118,118,0,2029,5,24,24,0,24,0,0,0,149,5,27,27,0,0,0,0,1,2,0,2,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:34:00
5154,5154,5154,5153,2039,24,156,24,24,144,24,119,119,119,0,2039,12,24,24,0,24,0,0,0,156,12,26,26,0,0,0,0,9,2,0,2,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:36:00
5112,5112,5112,5112,2019,24,160,24,24,145,24,118,118,117,0,2019,15,24,24,0,24,0,0,0,160,15,28,28,0,0,0,0,0,5,1,5,0,0,5,5,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:38:00
5145,5145,5145,5145,2032,24,159,24,24,144,24,119,119,119,0,2032,15,24,24,0,24,0,0,0,159,15,26,26,0,0,0,0,0,2,0,2,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:40:00
5126,5126,5126,5126,2030,24,146,24,24,143,24,118,118,118,0,2030,3,24,24,0,24,0,0,0,146,3,26,26,0,0,0,0,0,2,0,2,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:42:00
5148,5148,5148,5149,2039,24,152,24,24,145,24,118,118,118,0,2039,7,24,24,0,24,0,0,0,152,7,27,27,0,0,0,0,15,3,0,3,0,0,3,3,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:44:00
5145,5145,5145,5145,2035,24,153,24,24,146,24,119,119,119,0,2035,7,24,24,0,24,0,0,0,153,7,28,28,0,0,0,0,0,4,0,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:46:00
5152,5152,5152,5151,2043,24,151,24,24,145,24,119,119,118,0,2043,6,24,24,0,24,0,0,0,151,6,27,27,0,0,0,0,0,3,1,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:48:00
5146,5146,5146,5146,2042,24,147,24,24,143,24,119,119,119,0,2042,4,24,24,0,24,0,0,0,147,4,26,26,0,0,0,0,3,2,0,2,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:50:00
5146,5147,5146,5146,2039,24,149,24,24,144,24,118,118,118,0,2039,5,24,24,0,24,0,0,0,149,5,26,26,0,0,0,0,1,2,0,2,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:52:00
5136,5136,5136,5137,2032,24,151,24,24,147,24,119,119,119,0,2032,4,24,24,0,24,0,0,0,151,4,29,29,0,0,0,0,0,5,0,5,0,0,5,5,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:54:00
5133,5133,5133,5132,2037,24,405,24,24,403,24,118,118,118,0,2037,2,24,24,0,24,0,0,0,405,2,285,284,0,0,0,0,0,131,0,2,0,0,2,2,2,389,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:56:00
5130,5130,5130,5130,2034,24,494,24,24,489,24,118,118,118,0,2034,5,24,24,0,24,0,0,0,494,5,372,373,0,0,0,0,0,176,0,3,0,0,3,3,3,517,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 16:58:00
5128,5128,5128,5129,2033,24,325,24,24,320,24,121,121,119,0,2033,5,24,24,0,24,0,0,0,325,5,202,202,0,0,0,0,0,91,1,4,0,0,4,4,4,261,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:00:00
5040,5039,5040,5040,1990,22,313,22,22,309,22,117,117,117,0,1990,4,22,22,0,22,0,0,0,313,4,193,193,0,0,0,0,3,87,0,4,0,0,4,4,4,247,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:02:00
5131,5131,5131,5130,2031,24,150,24,24,145,24,118,118,118,0,2031,5,24,24,0,24,0,0,0,150,5,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:04:00
5135,5136,5135,5136,2034,24,150,24,24,145,24,119,119,118,0,2034,5,24,24,0,24,0,0,0,150,5,27,27,0,0,0,0,9,3,1,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:06:00
5141,5141,5141,5140,2039,24,151,24,24,148,24,119,119,119,0,2039,3,24,24,0,24,0,0,0,151,3,31,31,0,0,0,0,0,7,0,7,0,0,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:08:00
5131,5131,5131,5132,2031,24,150,24,24,145,24,118,118,118,0,2031,5,24,24,0,24,0,0,0,150,5,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:10:00
5152,5152,5152,5151,2033,24,163,24,24,146,24,120,120,119,0,2033,17,24,24,0,24,0,0,0,163,17,28,28,0,0,0,0,0,4,1,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:12:00
5153,5153,5153,5153,2039,24,157,24,24,145,24,121,121,118,0,2039,12,24,24,0,24,0,0,0,157,12,27,27,0,0,0,0,0,3,1,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:14:00
5149,5149,5149,5151,2038,24,159,24,24,148,24,122,122,119,0,2038,11,24,24,0,24,0,0,0,159,11,31,31,0,0,0,0,0,7,3,7,0,0,7,7,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:16:00
5139,5139,5139,5137,2038,24,148,24,24,145,24,118,118,118,0,2038,3,24,24,0,24,0,0,0,148,3,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:18:00
5140,5140,5140,5140,2033,24,157,24,24,146,24,119,119,118,0,2033,11,24,24,0,24,0,0,0,157,11,28,28,0,0,0,0,4,4,1,4,0,0,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:20:00
5135,5135,5135,5136,2028,24,152,24,24,144,24,119,119,119,0,2028,8,24,24,0,24,0,0,0,152,8,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:22:00
5151,5151,5151,5151,2041,24,211,24,24,150,24,119,119,118,0,2041,61,24,24,0,24,0,0,0,211,10,32,32,0,0,0,0,0,8,1,8,51,0,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:24:00
5100,5100,5100,5099,2021,24,148,24,24,144,24,118,118,118,0,2021,4,24,24,0,24,0,0,0,148,4,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:26:00
5135,5135,5135,5136,2033,24,150,24,24,146,24,118,118,118,0,2033,4,24,24,0,24,0,0,0,150,4,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:28:00
5132,5132,5132,5131,2034,24,147,24,24,144,24,119,119,119,0,2034,3,24,24,0,24,0,0,0,147,3,27,27,0,0,0,0,3,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:30:00
5143,5143,5143,5143,2039,22,157,22,22,148,22,118,118,118,0,2039,9,22,22,0,22,0,0,0,157,9,30,30,0,0,0,0,1,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:32:00
5139,5139,5139,5139,2032,24,158,24,24,146,24,120,120,118,0,2032,12,24,24,0,24,0,0,0,158,12,28,28,0,0,0,0,0,4,2,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:34:00
5145,5145,5145,5147,2043,24,151,24,24,145,24,120,120,119,0,2043,6,24,24,0,24,0,0,0,151,6,27,27,0,0,0,0,0,3,1,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:36:00
5150,5150,5150,5148,2036,30,193,25,25,176,25,118,118,118,1,2037,17,24,24,0,25,0,0,0,193,17,59,59,0,0,0,0,0,21,0,7,0,0,7,7,7,42,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:38:00
5121,5121,5121,5123,2030,24,182,24,24,173,24,119,119,118,0,2030,9,24,24,0,24,0,0,0,182,9,55,55,0,0,0,0,7,17,1,3,0,0,3,3,3,42,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:40:00
5104,5104,5104,5102,2026,24,164,24,24,156,24,119,119,119,0,2026,8,24,24,0,24,0,0,0,164,8,38,38,0,0,0,0,0,4,0,4,0,0,4,4,4,10,2,2,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-15 17:42:00
