get metadata from header,parseDataReportFlag ok,infra.grpc.invoker,parse metadata,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,no need or no have tags,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,superiorAndDeputy empty,approve callback start,Response=<:MAP:>,message,approve status error,svc.ApproveCallback failed,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,timestamp,unknown
10398,10398,10398,10396,4071,48,371,263,48,48,262,262,238,48,48,48,108,4071,48,108,371,27,27,23,3,3,3,3,3,2,2,2,2023-11-10 19:36:00,3
10403,10403,10403,10403,4072,48,380,263,48,48,254,254,236,48,48,48,117,4072,48,117,380,28,28,16,4,4,4,3,4,2,2,2,2023-11-10 19:38:00,3
10393,10393,10393,10394,4073,48,367,266,48,48,252,252,238,48,48,48,101,4073,48,101,367,31,31,14,7,7,7,7,7,2,2,2,2023-11-10 19:40:00,0
10371,10371,10371,10371,4069,48,461,263,48,48,258,258,236,48,48,48,198,4069,48,198,461,27,27,22,3,3,3,3,3,2,2,2,2023-11-10 19:42:00,0
10422,10422,10422,10421,4079,48,369,262,48,48,263,263,238,48,48,48,107,4079,48,107,369,27,27,24,3,3,3,3,3,2,2,2,2023-11-10 19:44:00,1
10401,10401,10401,10402,4081,48,360,264,48,48,262,262,238,48,48,48,96,4081,48,96,360,28,28,24,4,4,4,4,4,2,2,2,2023-11-10 19:46:00,0
10384,10384,10384,10384,4069,48,466,264,48,48,254,254,236,48,48,48,202,4069,48,202,466,30,30,18,6,6,6,6,6,2,2,2,2023-11-10 19:48:00,2
10399,10399,10399,10399,4068,48,376,264,48,48,259,259,237,48,48,48,112,4068,48,112,376,28,28,22,4,4,4,3,4,2,2,2,2023-11-10 19:50:00,1
10414,10414,10414,10413,4088,48,468,263,48,48,254,254,237,48,48,48,205,4088,48,205,468,27,27,17,3,3,3,3,3,2,2,2,2023-11-10 19:52:00,0
10339,10339,10339,10339,4049,46,373,265,46,46,264,264,237,46,46,46,108,4049,46,108,373,31,31,26,7,7,7,6,7,2,2,2,2023-11-10 19:54:00,2
10456,10456,10456,10456,4109,48,365,265,48,48,259,259,238,48,48,48,100,4109,48,100,365,27,27,20,3,3,3,3,3,2,2,2,2023-11-10 19:56:00,3
10411,10411,10411,10411,4076,48,479,262,48,48,258,258,238,48,48,48,217,4076,48,217,479,28,28,18,4,4,4,4,4,2,2,2,2023-11-10 19:58:00,2
10397,10397,10397,10398,4071,48,379,262,48,48,254,254,237,48,48,48,117,4071,48,117,379,27,27,17,3,3,3,3,3,2,2,2,2023-11-10 20:00:00,0
10391,10391,10391,10391,4075,48,471,267,48,48,261,261,237,48,48,48,204,4075,48,204,471,31,31,24,7,7,7,7,7,2,2,2,2023-11-10 20:02:00,0
10429,10429,10429,10431,4089,48,381,263,46,46,254,254,237,46,46,48,118,4089,46,118,381,27,27,16,3,3,3,3,3,2,2,2,2023-11-10 20:04:00,1
10395,10395,10395,10393,4081,46,362,262,48,48,251,251,238,48,48,46,100,4081,48,100,362,27,27,12,3,3,3,3,3,2,2,2,2023-11-10 20:06:00,1
10447,10447,10447,10448,4103,48,466,265,48,48,260,260,238,48,48,48,201,4103,48,201,466,28,28,22,4,4,4,3,4,2,2,2,2023-11-10 20:08:00,1
10440,10440,10440,10439,4098,48,373,267,48,48,254,254,238,48,48,48,106,4098,48,106,373,30,30,15,6,6,6,6,6,2,2,2,2023-11-10 20:10:00,3
10384,10384,10384,10383,4067,48,470,263,48,48,263,263,236,48,48,48,207,4067,48,207,470,28,28,27,4,4,4,3,4,2,2,2,2023-11-10 20:12:00,1
10433,10433,10433,10433,4099,48,368,264,48,48,256,256,239,48,48,48,104,4099,48,104,368,27,27,17,3,3,3,3,3,2,2,2,2023-11-10 20:14:00,0
10307,10307,10307,10311,4050,48,343,264,48,48,266,266,237,48,48,48,79,4050,48,79,343,31,31,27,7,7,7,7,7,2,2,2,2023-11-10 20:16:00,2
10397,10397,10397,10395,4079,48,416,264,48,48,254,254,238,48,48,48,152,4079,48,101,416,28,28,15,3,4,4,3,3,2,2,2,2023-11-10 20:18:00,53
10390,10390,10390,10388,4072,48,369,263,48,48,257,257,237,48,48,48,106,4072,48,106,369,28,28,19,4,4,4,4,4,2,2,2,2023-11-10 20:20:00,1
10402,10402,10402,10406,4075,48,485,262,48,48,255,255,239,48,48,48,223,4075,48,223,485,27,27,15,3,3,3,3,3,2,2,2,2023-11-10 20:22:00,1
10411,10411,10411,10407,4092,48,361,267,48,48,255,255,238,48,48,48,94,4092,48,94,361,31,31,17,7,7,7,6,7,2,2,2,2023-11-10 20:24:00,1
10371,10371,10371,10375,4065,47,361,262,47,47,260,260,237,47,47,48,99,4065,47,99,361,27,27,23,3,3,3,3,3,2,2,2,2023-11-10 20:26:00,0
10447,10447,10447,10444,4103,48,471,264,48,48,260,260,238,48,48,47,207,4103,48,207,471,27,27,21,3,3,3,3,3,2,2,2,2023-11-10 20:28:00,1
10384,10384,10384,10384,4071,47,363,263,47,47,261,261,238,47,47,47,100,4071,47,100,363,28,28,23,4,4,4,3,4,2,2,2,2023-11-10 20:30:00,1
10374,10374,10374,10374,4077,48,456,267,48,48,260,260,236,48,48,48,189,4077,48,189,456,31,31,24,7,7,7,7,7,2,2,2,2023-11-10 20:32:00,0
10408,10408,10407,10410,4081,48,365,263,48,48,259,259,238,48,48,48,102,4081,48,102,365,27,27,21,3,3,3,3,3,2,2,2,2023-11-10 20:34:00,0
10418,10418,10419,10417,4074,48,383,263,48,48,254,254,239,48,48,48,120,4074,48,120,383,27,27,15,3,3,3,3,3,2,2,2,2023-11-10 20:36:00,0
10369,10369,10369,10368,4048,48,380,264,48,48,258,258,237,48,48,48,116,4048,48,116,380,28,28,21,4,4,4,4,4,2,2,2,2023-11-10 20:38:00,0
10409,10409,10409,10408,4072,48,379,267,48,48,252,252,239,48,48,48,112,4072,48,112,379,30,30,13,6,6,6,6,6,2,2,2,2023-11-10 20:40:00,0
10284,10284,10284,10285,4015,46,576,262,46,46,259,259,235,46,46,46,314,4015,46,314,576,28,28,24,4,4,4,3,4,2,2,2,2023-11-10 20:42:00,3
10430,10430,10430,10430,4084,48,375,263,48,48,257,257,238,48,48,48,112,4084,48,112,375,27,27,19,3,3,3,3,3,2,2,2,2023-11-10 20:44:00,0
10431,10431,10431,10430,4079,48,389,264,48,48,259,259,238,48,48,48,125,4079,48,125,389,28,28,21,4,4,4,3,4,2,2,2,2023-11-10 20:46:00,1
10391,10391,10391,10392,4070,48,468,265,48,48,265,265,237,48,48,48,203,4070,48,203,468,30,30,28,6,6,6,6,6,2,2,2,2023-11-10 20:48:00,0
10360,10360,10360,10362,4049,48,378,262,48,48,254,254,236,48,48,48,116,4049,48,116,378,28,28,18,4,4,4,4,4,2,2,2,2023-11-10 20:50:00,0
10435,10435,10435,10433,4090,48,480,263,48,48,261,261,239,48,48,48,217,4090,48,217,480,27,27,21,3,3,3,3,3,2,2,2,2023-11-10 20:52:00,1
10432,10432,10432,10431,4089,48,387,268,48,48,257,257,237,48,48,48,119,4089,48,119,387,31,31,19,7,7,7,7,7,2,2,2,2023-11-10 20:54:00,1
10388,10388,10388,10389,4069,48,375,262,48,48,262,262,238,48,48,48,113,4069,48,113,375,27,27,24,3,3,3,3,3,2,2,2,2023-11-10 20:56:00,0
10411,10411,10411,10410,4077,48,485,262,48,48,261,261,237,48,48,48,223,4077,48,223,485,27,27,23,3,3,3,3,3,2,2,2,2023-11-10 20:58:00,1
10353,10353,10353,10355,4067,47,367,263,47,47,255,255,237,47,47,47,104,4067,47,104,367,28,28,18,4,4,4,3,4,2,2,2,2023-11-10 21:00:00,1
10352,10352,10352,10351,4068,47,362,265,47,47,255,255,237,47,47,47,97,4068,47,97,362,30,30,18,6,6,6,6,6,2,2,2,2023-11-10 21:02:00,0
10439,10439,10439,10438,4098,48,372,265,48,48,262,262,238,48,48,48,107,4098,48,107,372,28,28,24,4,4,4,3,4,2,2,2,2023-11-10 21:04:00,3
10270,10270,10269,10270,4032,48,343,260,48,48,251,251,235,48,48,48,83,4032,48,83,343,27,27,15,3,3,3,3,3,2,2,2,2023-11-10 21:06:00,1
10412,10412,10413,10415,4091,48,464,264,48,48,253,253,237,48,48,48,200,4091,48,200,464,28,28,16,4,4,4,4,4,2,2,2,2023-11-10 21:08:00,0
10404,10404,10404,10401,4079,48,378,266,48,48,259,259,239,48,48,48,112,4079,48,112,378,30,30,20,6,6,6,6,6,2,2,2,2023-11-10 21:10:00,2
10413,10413,10413,10413,4087,48,368,264,48,48,257,257,237,48,48,48,104,4087,48,104,368,28,28,20,4,4,4,4,4,2,2,2,2023-11-10 21:12:00,0
10439,10439,10439,10439,4084,48,386,262,48,48,262,262,237,48,48,48,124,4084,48,124,386,27,27,25,3,3,3,3,3,2,2,2,2023-11-10 21:14:00,0
10364,10364,10364,10365,4065,47,367,263,47,47,255,255,237,47,47,47,104,4065,47,104,367,28,28,17,4,4,4,3,4,2,2,2,2023-11-10 21:16:00,4
10383,10383,10383,10382,4062,48,476,264,48,48,257,257,237,48,48,48,212,4062,48,212,476,30,30,20,6,6,6,6,6,2,2,2,2023-11-10 21:18:00,2
10355,10355,10355,10356,4061,47,366,261,47,47,257,257,236,47,47,47,105,4061,47,105,366,27,27,20,3,3,3,3,3,2,2,2,2023-11-10 21:20:00,1
10403,10403,10403,10403,4068,48,376,263,48,48,269,269,237,48,48,48,113,4068,48,113,376,28,28,31,4,4,4,3,4,2,2,2,2023-11-10 21:22:00,4
10387,10387,10387,10386,4068,48,374,267,48,48,259,259,237,48,48,48,107,4068,48,107,374,31,31,22,7,7,7,7,7,2,2,2,2023-11-10 21:24:00,0
10437,10437,10437,10439,4087,48,390,263,48,48,258,258,237,48,48,48,127,4087,48,127,390,27,27,20,3,3,3,3,3,2,2,2,2023-11-10 21:26:00,1
10365,10365,10365,10364,4064,48,458,261,48,48,255,255,237,48,48,48,197,4064,48,197,458,27,27,17,3,3,3,3,3,2,2,2,2023-11-10 21:28:00,1
10407,10407,10407,10408,4074,48,385,263,48,48,254,254,237,48,48,48,122,4074,48,122,385,28,28,16,4,4,4,4,4,2,2,2,2023-11-10 21:30:00,3
10379,10379,10379,10377,4074,48,466,266,48,48,255,255,237,48,48,48,200,4074,48,200,466,30,30,18,6,6,6,6,6,2,2,2,2023-11-10 21:32:00,0
10317,10317,10317,10317,4039,46,383,260,46,46,262,262,235,46,46,46,123,4039,46,123,383,28,28,26,4,4,4,3,4,2,2,2,2023-11-10 21:34:00,2
10404,10404,10404,10404,4067,48,377,263,48,48,272,272,237,48,48,48,114,4067,48,114,377,27,27,35,3,3,3,3,3,2,2,2,2023-11-10 21:36:00,0
10423,10423,10423,10425,4082,48,384,263,48,48,259,259,237,48,48,48,121,4082,48,121,384,28,28,20,4,4,4,3,4,2,2,2,2023-11-10 21:38:00,3
10438,10438,10438,10436,4088,48,384,266,48,48,259,259,238,48,48,48,118,4088,48,118,384,30,30,20,6,6,6,6,6,2,2,2,2023-11-10 21:40:00,1
10399,10399,10399,10399,4068,48,481,264,48,48,262,262,236,48,48,48,217,4068,48,217,481,28,28,25,4,4,4,4,4,2,2,2,2023-11-10 21:42:00,3
10434,10434,10434,10434,4093,48,383,263,48,48,255,255,238,48,48,48,120,4093,48,120,383,27,27,17,3,3,3,3,3,2,2,2,2023-11-10 21:44:00,0
10435,10435,10435,10435,4088,48,377,267,48,48,261,261,239,48,48,48,110,4088,48,110,377,31,31,22,7,7,7,7,7,2,2,2,2023-11-10 21:46:00,0
10405,10405,10405,10406,4076,48,371,263,48,48,262,262,236,48,48,48,108,4076,48,108,371,27,27,25,3,3,3,3,3,2,2,2,2023-11-10 21:48:00,1
10412,10412,10412,10411,4085,48,363,263,48,48,258,258,238,48,48,48,100,4085,48,100,363,27,27,20,3,3,3,3,3,2,2,2,2023-11-10 21:50:00,0
10392,10392,10392,10393,4071,47,385,264,47,47,251,251,237,47,47,47,121,4071,47,121,385,28,28,14,4,4,4,3,4,2,2,2,2023-11-10 21:52:00,1
10367,10367,10367,10366,4061,48,350,264,48,48,268,268,237,48,48,48,86,4061,48,86,350,30,30,31,6,6,6,6,6,2,2,2,2023-11-10 21:54:00,2
10405,10405,10405,10405,4089,48,358,264,48,48,254,254,238,48,48,48,94,4089,48,94,358,28,28,16,4,4,4,3,4,2,2,2,2023-11-10 21:56:00,1
10381,10381,10381,10381,4071,47,365,263,47,47,259,259,236,47,47,47,102,4071,47,102,365,27,27,21,3,3,3,3,3,2,2,2,2023-11-10 21:58:00,4
10326,10326,10326,10326,4049,48,370,262,48,48,257,257,236,48,48,48,108,4049,48,108,370,28,28,21,4,4,4,4,4,2,2,2,2023-11-10 22:00:00,0
10369,10369,10369,10371,4068,48,466,265,48,48,257,257,237,48,48,48,201,4068,48,201,466,30,30,20,6,6,6,6,6,2,2,2,2023-11-10 22:02:00,2
10363,10363,10363,10362,4078,48,347,264,48,48,248,248,238,48,48,48,83,4078,48,83,347,28,28,10,4,4,4,4,4,2,2,2,2023-11-10 22:04:00,0
10441,10440,10440,10441,4109,47,344,263,47,47,262,262,240,47,47,47,81,4109,47,81,344,27,27,19,3,3,3,3,3,2,2,2,2023-11-10 22:06:00,3
10418,10419,10419,10417,4084,48,373,266,48,48,259,259,238,48,48,48,107,4084,48,107,373,28,28,21,4,4,4,3,4,2,2,2,2023-11-10 22:08:00,3
10418,10418,10418,10418,4082,47,379,265,47,47,261,261,238,47,47,47,114,4082,47,114,379,30,30,22,6,6,6,6,6,2,2,2,2023-11-10 22:10:00,1
10393,10393,10393,10393,4073,48,471,262,48,48,257,257,238,48,48,48,209,4073,48,209,471,27,27,18,3,3,3,3,3,2,2,2,2023-11-10 22:12:00,1
10386,10386,10386,10388,4082,48,352,264,48,48,254,254,239,48,48,48,88,4082,48,88,352,28,28,15,4,4,4,3,4,2,2,2,2023-11-10 22:14:00,1
10400,10400,10400,10399,4085,48,368,267,48,48,253,253,236,48,48,48,101,4085,48,101,368,32,32,17,7,7,7,7,7,2,2,2,2023-11-10 22:16:00,2
10403,10403,10403,10403,4075,48,520,264,48,48,261,261,238,48,48,48,256,4075,48,205,520,28,28,23,3,4,4,3,3,2,2,2,2023-11-10 22:18:00,52
10406,10406,10406,10406,4082,48,372,263,48,48,256,256,236,48,48,48,109,4082,48,109,372,27,27,20,3,3,3,3,3,2,2,2,2023-11-10 22:20:00,0
10362,10362,10362,10361,4052,48,464,262,48,48,271,271,239,48,48,48,202,4052,48,202,464,28,28,32,4,4,4,4,4,2,2,2,2023-11-10 22:22:00,0
10464,10464,10464,10466,4099,48,388,268,48,48,267,267,239,48,48,48,120,4099,48,120,388,31,31,28,7,7,7,7,7,2,2,2,2023-11-10 22:24:00,0
10328,10328,10328,10326,4056,47,370,261,47,47,244,244,235,47,47,47,109,4056,47,109,370,27,27,9,3,3,3,3,3,2,2,2,2023-11-10 22:26:00,0
10379,10379,10379,10379,4059,48,471,262,48,48,266,266,237,48,48,48,209,4059,48,209,471,28,28,28,4,4,4,4,4,2,2,2,2023-11-10 22:28:00,3
10370,10370,10370,10372,4062,48,367,263,48,48,262,262,236,48,48,48,104,4062,48,104,367,27,27,25,3,3,3,3,3,2,2,2,2023-11-10 22:30:00,1
10441,10441,10441,10440,4092,48,485,266,48,48,259,259,238,48,48,48,219,4092,48,219,485,31,31,21,7,7,7,6,7,2,2,2,2023-11-10 22:32:00,1
10411,10411,10411,10411,4082,47,363,263,47,47,271,271,238,47,47,47,100,4082,47,100,363,27,27,32,3,3,3,3,3,2,2,2,2023-11-10 22:34:00,1
10407,10407,10407,10407,4080,48,362,264,48,48,266,266,236,48,48,48,98,4080,48,98,362,28,28,30,4,4,4,3,4,2,2,2,2023-11-10 22:36:00,1
10433,10433,10433,10432,4092,48,370,266,48,48,267,267,238,48,48,48,104,4092,48,104,370,30,30,29,6,6,6,6,6,2,2,2,2023-11-10 22:38:00,0
10427,10427,10427,10429,4082,48,388,264,48,48,257,257,238,48,48,48,124,4082,48,124,388,28,28,19,4,4,4,4,4,2,2,2,2023-11-10 22:40:00,0
10380,10380,10380,10380,4071,47,362,262,47,47,257,257,237,47,47,47,100,4071,47,100,362,27,27,20,3,3,3,3,3,2,2,2,2023-11-10 22:42:00,2
10445,10445,10445,10443,4088,48,390,263,48,48,259,259,238,48,48,48,127,4088,48,127,390,27,27,20,3,3,3,3,3,2,2,2,2023-11-10 22:44:00,1
10393,10393,10393,10395,4070,47,372,267,47,47,260,260,238,47,47,47,105,4070,47,105,372,31,31,21,7,7,7,7,7,2,2,2,2023-11-10 22:46:00,1
10432,10432,10432,10431,4102,48,452,264,48,48,258,258,238,48,48,48,188,4102,48,188,452,27,27,18,3,3,3,3,3,2,2,2,2023-11-10 22:48:00,4
10324,10324,10324,10324,4048,48,365,261,48,48,261,261,237,48,48,48,104,4048,48,104,365,27,27,24,4,4,4,3,4,2,2,2,2023-11-10 22:50:00,1
10427,10427,10427,10427,4082,48,489,263,48,48,253,253,237,48,48,48,226,4082,48,226,489,27,27,16,3,3,3,3,3,2,2,2,2023-11-10 22:52:00,0
10428,10428,10428,10428,4083,48,384,267,48,48,259,259,238,48,48,48,117,4083,48,117,384,31,31,20,7,7,7,6,7,2,2,2,2023-11-10 22:54:00,2
10348,10348,10348,10349,4060,48,355,261,48,48,254,254,237,48,48,48,94,4060,48,94,355,27,27,16,3,3,3,3,3,2,2,2,2023-11-10 22:56:00,1
10418,10418,10418,10417,4077,48,375,264,48,48,264,264,239,48,48,48,111,4077,48,111,375,28,28,25,4,4,4,4,4,2,2,2,2023-11-10 22:58:00,0
10482,10482,10482,10481,4117,48,373,265,48,48,262,262,238,48,48,48,108,4117,48,108,373,27,27,24,3,3,3,3,3,2,2,2,2023-11-10 23:00:00,0
10398,10398,10398,10398,4072,48,481,266,48,48,255,255,238,48,48,48,215,4072,48,215,481,31,31,17,7,7,7,7,7,2,2,2,2023-11-10 23:02:00,2
10429,10429,10429,10429,4089,48,387,264,48,48,257,257,238,48,48,48,123,4089,48,123,387,28,28,19,3,3,3,3,3,2,2,2,2023-11-10 23:04:00,2
10418,10418,10418,10421,4097,47,351,265,47,47,263,262,238,47,47,47,86,4097,47,86,351,28,28,24,4,4,4,3,4,2,2,2,2023-11-10 23:06:00,1
10423,10423,10423,10421,4092,48,465,266,48,48,261,262,238,48,48,48,199,4092,48,199,465,30,30,24,6,6,6,6,6,2,2,2,2023-11-10 23:08:00,0
10459,10459,10459,10458,4111,48,361,264,48,48,262,262,238,48,48,48,97,4111,48,97,361,27,27,23,3,3,3,3,3,2,2,2,2023-11-10 23:10:00,1
10211,10211,10211,10214,4070,48,451,264,48,48,249,249,236,48,48,48,187,4070,48,187,451,28,28,13,4,4,4,3,4,2,2,2,2023-11-10 23:12:00,5
10137,10137,10137,10136,4045,47,359,260,47,47,242,242,236,47,47,47,99,4045,47,99,359,26,26,5,3,3,3,3,3,2,2,2,2023-11-10 23:14:00,13
10138,10138,10138,10140,4043,47,369,276,47,47,246,246,236,47,47,47,93,4043,47,93,369,44,44,10,7,7,7,7,7,2,2,2,2023-11-10 23:16:00,45
10241,10241,10241,10241,4067,47,359,263,47,47,248,248,236,47,47,48,96,4067,47,96,359,27,27,12,3,3,3,3,3,2,2,2,2023-11-10 23:18:00,6
10330,10330,10330,10327,4094,48,366,264,48,48,258,258,238,48,48,47,102,4094,48,102,366,28,28,19,4,4,4,4,4,2,2,2,2023-11-10 23:20:00,3
10399,10399,10399,10399,4074,48,375,263,48,48,258,258,238,48,48,48,112,4074,48,112,375,27,27,20,3,3,3,3,3,2,2,2,2023-11-10 23:22:00,2
10407,10407,10407,10406,4084,48,369,267,48,48,261,261,236,48,48,48,102,4084,48,102,369,31,31,25,7,7,7,6,7,2,2,2,2023-11-10 23:24:00,1
10404,10404,10404,10404,4088,48,358,262,48,48,254,254,239,48,48,48,96,4088,48,96,358,27,27,14,3,3,3,3,3,2,2,2,2023-11-10 23:26:00,1
10355,10355,10355,10356,4055,48,466,262,48,48,258,258,237,48,48,48,204,4055,48,204,466,28,28,20,4,4,4,3,4,2,2,2,2023-11-10 23:28:00,4
10397,10397,10397,10397,4075,48,371,263,48,48,257,257,238,48,48,48,108,4075,48,108,371,27,27,19,3,3,3,3,3,2,2,2,2023-11-10 23:30:00,0
10406,10406,10406,10406,4079,48,483,267,48,48,251,251,236,48,48,48,216,4079,48,216,483,31,31,15,7,7,7,7,7,2,2,2,2023-11-10 23:32:00,0
10477,10477,10477,10477,4110,48,3291,263,48,48,260,260,239,48,48,48,3028,4110,48,3028,3291,27,27,21,3,3,3,3,3,2,2,2,2023-11-10 23:34:00,0
10463,10463,10463,10463,4092,48,5303,263,48,48,259,259,238,48,48,48,5040,4092,48,5040,5303,27,27,20,3,3,3,3,3,2,2,2,2023-11-10 23:36:00,1
10410,10410,10410,10410,4074,48,484,267,48,48,264,264,239,48,48,48,217,4074,48,217,484,31,31,23,7,7,7,7,7,2,2,2,2023-11-10 23:38:00,2
10352,10352,10352,10351,4058,48,371,261,48,48,262,262,235,48,48,48,110,4058,48,110,371,27,27,27,3,3,3,3,3,2,2,2,2023-11-10 23:40:00,0
10384,10384,10384,10385,4063,47,483,263,47,47,255,255,237,47,47,47,220,4063,47,220,483,28,28,18,4,4,4,3,4,2,2,2,2023-11-10 23:42:00,3
10393,10393,10393,10393,4065,48,384,265,48,48,258,258,236,48,48,48,119,4065,48,119,384,31,30,22,3,3,3,3,3,2,2,2,2023-11-10 23:44:00,7
10370,10370,10370,10371,4069,48,363,268,48,48,256,256,238,48,48,48,95,4069,48,95,363,32,33,18,7,7,7,6,7,2,2,2,2023-11-10 23:46:00,6
10392,10392,10392,10390,4070,47,363,262,47,47,266,266,236,47,47,47,101,4070,47,101,363,27,27,30,3,3,3,3,3,2,2,2,2023-11-10 23:48:00,0
10396,10396,10396,10396,4067,47,365,263,47,47,272,272,237,47,47,47,102,4067,47,102,365,28,28,35,4,4,4,4,4,2,2,2,2023-11-10 23:50:00,2
10422,10422,10422,10424,4083,48,471,262,48,48,263,263,238,48,48,48,209,4083,48,209,471,27,27,25,3,3,3,3,3,2,2,2,2023-11-10 23:52:00,4
10423,10423,10423,10421,4084,48,384,267,48,48,256,256,238,48,48,48,117,4084,48,117,384,31,31,18,7,7,7,7,7,2,2,2,2023-11-10 23:54:00,0
10416,10416,10416,10416,4085,47,367,263,47,47,257,257,237,47,47,47,104,4085,47,104,367,27,27,20,3,3,3,3,3,2,2,2,2023-11-10 23:56:00,0
10438,10438,10438,10439,4089,48,479,264,48,48,263,263,239,48,48,48,215,4089,48,215,479,28,28,23,4,4,4,3,4,2,2,2,2023-11-10 23:58:00,2
10378,10378,10378,10378,4071,48,361,266,48,48,256,256,238,48,48,48,95,4071,48,95,361,30,30,18,6,6,6,6,6,2,2,2,2023-11-11 00:00:00,4
10462,10462,10462,10461,4109,48,360,263,48,48,273,273,238,48,48,48,97,4109,48,97,360,27,27,34,3,3,3,3,3,2,2,2,2023-11-11 00:02:00,1
10302,10302,10302,10302,4044,48,360,262,48,48,252,252,235,48,48,48,98,4044,48,98,360,28,28,17,4,4,4,3,4,2,2,2,2023-11-11 00:04:00,1
10433,10433,10433,10434,4088,48,386,263,48,48,251,251,238,48,48,48,123,4088,48,123,386,27,27,11,3,3,3,3,3,2,2,2,2023-11-11 00:06:00,2
10409,10409,10409,10408,4090,48,460,268,48,48,249,249,238,48,48,48,192,4090,48,192,460,31,31,11,7,7,7,7,7,2,2,2,2023-11-11 00:08:00,0
10372,10372,10372,10372,4071,48,354,261,48,48,252,252,237,48,48,48,93,4071,48,93,354,27,27,14,3,3,3,3,3,2,2,2,2023-11-11 00:10:00,1
10428,10428,10428,10431,4103,48,443,266,48,48,262,262,239,48,48,48,177,4103,48,177,443,28,28,23,4,4,4,4,4,2,2,2,2023-11-11 00:12:00,0
10416,10416,10416,10414,4082,48,379,262,48,48,251,251,237,48,48,48,117,4082,48,117,379,27,27,14,3,3,3,3,3,2,2,2,2023-11-11 00:14:00,2
10451,10451,10451,10450,4107,48,367,269,48,48,259,259,238,48,48,48,98,4107,48,98,367,31,31,20,7,7,7,6,7,2,2,2,2023-11-11 00:16:00,2
10434,10434,10434,10434,4090,48,439,264,48,48,255,255,238,48,48,48,175,4090,48,124,439,28,28,17,3,4,4,3,3,2,2,2,2023-11-11 00:18:00,52
10430,10430,10430,10430,4085,48,374,263,48,48,266,266,238,48,48,48,111,4085,48,111,374,28,28,28,4,4,4,3,4,2,2,2,2023-11-11 00:20:00,1
10385,10385,10385,10386,4057,47,385,262,47,47,265,265,236,47,47,47,123,4057,47,123,385,27,27,29,3,3,3,3,3,2,2,2,2023-11-11 00:22:00,2
10453,10453,10453,10453,4102,48,375,267,48,48,263,263,238,48,48,48,108,4102,48,108,375,31,31,25,7,7,7,7,7,2,2,2,2023-11-11 00:24:00,0
10364,10364,10364,10364,4055,48,370,262,48,48,253,253,236,48,48,48,108,4055,48,108,370,27,27,15,3,3,3,3,3,2,2,2,2023-11-11 00:26:00,2
10329,10329,10329,10329,4050,46,474,261,46,46,256,256,236,46,46,46,213,4050,46,213,474,27,27,18,3,3,3,3,3,2,2,2,2023-11-11 00:28:00,4
10377,10377,10377,10376,4073,47,361,265,47,47,255,255,237,47,47,47,96,4073,47,96,361,31,31,17,7,7,7,7,7,2,2,2,2023-11-11 00:30:00,1
10428,10428,10428,10428,4094,48,473,264,48,48,256,256,237,48,48,48,209,4094,48,209,473,27,27,19,3,3,3,3,3,2,2,2,2023-11-11 00:32:00,0
10385,10385,10385,10385,4070,48,369,263,48,48,262,262,238,48,48,48,106,4070,48,106,369,28,28,24,4,4,4,3,4,2,2,2,2023-11-11 00:34:00,1
10380,10380,10380,10382,4066,48,370,261,48,48,260,260,236,48,48,48,109,4066,48,109,370,27,27,24,3,3,3,3,3,2,2,2,2023-11-11 00:36:00,0
10402,10402,10402,10402,4074,48,477,267,48,48,260,260,239,48,48,48,210,4074,48,210,477,31,31,21,7,7,7,6,7,2,2,2,2023-11-11 00:38:00,1
10395,10395,10394,10394,4074,48,358,262,48,48,266,266,236,48,48,48,96,4074,48,96,358,27,27,27,3,3,3,3,3,2,2,2,2023-11-11 00:40:00,5
10427,10427,10427,10428,4077,48,397,264,48,48,257,257,238,48,48,48,133,4077,48,133,397,28,28,19,4,4,4,4,4,2,2,2,2023-11-11 00:42:00,2
10405,10405,10405,10404,4068,48,389,262,48,48,251,251,237,48,48,48,127,4068,48,127,389,27,27,14,3,3,3,3,3,2,2,2,2023-11-11 00:44:00,2
10466,10466,10466,10465,4120,48,359,268,48,48,262,262,239,48,48,48,91,4120,48,91,359,31,31,23,7,7,7,7,7,2,2,2,2023-11-11 00:46:00,0
10348,10348,10348,10349,4066,48,359,262,48,48,250,250,236,48,48,48,97,4066,48,97,359,27,27,14,3,3,3,3,3,2,2,2,2023-11-11 00:48:00,2
10406,10406,10406,10405,4082,48,381,264,48,48,257,257,238,48,48,48,117,4082,48,117,381,28,28,19,4,4,4,3,4,2,2,2,2023-11-11 00:50:00,1
