get metadata from header,parseDataReportFlag ok,infra.grpc.invoker,parse metadata,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,funName=concurrentNoPaging run task end,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,funName=DataCompose,parent node is not exist,no need or no have tags,computeAndCompare same,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,allNum=<:NUM:>,ClientEnvHandler is <:*:>,<:GIN:>,protection for <:*:> have compare <:NUM:>,no page <:*:>,no page <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no <:*:>,superiorAndDeputy empty,msg,approve callback start,Response=<:MAP:>,message,approve status error,svc.ApproveCallback failed,<:ownDeptIDs:>,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,<:deptLeaderManageDeptIDs:>,Dao.GetSession,<:listManageOrgReq:>,<:query signature:>,GetSupervisorPosition success,[GetBaseInfoByEmpID] db ge<:updateFanweiEmployee failed:>,GetBaseInfoByEmpID failed,protection for <:*:> done,query ge<:updateFanweiEmployee failed:>,parent deptIDs=[<:SEQ:>],build <:*:> reply,no api page resources,check failed,protection.ComputeAndDiff failed,error occurred in <:NewAccessRequest:>,<:*:> started successfully,callback status error,sign switch is off [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:YID:>,[GetAuthorizedDept] getAllDept success,dept inChargeSuperiors is empty,checkCheckPer<:updateFanweiEmployee failed:>,s.getAuthObject objects=[dealer id customer id],checkAndBuildListPermDataReq failed,ListFieldValues failed,p.svc.GetSingleYidSingleFieldPermDat<:updateFanweiEmployee failed:>,<:tagID:>,token check failed,<:listReq:>,GrpcDataReportInterceptor parse methodSet: <:MAP:>,loadKdConfig success,len(deptYids)=<:NUM:>,len(allDeptMembers)=<:NUM:>,get other dutyCommittee backup employee success,timestamp
995,995,995,995,0,154,192,169,154,154,162,162,156,154,154,154,0,23,0,0,0,154,0,23,192,0,27,27,0,0,0,0,6,5,3,3,3,3,3,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:18:00
961,961,961,961,0,145,176,153,145,145,141,141,135,145,145,145,0,23,0,0,0,145,0,23,176,0,28,28,0,0,0,0,6,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:20:00
984,984,984,984,0,161,174,154,161,161,140,140,138,161,161,161,0,20,0,0,0,161,0,20,174,0,26,26,0,0,0,0,2,1,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:22:00
949,949,949,949,0,141,181,163,141,141,132,132,129,141,141,141,0,18,0,0,0,141,0,18,181,0,27,27,0,0,0,0,3,1,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:24:00
955,955,955,955,0,149,183,168,149,149,135,135,135,149,149,149,0,15,0,0,0,149,0,15,183,0,26,26,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:26:00
949,949,949,949,0,150,200,175,150,150,128,128,127,150,150,150,0,25,0,0,0,150,0,25,200,0,29,29,0,0,0,0,1,0,5,5,5,4,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:28:00
990,990,990,990,0,147,187,160,147,147,146,146,141,147,147,147,0,27,0,0,0,147,0,27,187,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:30:00
959,959,960,959,0,147,177,160,147,147,148,148,146,147,147,147,0,17,0,0,0,147,0,17,177,0,26,26,0,0,0,0,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:32:00
955,955,955,955,0,151,173,157,151,151,138,138,136,151,151,151,0,16,0,0,0,151,0,16,173,0,29,29,0,0,0,0,2,1,5,5,5,5,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:34:00
962,962,962,962,0,152,183,164,152,152,134,134,131,152,152,152,0,19,0,0,0,152,0,19,183,0,26,26,0,0,0,0,3,1,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:36:00
928,928,928,928,0,130,182,152,130,130,149,149,146,130,130,130,0,30,0,0,0,130,0,30,182,0,27,27,0,0,0,0,2,2,3,3,3,3,3,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:38:00
979,979,979,979,0,149,173,159,149,149,152,152,148,149,149,149,0,14,0,0,0,149,0,14,173,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:40:00
994,994,994,994,0,164,193,172,164,164,148,148,145,164,164,164,0,21,0,0,0,164,0,21,193,0,29,29,0,0,0,0,3,0,5,5,5,5,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:42:00
947,947,947,947,0,131,171,160,131,131,147,147,143,131,131,131,0,11,0,0,0,131,0,11,171,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:44:00
947,947,947,947,0,156,172,158,156,156,149,149,145,156,156,156,0,14,0,0,0,156,0,14,172,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:46:00
962,962,962,963,0,145,182,166,145,145,141,141,137,145,145,145,0,16,0,0,0,145,0,16,182,0,27,27,0,0,0,0,4,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:48:00
981,981,981,980,0,164,187,167,164,164,136,136,133,164,164,164,0,20,0,0,0,164,0,20,187,0,28,28,0,0,0,0,3,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:50:00
944,944,944,944,0,127,175,164,127,127,160,160,157,127,127,127,0,11,0,0,0,127,0,11,175,0,26,26,0,0,0,0,3,3,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:52:00
960,960,960,960,0,150,190,172,150,150,147,147,145,150,150,150,0,18,0,0,0,150,0,18,190,0,27,27,0,0,0,0,2,2,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:54:00
927,927,927,927,0,148,171,150,148,148,142,142,137,148,148,148,0,21,0,0,0,148,0,21,171,0,26,26,0,0,0,0,5,2,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:56:00
948,948,948,948,0,158,179,159,158,158,137,137,134,158,158,158,0,20,0,0,0,158,0,20,179,0,29,29,0,0,0,0,3,1,5,5,5,5,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 12:58:00
963,963,963,963,0,157,174,156,157,157,145,145,139,157,157,157,0,18,0,0,0,157,0,18,174,0,26,26,0,0,0,0,6,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:00:00
969,969,969,969,0,159,173,155,159,159,153,153,149,159,159,159,0,18,0,0,0,159,0,18,173,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:02:00
961,961,961,961,0,142,175,159,142,142,149,149,145,142,142,142,0,16,0,0,0,142,0,16,175,0,27,27,0,0,0,0,4,2,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:04:00
955,955,956,955,0,148,192,177,148,148,139,139,136,148,148,148,0,15,0,0,0,148,0,15,192,0,28,28,0,0,0,0,3,1,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:06:00
938,938,938,938,0,141,181,157,141,141,144,144,142,141,141,141,0,24,0,0,0,141,0,24,181,0,27,27,0,0,0,0,2,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:08:00
978,978,978,978,0,145,182,171,145,145,151,151,147,145,145,145,0,11,0,0,0,145,0,11,182,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:10:00
941,941,941,941,0,152,171,155,152,152,137,137,136,152,152,152,0,16,0,0,0,152,0,16,171,0,28,28,0,0,0,0,1,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:12:00
956,956,956,956,0,146,187,164,146,146,138,138,130,146,146,146,0,23,0,0,0,146,0,23,187,0,27,27,0,0,0,0,8,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:14:00
952,952,952,952,0,129,181,164,129,129,150,150,145,129,129,129,0,17,0,0,0,129,0,17,181,0,26,26,0,0,0,0,5,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:16:00
1023,1023,1023,1023,0,155,199,182,155,155,146,146,142,155,155,155,0,17,0,0,0,155,0,17,199,0,27,27,0,0,0,0,4,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:18:00
956,956,956,956,0,135,193,164,135,135,145,145,143,135,135,135,0,29,0,0,0,135,0,29,193,0,28,28,0,0,0,0,2,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:20:00
992,992,992,992,0,145,210,184,145,145,141,141,138,145,145,145,0,26,0,0,0,145,0,26,210,0,26,26,0,0,0,0,3,4,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:22:00
1000,1000,1000,1000,0,147,191,167,147,147,140,140,132,147,147,147,0,24,0,0,0,147,0,24,191,0,27,27,0,0,0,0,8,1,3,3,3,2,3,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:24:00
962,962,962,962,0,161,172,154,161,161,130,130,126,161,161,161,0,18,0,0,0,161,0,18,172,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:26:00
952,952,952,952,0,142,172,161,142,142,154,154,150,142,142,142,0,11,0,0,0,142,0,11,172,0,29,29,0,0,0,0,4,0,5,5,5,5,5,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:28:00
986,986,986,986,0,131,200,183,131,131,160,160,149,131,131,131,0,17,0,0,0,131,0,17,200,0,26,26,0,0,0,0,11,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:30:00
943,943,943,945,0,144,274,150,144,144,135,135,133,144,144,144,0,124,0,0,0,144,0,124,274,0,26,26,0,0,0,0,2,8,2,2,2,2,2,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:32:00
952,952,952,950,0,153,181,162,153,153,151,151,148,153,153,153,0,19,0,0,0,153,0,19,181,0,29,29,0,0,0,0,3,0,5,5,5,5,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:34:00
1003,1003,1003,1004,0,157,191,171,157,157,143,143,141,157,157,157,0,20,0,0,0,157,0,20,191,0,26,26,0,0,0,0,1,0,2,2,2,2,2,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:36:00
961,961,961,960,0,140,174,160,140,140,155,155,152,140,140,140,0,14,0,0,0,140,0,14,174,0,27,27,0,0,0,0,3,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:38:00
962,962,962,962,0,157,178,155,157,157,147,147,144,157,157,157,0,23,0,0,0,157,0,23,178,0,26,26,0,0,0,0,3,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:40:00
967,967,967,968,0,142,203,175,141,141,134,134,131,141,141,142,0,28,0,0,0,141,0,28,203,0,28,28,0,0,0,0,3,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:42:00
1000,1000,1000,999,0,161,197,178,162,162,136,136,133,162,162,161,0,19,0,0,0,162,0,19,197,0,27,27,0,0,0,0,3,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:44:00
359,359,359,359,0,53,72,61,53,53,56,56,52,53,53,53,0,11,0,0,0,53,0,11,72,0,9,9,0,0,0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:46:00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:48:00
42,42,42,41,0,0,12,12,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,12,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:50:00
945,945,945,945,0,148,188,168,148,148,135,135,134,148,148,148,0,20,0,0,0,148,0,20,188,0,26,26,0,0,0,0,1,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:52:00
935,935,935,935,0,140,184,166,140,140,127,127,125,140,140,140,0,18,0,0,0,140,0,18,184,0,27,27,0,0,0,0,2,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:54:00
990,990,990,990,0,154,183,165,154,154,157,157,150,154,154,154,0,18,0,0,0,154,0,18,183,0,26,26,0,0,0,0,7,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:56:00
959,959,959,959,0,138,181,161,138,138,141,141,135,138,138,138,0,20,0,0,0,138,0,20,181,0,29,29,0,0,0,0,6,0,5,5,5,5,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 13:58:00
948,948,948,948,0,156,183,160,156,156,138,138,135,156,156,156,0,23,0,0,0,156,0,23,183,0,26,26,0,0,0,0,3,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:00:00
954,954,954,954,0,147,192,175,147,147,137,137,136,147,147,147,0,17,0,0,0,147,0,17,192,0,26,26,0,0,0,0,1,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:02:00
937,937,937,937,0,147,170,152,147,147,132,132,131,147,147,147,0,18,0,0,0,147,0,18,170,0,29,29,0,0,0,0,1,0,5,5,5,5,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:04:00
953,953,953,953,0,158,184,167,158,158,139,139,136,158,158,158,0,17,0,0,0,158,0,17,184,0,25,25,0,0,0,0,3,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:06:00
947,947,947,947,0,162,282,160,162,162,132,132,127,162,162,162,0,122,0,0,0,162,0,122,282,0,26,26,0,0,0,0,5,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:08:00
974,974,974,974,0,139,181,164,139,139,147,147,143,139,139,139,0,17,0,0,0,139,0,17,181,0,27,27,0,0,0,0,4,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:10:00
938,938,938,938,0,159,192,170,159,159,126,126,123,159,159,159,0,22,0,0,0,159,0,22,192,0,28,28,0,0,0,0,3,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:12:00
972,972,972,972,0,129,177,165,129,129,167,167,159,129,129,129,0,12,0,0,0,129,0,12,177,0,27,27,0,0,0,0,8,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:14:00
1000,1000,1000,1001,0,156,195,172,156,156,138,138,136,155,155,156,0,23,0,0,0,155,0,23,195,0,26,26,0,0,0,0,2,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:16:00
948,948,948,948,0,148,179,162,148,148,122,122,117,149,149,149,0,17,0,0,0,149,0,17,179,0,26,26,0,0,0,0,5,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:18:00
957,957,957,956,0,159,180,158,159,159,148,148,137,159,159,158,0,22,0,0,0,159,0,22,180,0,29,29,0,0,0,0,10,0,5,5,5,5,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:20:00
952,952,952,952,0,160,196,173,160,160,138,138,137,160,160,160,0,23,0,0,0,160,0,23,196,0,26,26,0,0,0,0,1,1,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:22:00
950,950,950,950,0,144,188,169,144,144,146,146,142,144,144,144,0,19,0,0,0,144,0,19,188,0,27,27,0,0,0,0,4,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:24:00
990,990,990,990,0,164,179,166,164,164,141,141,137,164,164,164,0,13,0,0,0,164,0,13,179,0,26,26,0,0,0,0,4,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:26:00
978,978,978,978,0,152,182,163,152,152,137,137,134,152,152,152,0,19,0,0,0,152,0,19,182,0,29,29,0,0,0,0,3,0,5,5,5,5,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:28:00
946,946,946,946,0,151,177,157,151,151,142,142,140,151,151,151,0,20,0,0,0,151,0,20,177,0,26,26,0,0,0,0,2,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:30:00
915,915,915,916,0,141,166,159,141,141,142,142,141,141,141,141,0,7,0,0,0,141,0,7,166,0,26,26,0,0,0,0,1,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:32:00
948,948,948,947,0,151,174,156,151,151,138,138,136,151,151,151,0,18,0,0,0,151,0,18,174,0,27,27,0,0,0,0,2,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:34:00
2707,2707,2707,2707,778,121,200,184,121,121,162,162,159,121,121,121,0,16,778,0,0,121,0,16,200,0,28,28,0,0,0,0,1,3,4,4,4,4,4,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:36:00
5596,5596,5596,5597,2040,83,230,216,83,83,189,189,185,83,83,83,0,14,2040,0,0,83,0,14,230,0,26,26,0,0,0,0,4,3,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:38:00
5654,5654,5654,5653,2054,96,230,213,96,96,182,182,179,96,96,96,0,17,2054,0,0,96,0,17,230,0,27,27,0,0,0,0,3,0,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:40:00
5612,5612,5612,5612,2036,88,245,217,88,88,177,177,175,88,88,88,0,28,2036,0,0,88,0,28,245,0,28,28,0,0,0,0,2,0,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:42:00
5665,5665,5665,5665,2052,96,231,208,96,96,192,192,189,96,96,96,0,23,2052,0,0,96,0,23,231,0,27,27,0,0,0,0,3,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:44:00
5611,5611,5611,5611,2046,82,223,205,82,82,194,194,189,82,82,82,0,18,2046,0,0,82,0,18,223,0,26,26,0,0,0,0,5,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:46:00
5608,5608,5608,5609,2025,101,227,208,101,101,187,187,187,101,101,101,0,19,2025,0,0,101,0,19,227,0,26,26,0,0,0,0,0,0,2,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-01 14:48:00
