parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,msg,no need compute team member perm,Response=<:MAP:>,message,approve callback start,svc.ApproveCallback failed,approve status error,superiorAndDeputy empty,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,strconv.ParseIn<:updateFanweiEmployee failed:>,getBackupEm<:updateFanweiEmployee failed:>,callback status error,timestamp,unknown,timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"", node=""10.200.67.230"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"", node=""10.200.67.230"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"", node=""10.200.67.230"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8.1","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"",metrics_path=""/metrics/cadvisor""} [1m]) * 100","(1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",grpc_code=~""Unknown|OK"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",biz_code=""6000"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m]) or vector(0))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m])))*100","sum(rate(std_requests_total{job=""be/yid"",code=~""2.."",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b""}[1m]))","sum(rate(std_requests_total{job=""be/yid"",code=~""4.."",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b""}[1m]))","sum( increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"", grpc_code=""OK""}[1m]))","sum( increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"", grpc_code=""Unknown""}[1m]))","1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",environment=""rc"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",grpc_code=~""Unknown|OK""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"",instance=""{1}"",grpc_code!~""Unknown|OK""}[1m]))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""{2}"",environment=""rc""}[1m])) or vector(1)","1- ((sum(increase(std_requests_total{job=""be/yid"",code=""200"",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"", bizcode=""6000""}[1m]) or increase(std_requests_total{job=""be/yid"",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",code=~""5..""}[1m]))  or  vector(0)) /  sum(increase(std_requests_total{job=""be/yid"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",environment=""rc""}[1m])))","sum(rate(std_grpc_server_handled_total{job=""be/yid"", grpc_code=""OK"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"" ,grpc_method=~""GetEmployee|ListEmployee|GetDepartment|ListDepartment|GetTeam|ListTeam|ListSupervisor|IsDeptLeader|GetDepartTree|GetEmployeeDepartTree|ListUserNameByEmpID|ListAuthZTeamsByUserName|ListWeChatDeptIDByDeptID|ListJiesuanBusinessDeptMember|ListAllInternalEmployees|IsEmployeeBelongToDept|ListApproveAuthEmp|ListApproveAuthDept|ListApproveBackupEmp""}[1m]))",target_metric
5151,5150,5150,5150,2006,24,231,24,143,2006,88,24,117,117,117,24,24,231,88,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 00:28:00,0,1702830480,262.5,2749969.066666667,4152774.933333333,2749969.066666667,10.266629837779973,14.1045470333241,100,0.0,0.20003637024913626,2591.3802509547195,0.0,1,1.0,0.7274049827241318,0.3273322422258593
5142,5142,5142,5142,2013,24,196,24,145,2013,51,24,118,118,118,24,24,196,51,28,28,0,24,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 00:30:00,0,1702830600,260.578125,2171077.6,3254378.666666666,2171077.6,7.2155458622243405,20.165056876673287,100,0.0,0.2000036364297533,2565.864833906072,0.0,1,1.0,0.3454608265604829,0.3272786777941417
5177,5177,5177,5177,2025,24,208,24,147,2025,61,24,120,120,120,24,24,208,61,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 00:32:00,0,1702830720,253.953125,2491698.1333333333,3631897.066666667,2491698.1333333333,6.809310373339232,17.99165184000837,100,0.05453553899291038,0.18178512997636795,2594.800945282676,0.0,1,0.7692307692307693,0.5271768769314671,0.3272132339574623
5178,5179,5179,5179,2027,24,205,24,145,2027,60,24,118,118,118,24,24,205,60,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 00:34:00,0,1702830840,253.56640625,2970537.066666667,4238889.866666666,2970537.066666667,7.245790015553617,21.450854883320673,100,0.054445472858931775,0.19963340048274986,2567.648500027223,0.0,1,0.7857142857142857,0.4355637828714542,0.32667283715359063
5177,5176,5176,5176,2030,24,198,24,144,2030,54,24,119,119,119,24,24,198,54,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 00:36:00,0,1702830960,258.66796875,2932789.8666666667,4072842.4,2932789.8666666667,11.195908742229221,16.074249373317198,100,0.0,0.1999963637024781,2599.5890983800296,0.0,1,1.0,0.5272631406701697,0.3272667769676915
5188,5187,5187,5187,2024,24,222,24,148,2024,74,24,119,119,119,24,24,222,74,31,31,0,24,7,7,7,7,6,0,2,2,2,0,0,1,2023-12-18 00:38:00,0,1702831080,270.78515625,2889000.0,4122814.4,2889000.0,13.333469106663768,20.73178537667748,100,0.07272595043726478,0.1999963637024781,2596.316430610353,0.0,1,0.7333333333333333,0.7272595043726479,0.3272667769676915
5156,5157,5157,5157,2025,24,189,24,144,2025,45,24,118,118,118,24,24,189,45,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 00:40:00,0,1702831200,256.6015625,3020013.066666667,4297846.933333334,3020013.066666667,10.861130655555623,25.539219180015305,100,0.054445472858931775,0.19963340048274986,2567.648500027223,0.0,1,0.7857142857142857,0.2359303823887044,0.32667283715359063
5161,5162,5162,5162,2011,24,220,24,145,2011,75,24,118,118,118,24,24,220,75,28,28,0,24,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 00:42:00,0,1702831320,256.8515625,2204402.666666666,3354197.8666666667,2204402.666666666,11.488033493337248,21.803703856664168,100,0.0,0.2,2589.818181818181,0.0,1,1.0,0.6909090909090909,0.3272727272727272
5209,5209,5209,5209,2039,22,216,22,145,2039,71,22,119,119,119,22,22,216,71,27,27,0,22,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 00:44:00,0,1702831440,261.8125,2433996.0,3417110.933333333,2433996.0,12.974940297782368,16.93075147665998,100,0.0,0.20004000800160032,2607.794286129953,0.0,1,1.0,0.6183054792776737,0.3455236501845824
5181,5180,5180,5180,2028,24,213,24,148,2028,65,24,118,118,118,24,24,213,65,31,31,0,24,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 00:46:00,0,1702831560,250.9140625,2384959.733333333,3232647.733333333,2384959.733333333,9.860012308894914,14.604687856675202,100,0.07273256236817224,0.2000145465124737,2591.097534366137,0.0,1,0.7333333333333334,0.7091424830896794,0.32729653065677505
5160,5161,5161,5161,2009,24,268,24,144,2009,124,24,118,118,118,24,24,268,73,28,28,0,24,4,4,3,3,3,0,2,2,2,0,0,0,2023-12-18 00:48:00,52,1702831680,262.7265625,2818310.4,4291020.0,2818310.4,13.287275666662026,15.672312703318312,100,0.07272462819533834,0.19999272753718048,2572.270099269117,0.0,1,0.8,0.5454347114650376,0.3272608268790226
5197,5197,5197,5197,2031,24,223,24,146,2031,77,24,118,118,118,24,24,223,77,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 00:50:00,0,1702831800,259.79296875,2913590.4,3993701.066666667,2913590.4,11.703221528894373,13.371509823336964,100,0.018183801869294837,0.20002182056224316,2597.7379350474607,0.0,1,0.9166666666666666,0.5636978579481399,0.327308433647307
5128,5126,5126,5126,2002,24,213,24,145,2002,68,24,118,118,118,24,24,213,68,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 00:52:00,0,1702831920,263.3671875,2704795.466666667,3706216.533333333,2704795.466666667,10.997954075557775,13.345129343336644,100,0.05454644629902362,0.2000036364297533,2583.3196967217586,0.0,1,0.7857142857142857,0.5818287605229187,0.3272786777941417
5175,5176,5176,5176,2024,24,210,24,144,2024,66,24,118,118,118,24,24,210,66,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 00:54:00,0,1702832040,259.45703125,2356286.1333333333,3421811.466666667,2356286.1333333333,11.220131439994374,16.797909383337053,100,0.05454644629902362,0.2000036364297533,2599.6836306114656,0.0,1,0.7857142857142857,0.6909216531209659,0.3272786777941417
5167,5168,5168,5168,2027,24,198,24,146,2027,52,24,118,118,118,24,24,198,52,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 00:56:00,0,1702832160,263.453125,2893475.2,4106035.7333333325,2893475.2,11.63943146222866,13.756751636659224,100,0.0,0.20001090968598287,2587.777515137189,0.0,1,1.0,0.4909358692292306,0.3272905794861538
5180,5179,5179,5179,2027,24,211,24,144,2027,67,24,118,118,118,24,24,211,67,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 00:58:00,0,1702832280,255.15625,2646778.933333333,3763940.0,2646778.933333333,11.033303855559401,18.27161350665847,100,0.0,0.2,2590.909090909091,0.0,1,1.0,0.509090909090909,0.3272727272727272
5160,5161,5161,5161,2020,24,207,24,148,2020,59,24,119,119,119,24,24,207,59,31,31,0,24,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 01:00:00,0,1702832400,265.83203125,2341929.066666667,3524856.266666666,2341929.066666667,10.992226997768741,23.013000040009498,100,0.05455041367397037,0.20001818347122466,2583.507591599236,0.0,1,0.7857142857142857,0.6182380216383307,0.3273024820438222
5155,5155,5155,5155,2011,24,213,24,144,2011,69,24,118,118,118,24,24,213,69,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 01:02:00,0,1702832520,260.09765625,1809676.5333333332,2516750.4,1809676.5333333332,9.310832071108353,16.31348054332193,100,0.054548429914358966,0.20001090968598287,2587.777515137189,0.0,1,0.7857142857142857,0.6363983490008546,0.3272905794861538
5205,5203,5203,5203,2025,24,239,24,145,2025,94,24,118,118,118,24,24,239,94,28,28,0,24,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 01:04:00,0,1702832640,261.890625,2355015.2,3556088.0,2355015.2,11.012936895567695,21.614757549978094,100,0.0,0.1999963637024781,2595.2255413537937,0.0,1,1.0,0.7636224795912802,0.3272667769676915
5185,5208,5186,5186,2018,24,232,24,147,2018,85,24,118,118,118,24,24,232,85,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 01:06:00,0,1702832760,251.50390625,3447413.6,5306532.8,3447413.6,11.212045417778427,10.333885579990843,100,0.054469197668718335,0.19972039145196727,2589.46565717087,0.0,1,0.7857142857142857,0.7444123681391506,0.32681518601231
5187,5187,5187,5187,2030,24,207,24,145,2030,62,24,120,120,120,24,24,207,62,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 01:08:00,0,1702832880,259.63671875,2493063.2,3625483.7333333325,2493063.2,11.509423788892393,17.787491723332398,100,0.05454942177612917,0.2000145465124736,2597.6434649792714,0.0,1,0.7857142857142857,0.5454942177612917,0.327296530656775
5170,5171,5171,5171,2025,22,207,22,144,2025,63,22,119,119,119,22,22,207,63,27,27,0,22,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 01:10:00,0,1702833000,255.67578125,1857321.066666667,2952442.4,1857321.066666667,12.732373060005354,17.06415101999786,100,0.0,0.2,2590.909090909091,0.0,1,1.0,0.6,0.3272727272727272
5219,5219,5219,5219,2038,24,225,24,146,2038,79,24,118,118,118,24,24,225,79,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 01:12:00,0,1702833120,256.13671875,2522012.66413384,3816342.598147037,2522012.66413384,10.96114133839572,16.93342115245193,100,0.018182148766341208,0.2000036364297533,2622.5931380570564,0.0,1,0.9166666666666666,0.9091074383170604,0.3272786777941417
5196,5195,5195,5195,2035,24,209,24,148,2035,61,24,120,120,120,24,24,209,61,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 01:14:00,0,1702833240,260.59765625,1620739.2,2418220.0,1620739.2,13.117831677777257,16.617081000003964,100,0.054545454545454536,0.2,2584.3636363636365,0.0,1,0.7857142857142857,0.3818181818181818,0.3272727272727272
5143,5143,5143,5143,2017,24,202,24,144,2017,58,24,117,117,117,24,24,202,58,28,28,0,24,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 01:16:00,0,1702833360,260.9921875,2953930.933333333,4265470.133333334,2953930.933333333,5.957757626666637,16.36815949001175,100,0.07272330600149084,0.1999890915040998,2571.1324836827084,0.0,1,0.7333333333333334,0.0,0.32725487700670874
5170,5166,5166,5166,2018,24,209,24,144,2018,65,24,118,118,118,24,24,209,65,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 01:18:00,0,1702833480,255.6875,2500260.266666666,3786450.666666666,2500260.266666666,7.646377802221751,14.962897913355846,100,0.0,0.2,2546.181818181818,0.0,1,1.0,0.0,0.3272727272727272
5181,5186,5186,5186,2031,24,208,24,149,2031,59,24,119,119,119,24,24,208,59,31,31,0,24,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 01:20:00,0,1702833600,256.31640625,1997464.2666666661,3210060.0,1997464.2666666661,7.210786648890159,16.121760786675924,100,0.07272859506536483,0.2000036364297533,2551.682757868325,0.0,1,0.7333333333333334,0.0,0.3272786777941417
5194,5194,5194,5194,2026,24,219,24,144,2026,75,24,119,119,119,24,24,219,75,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 01:22:00,0,1702833720,252.90625,3153638.933333333,4655144.0,3153638.933333333,10.14597246889025,19.85053366666155,100,0.05454644629902362,0.2000036364297533,2611.683848797251,0.0,1,0.7857142857142857,0.8363788432516955,0.3272786777941417
5182,5181,5181,5181,2011,24,240,24,144,2011,96,24,118,118,118,24,24,240,96,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 01:24:00,0,1702833840,267.2265625,1733141.066666667,2759056.0,1733141.066666667,12.453021257776225,10.35099171999415,100,0.054545454545454536,0.2,2590.90909090909,0.0,1,0.7857142857142857,0.7636363636363636,0.3272727272727272
5152,5153,5153,5153,2021,24,191,24,145,2021,46,24,118,118,118,24,24,191,46,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 01:26:00,0,1702833960,268.27734375,2533722.4740069318,3709455.0786456936,2533722.4740069318,11.046999455699575,13.508155355234125,100,0.0,0.2000036364297533,2578.955981017837,0.0,1,1.0,0.3272786777941417,0.3272786777941417
5163,5164,5163,5163,2019,24,205,24,147,2019,58,24,119,119,119,24,24,205,58,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 01:28:00,0,1702834080,255.2421875,2140615.733333333,3097638.1333333333,2140615.733333333,7.252709208890642,15.464399733342967,100,0.05454644629902362,0.2000036364297533,2596.410843833525,0.0,1,0.7857142857142857,0.6727395043546246,0.3272786777941417
5196,5196,5196,5196,2035,24,206,24,145,2035,61,24,118,118,118,24,24,206,61,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 01:30:00,0,1702834200,261.37890625,2434625.6,3423574.933333333,2434625.6,12.837518613329545,21.198601686677037,100,0.054548429914358966,0.20001090968598287,2596.505263923487,0.0,1,0.7857142857142857,0.5636671091150427,0.3272905794861538
5198,5198,5198,5198,2033,24,215,24,145,2033,70,24,119,119,119,24,24,215,70,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 01:32:00,0,1702834320,256.6953125,2341507.733333333,3302118.4,2341507.733333333,8.891411537770182,19.303266606657413,100,0.0,0.2000036364297533,2599.683630611466,0.0,1,1.0,0.6000109092892598,0.3272786777941417
5207,5207,5207,5207,2024,24,246,24,148,2024,98,24,119,119,119,24,24,246,98,31,31,0,24,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 01:34:00,0,1702834440,258.3515625,3030432.266666666,4271278.933333334,3030432.266666666,11.314841155561025,18.41228585666007,100,0.0,0.2000036364297533,2590.956199203622,0.0,1,1.0,0.7454680994199895,0.3272786777941417
5202,5201,5201,5201,2034,24,212,24,144,2034,68,24,119,119,119,24,24,212,68,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 01:36:00,0,1702834560,270.0390625,1915970.666666667,2752925.066666667,1915970.666666667,11.620634582213825,11.462588866682685,100,0.05454446282794858,0.1999963637024781,2599.5890983800296,0.0,1,0.7857142857142857,0.5818076034981182,0.3454482645770077
5174,5176,5175,5175,2019,22,218,22,145,2019,73,22,119,119,119,22,22,218,73,28,28,0,22,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 01:38:00,0,1702834680,254.0390625,2556500.266666666,3753272.266666666,2556500.266666666,15.939493935568153,21.2101746933331,100,0.07272991745154367,0.20000727299174512,2585.548565402378,0.0,1,0.7333333333333334,0.5818393396123495,0.32728462853194656
5138,5137,5137,5137,2007,24,213,24,143,2007,70,24,117,117,117,24,24,213,70,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 01:40:00,0,1702834800,268.27734375,2528563.733333333,3692623.466666667,2528563.733333333,13.911223371121904,18.088347176647705,100,0.0,0.1999890915040998,2583.1318291729544,0.0,1,1.0,0.5636056215115539,0.32725487700670874
5172,5170,5170,5170,2015,24,220,24,148,2015,72,24,119,119,119,24,24,220,72,31,31,0,24,7,7,7,7,6,0,2,2,2,0,0,1,2023-12-18 01:42:00,0,1702834920,257.91796875,3063191.466666667,4387786.133333334,3063191.466666667,11.793751093339072,19.614729373327766,100,0.07271933970839545,0.1999781841980875,2582.990946442207,0.0,1,0.7333333333333333,0.5817547176671636,0.32723702868777954
5201,5203,5203,5203,2032,24,219,24,145,2032,74,24,119,119,119,24,24,219,74,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 01:44:00,0,1702835040,255.6875,2295116.266666666,3182589.8666666667,2295116.266666666,13.151128184431903,13.701172896665714,100,0.054547438088657765,0.20000727299174512,2600.8218480672026,0.0,1,0.7857142857142857,0.5636568602494635,0.32728462853194656
5163,5163,5163,5163,2031,24,190,24,145,2031,45,24,118,118,118,24,24,190,45,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 01:46:00,0,1702835160,271.70703125,1269186.4,1938724.2666666661,1269186.4,11.70483716443414,17.271084916671196,100,0.018182479362885917,0.20000727299174512,2591.0033092112435,0.0,1,0.9166666666666666,0.5091094221608058,0.32728462853194656
5219,5220,5220,5220,2036,24,229,24,148,2036,81,24,119,119,119,24,24,229,81,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 01:48:00,0,1702835280,264.5625,2394309.8666666667,3427393.8666666667,2394309.8666666667,8.851430437773363,14.576317590011364,100,0.0,0.2,2610.545454545455,0.0,1,1.0,0.6909090909090909,0.3272727272727272
5214,5213,5213,5213,2040,24,216,24,146,2040,70,24,118,118,118,24,24,216,70,28,28,0,24,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 01:50:00,0,1702835400,252.03515625,2635670.1333333333,3644007.466666667,2635670.1333333333,12.458524273339815,8.980119826689288,100,0.07272727272727272,0.2,2617.090909090909,0.0,1,0.7333333333333334,0.7818181818181817,0.3272727272727272
5194,5194,5194,5194,2020,24,230,24,144,2020,86,24,118,118,118,24,24,230,86,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 01:52:00,0,1702835520,258.8515625,2484743.733333333,3580723.2,2484743.733333333,11.290033000000724,13.551183973346875,100,0.054545454545454536,0.2,2599.6363636363635,0.0,1,0.7857142857142857,0.8545454545454544,0.3272727272727272
5195,5195,5195,5195,2029,24,218,24,144,2029,74,24,120,120,120,24,24,218,74,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 01:54:00,0,1702835640,259.15234375,2309228.266666666,3312562.666666666,2309228.266666666,6.617863946675142,16.308873833331745,100,0.0,0.2000072729917452,2600.821848067202,0.0,1,1.0,0.6909342157896652,0.3454671078948326
5165,5166,5166,5166,2017,24,209,24,148,2017,61,24,119,119,119,24,24,209,61,31,31,0,24,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-18 01:56:00,0,1702835760,257.62109375,1326215.2,1974381.333333333,1326215.2,11.99253856890007,17.605189886671727,100,0.05454446282794858,0.1999963637024781,2590.861984327558,0.0,1,0.7857142857142857,0.6727150415446991,0.3272667769676915
5172,5171,5171,5171,2018,24,217,24,143,2018,74,24,118,118,118,24,24,217,74,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 01:58:00,0,1702835880,267.73046875,2434177.333333333,3479154.933333333,2434177.333333333,5.140482486668691,16.38487782998709,100,0.05454644629902362,0.2000036364297533,2596.4108438335243,0.0,1,0.7857142857142857,0.8363788432516955,0.3272786777941417
5169,5170,5170,5170,2016,24,213,24,145,2016,68,24,117,117,117,24,24,213,68,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 02:00:00,0,1702836000,264.5859375,2354208.266666666,3422791.2,2354208.266666666,6.916591577788091,23.294979306665482,100,0.0,0.2,2583.272727272727,0.0,1,1.0,0.5818181818181818,0.34545454545454546
5170,5168,5168,5168,2003,22,455,22,146,2003,309,22,120,120,120,22,22,455,309,30,30,0,22,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 02:02:00,0,1702836120,254.14453125,2889465.066666667,4172561.333333334,2889465.066666667,9.22979043777256,17.5625763466572,100,0.0,0.2000036364297533,2618.229422353134,0.0,1,1.0,1.0909289259804724,0.3272786777941417
5203,5205,5205,5205,2031,24,323,24,146,2031,177,24,119,119,119,24,24,323,177,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-18 02:04:00,0,1702836240,260.875,3775735.466666667,5310503.466666667,3775735.466666667,12.457884806661037,17.699494309999864,100,0.054547438088657765,0.2000072729917452,2598.639950543657,0.0,1,0.7857142857142857,0.5091094221608059,0.3272846285319467
5171,5171,5171,5171,2025,24,198,24,144,2025,54,24,119,119,119,24,24,198,54,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 02:06:00,0,1702836360,256.3828125,2371474.4,3506492.266666666,2371474.4,11.102868988899797,17.692969526663852,100,0.054545454545454536,0.2,2587.636363636364,0.0,1,0.7857142857142857,0.5272727272727272,0.3272727272727272
5183,5181,5181,5181,2020,24,225,24,144,2020,81,24,119,119,119,24,24,225,81,28,28,0,24,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 02:08:00,0,1702836480,254.609375,2290256.533333333,3469596.533333333,2290256.533333333,11.704322311108827,17.196507176655963,100,0.0,0.2,2570.181818181818,0.0,1,1.0,0.4545454545454545,0.3272727272727272
5177,5179,5179,5179,2027,24,206,24,148,2027,58,24,118,118,118,24,24,206,58,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-18 02:10:00,0,1702836600,264.02734375,3227212.533333333,4793258.4,3227212.533333333,12.289296533336813,20.354877156666287,100,0.054545454545454536,0.2,2597.454545454545,0.0,1,0.7857142857142857,0.6181818181818179,0.34545454545454546
5190,5189,5189,5189,2021,24,233,24,145,2021,88,24,118,118,118,24,24,233,88,28,28,0,24,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-18 02:12:00,0,1702836720,264.33984375,1645012.8,2331221.6,1645012.8,12.639775375557495,10.331407306657637,100,0.07266913741733885,0.19984012789768185,2596.468279921517,0.0,1,0.7333333333333334,0.7266913741733885,0.3270111183780248
5143,5144,5144,5144,2009,24,202,24,143,2009,59,24,118,118,118,24,24,202,59,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 02:14:00,0,1702836840,260.796875,2317346.9374145577,3486648.127771665,2317346.9374145577,12.666091847561615,15.601467086788356,100,0.0,0.2000145465124736,2575.8236962688197,0.0,1,1.0,0.5091279365772056,0.327296530656775
5160,5181,5159,5159,2024,24,199,24,148,2024,51,24,119,119,119,24,24,199,51,31,31,0,24,7,7,7,7,6,0,2,2,2,0,0,1,2023-12-18 02:16:00,0,1702836960,265.32421875,2032226.4,2975956.8,2032226.4,11.373227882221626,10.806644179998937,100,0.018181487609316198,0.1999963637024781,2553.771749604553,0.0,1,0.9166666666666666,0.0,0.3272667769676915
5159,5160,5160,5160,2014,24,211,24,143,2014,68,24,118,118,118,24,24,211,68,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-18 02:18:00,0,1702837080,259.78515625,2378709.333333333,3582286.933333333,2378709.333333333,10.820548126664814,19.561244109985033,100,0.05454644629902362,0.2000036364297533,2540.77346860852,0.0,1,0.7857142857142857,0.0,0.3272786777941417
